,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,11247,11200,9219,11213,9412,9058,8609,9303,7837,10316,Upgrade
1,Revenue Growth (YoY),22.00%,-0.12%,-2.05%,23.80%,9.32%,-2.64%,9.85%,-9.82%,3.56%,6.28%,Upgrade
2,Cost of Revenue,8829,9046,7922,9221,7629,7108,6194,6894,6019,7294,Upgrade
3,Gross Profit,2418,2155,1297,1992,1783,1950,2415,2409,1818,3023,Upgrade
4,"Selling, General & Admin",856.51,770.02,651.11,823.06,660.24,614.16,539.28,479,478.29,506.06,Upgrade
5,Research & Development,949.4,898.26,675.18,818.97,727.37,832.39,893.83,937.32,982.94,886.46,Upgrade
6,Operating Expenses,1806,1668,1326,1642,1388,1447,1433,1416,1461,1393,Upgrade
7,Operating Income,611.84,486.35,-29.25,350.18,395.21,503.34,981.93,993.05,356.89,1630,Upgrade
8,Interest Expense,-232.09,-186.86,-203.96,-199.24,-203.85,-204.66,-210.81,-169.49,-169.06,-133.85,Upgrade
9,Interest & Investment Income,104.62,100.98,106.84,34.04,19.82,22.59,26.02,31.58,27.41,18.66,Upgrade
10,Earnings From Equity Investments,0.24,-0.09,-0.18,-0.58,-0.59,-0.93,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),23.17,10.8,3.55,41.49,-47.01,-13.81,14.98,153.37,-5.43,33.28,Upgrade
12,Other Non Operating Income (Expenses),108.44,181.56,211.97,168.17,268.7,169.51,168.64,190.44,178.15,148.83,Upgrade
13,EBT Excluding Unusual Items,616.23,592.74,88.96,394.07,432.28,476.06,980.76,1199,387.96,1697,Upgrade
14,Merger & Restructuring Charges,-6.46,-,-,-125.22,-,-2.62,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-4.94,-6.72,-,-,-,-,-,-,-,4.05,Upgrade
16,Gain (Loss) on Sale of Assets,-11.38,1.34,7.26,-2.56,-8.96,-45.46,-0.09,-13.64,17.08,-1.39,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-,-,-,-35.1,Upgrade
18,Other Unusual Items,34.48,60.67,78.61,169.87,1.2,3.16,1.06,25.16,32.1,-,Upgrade
19,Pretax Income,627.93,648.03,174.83,436.16,424.52,431.14,981.74,1210,437.13,1665,Upgrade
20,Income Tax Expense,111.83,124.9,127.35,89.03,142.47,66.53,53.24,29.73,116.84,212.04,Upgrade
21,Earnings From Continuing Operations,516.1,523.13,47.48,347.13,282.05,364.61,928.5,1181,320.29,1453,Upgrade
22,Minority Interest in Earnings,20.93,66.94,102.83,124.08,68.04,30.71,-7.54,5.51,0.17,0,Upgrade
23,Net Income,537.03,590.07,150.3,471.22,350.09,395.33,920.95,1186,320.47,1453,Upgrade
24,Net Income to Common,537.03,590.07,150.3,471.22,350.09,395.33,920.95,1186,320.47,1453,Upgrade
25,Net Income Growth,257.29%,25.22%,-57.07%,19.20%,-61.99%,-66.67%,187.38%,-18.33%,-58.37%,-28.00%,Upgrade
26,Shares Outstanding (Basic),1173,1174,1182,1196,1200,1204,1209,1209,1209,1208,Upgrade
27,Shares Outstanding (Diluted),1177,1179,1187,1202,1200,1204,1209,1209,1209,1208,Upgrade
28,Shares Change (YoY),-0.85%,-1.93%,-1.12%,-0.15%,-0.69%,-0.35%,-,0.00%,-0.28%,-1.01%,Upgrade
29,EPS (Basic),0.46,0.50,0.13,0.39,0.29,0.33,0.76,0.98,0.27,1.20,Upgrade
30,EPS (Diluted),0.46,0.49,0.11,0.37,0.29,0.33,0.76,0.98,0.27,1.20,Upgrade
31,EPS Growth,316.52%,33.66%,-62.10%,12.13%,-61.84%,-66.56%,186.60%,-18.34%,-58.25%,-27.27%,Upgrade
32,Free Cash Flow,1714,1930,1339,2291,322.89,-366.88,-799.44,283.46,-940.08,592.94,Upgrade
33,Free Cash Flow Per Share,1.46,1.64,1.13,1.91,0.27,-0.30,-0.66,0.23,-0.78,0.49,Upgrade
34,Dividend Per Share,-,-,-,-,-,-,0.166,0.161,0.091,0.006,Upgrade
35,Dividend Growth,-,-,-,-,-,-,82.45%,2639.95%,-74.08%,-99.36%,Upgrade
36,Operating Margin,5.44%,4.34%,-0.32%,3.12%,4.20%,5.56%,11.41%,10.67%,4.55%,15.80%,Upgrade
37,Profit Margin,4.77%,5.27%,1.63%,4.20%,3.72%,4.36%,10.70%,12.75%,4.09%,14.08%,Upgrade
38,Free Cash Flow Margin,15.24%,17.23%,14.52%,20.43%,3.43%,-4.05%,-9.29%,3.05%,-12.00%,5.75%,Upgrade
39,EBITDA,2038,1770,1355,1723,1752,1815,2207,2222,1428,2679,Upgrade
40,D&A For EBITDA,1427,1284,1384,1373,1356,1312,1225,1229,1071,1048,Upgrade
41,EBIT,611.84,486.35,-29.25,350.18,395.21,503.34,981.93,993.05,356.89,1630,Upgrade
