,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11638,12648,10891,12516,12472,12824,13043,14185,12780,12780,13614,12428,13087,12780,12384,11813,13307,14668,14580,17610,14317,Upgrade
1,Market Cap Growth,-1.37%,-1.37%,-16.50%,-11.76%,-2.41%,0.34%,-4.19%,14.13%,-2.35%,0%,9.93%,5.20%,-1.65%,-12.87%,-15.06%,-32.92%,-7.06%,-6.18%,-15.09%,-17.15%,-2.69%,Upgrade
2,Enterprise Value,8377,9744,7469,9523,9479,9383,9876,13306,11900,11802,12457,11445,12104,11367,10801,11938,13431,13990,13374,18046,14752,Upgrade
3,Last Close Price,2.65,2.88,2.45,2.82,2.81,2.89,2.91,3.16,2.85,2.85,3.03,2.77,2.92,2.85,2.76,2.63,2.96,3.27,3.22,3.89,3.16,Upgrade
4,PE Ratio,397.22,-,112.42,-,68.40,82.46,112.59,102.11,57.72,2088.58,-546.88,-177.10,-,-,-16.40,-14.92,-,305.99,-,241.45,228.69,Upgrade
5,Forward PE,-,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,Upgrade
6,PS Ratio,1.13,1.18,0.95,1.10,1.08,1.16,1.09,1.00,0.83,0.75,0.80,0.76,0.84,0.82,0.82,0.75,0.89,0.90,0.80,0.91,0.68,Upgrade
7,PB Ratio,0.69,0.75,0.65,0.74,0.73,0.75,0.77,0.83,0.75,0.75,0.80,0.73,0.78,0.74,0.72,0.69,0.77,0.82,0.81,0.97,0.79,Upgrade
8,P/TBV Ratio,0.84,0.84,0.73,0.83,0.82,0.85,0.87,0.94,0.87,0.87,0.93,0.85,0.91,0.88,0.85,0.81,0.92,1.08,1.08,1.27,1.05,Upgrade
9,P/FCF Ratio,-,-7.26,-,-,-,-,18.67,-,-14.35,-,-,-,25.86,-,-,36.95,-29.23,-,-,-,13.33,Upgrade
10,P/OCF Ratio,231.30,231.30,-,-,11.16,-,10.73,-,-40.95,-,-,-,11.36,8.61,-,14.81,89.79,-,-,-,7.59,Upgrade
11,EV/Sales Ratio,0.78,0.91,0.65,0.83,0.82,0.85,0.82,0.94,0.77,0.69,0.73,0.70,0.78,0.73,0.72,0.76,0.90,0.86,0.73,0.94,0.70,Upgrade
12,EV/EBITDA Ratio,24.97,28.66,20.21,23.58,22.94,22.73,24.99,29.33,23.05,29.90,36.96,47.00,-,-88.78,-2480.99,287.57,-,30.47,32.31,49.72,-,Upgrade
13,EV/EBIT Ratio,-,-430.11,-6778.98,361.79,-,488.16,2095.58,215.37,-,1237.62,-194.14,-75.34,-,-,-25.13,-29.14,-,1098.87,-370.22,-238.44,-,Upgrade
14,EV/FCF Ratio,-4.81,-5.60,-,-,-,-,14.14,-,-13.36,-,-,-,23.92,-,-,37.34,-29.50,-,-,-,13.73,Upgrade
15,Debt / Equity Ratio,0.09,0.09,0.09,0.14,0.13,0.13,0.14,0.15,0.15,0.13,0.26,0.26,0.27,0.27,0.30,0.31,0.33,0.30,0.38,0.30,0.29,Upgrade
16,Debt / EBITDA Ratio,4.61,4.06,3.75,5.97,8.02,4.55,4.06,6.10,9.14,5.23,5.40,6.49,-,23.67,13.29,7.94,-,7.77,12.03,6.68,-,Upgrade
17,Debt / FCF Ratio,-,-0.89,-,-,-,-,3.37,-,-2.87,-,-,-,9.14,-,-,16.46,-12.43,-,-,-,4.90,Upgrade
18,Asset Turnover,0.32,0.40,0.40,0.53,0.41,0.38,0.40,0.43,0.51,0.63,0.56,0.65,0.49,0.54,0.45,0.62,0.37,0.57,0.33,0.78,Upgrade,
19,Inventory Turnover,2.18,1.76,2.28,2.19,2.84,2.05,2.03,2.12,1.95,2.51,3.52,3.49,4.46,3.47,3.87,3.27,5.01,2.35,3.68,2.06,4.69,Upgrade
20,Quick Ratio,1.43,1.43,1.55,1.53,1.57,1.41,1.46,1.47,1.29,1.15,1.16,1.13,1.32,1.73,2.12,2.02,2.00,1.68,1.57,1.44,1.60,Upgrade
21,Current Ratio,2.06,2.06,2.16,2.18,2.17,2.07,2.10,2.10,1.88,1.87,1.74,1.71,1.81,2.48,2.83,2.71,2.57,2.48,2.25,2.16,2.16,Upgrade
22,Return on Equity (ROE),-0.55%,0.10%,-1.33%,1.76%,1.03%,1.06%,0.59%,1.07%,0.15%,1.63%,2.48%,-7.66%,-0.68%,0.42%,0.29%,-19.60%,0.50%,-0.26%,0.46%,0.07%,Upgrade,
23,Return on Assets (ROA),0.04%,0.07%,0.07%,-0.40%,0.24%,0.33%,0.08%,-0.46%,0.10%,0.78%,0.65%,-1.48%,-0.54%,0.04%,0.45%,-4.50%,0.49%,0.19%,0.73%,-1.32%,Upgrade,
24,Return on Capital (ROIC),0.06%,0.10%,0.10%,-0.55%,0.34%,0.45%,0.12%,-0.65%,0.14%,1.08%,0.88%,-1.95%,-0.70%,0.05%,0.60%,-5.97%,0.66%,0.25%,0.97%,-1.78%,Upgrade,
25,Return on Capital Employed (ROCE),-,-0.12%,-0.01%,0.14%,-,0.10%,0.02%,0.32%,-,0.05%,-0.33%,-0.79%,-,-,-1.88%,-1.79%,-,0.05%,-0.15%,-0.33%,-,Upgrade
26,Earnings Yield,0.25%,0.23%,0.89%,1.05%,1.46%,1.21%,0.89%,0.98%,1.73%,0.05%,-0.18%,-0.56%,-1.27%,-6.28%,-6.10%,-6.70%,-5.83%,0.33%,0.38%,0.41%,0.44%,Upgrade
