,Fiscal Quarter,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,Q1 2019,+20 Quarters
,Period Ending,"Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019","Mar '19 Mar 31, 2019",+20 Quarters
0,Cash & Equivalents,22.12,-,33.77,-,25.7,-,24.16,-,29.51,-,24.28,-,38.46,-,70.82,-,66.39,-,186.18,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.25,-,49.62,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.42,-,-,-,32.37,-,Upgrade
3,Cash & Short-Term Investments,22.12,33.77,33.77,25.7,25.7,-,24.16,29.51,29.51,-,24.28,38.46,38.46,-,84.5,116.01,116.01,-,218.55,58.55,Upgrade
4,Cash Growth,-13.93%,-,39.79%,-12.91%,-12.91%,-,-0.49%,-23.27%,-23.27%,-,-71.27%,-66.85%,-66.85%,-,-61.34%,98.13%,98.13%,-,64.83%,-58.55%,Upgrade
5,Accounts Receivable,3.52,-,70.01,-,3.95,-,56.41,-,4.76,-,20.8,-,5.51,-,14.64,-,4.48,-,5.99,-,Upgrade
6,Other Receivables,92.27,-,10.87,-,34.41,-,10.25,-,27.03,-,51.02,-,24.57,-,51.27,-,19.97,-,40.15,-,Upgrade
7,Receivables,95.79,-,80.89,-,46.09,-,66.66,-,42.73,-,71.81,-,30.08,-,66.27,-,24.82,-,46.88,-,Upgrade
8,Inventory,1.9,-,2.04,-,1.89,-,2.05,-,1.96,-,2.38,-,2.2,-,2.41,-,2.13,-,2.2,-,Upgrade
9,Other Current Assets,-,-,-,-,26.46,-,-,-,18.95,-,0.34,-,32.61,-,-,-,29.81,-,-,-,Upgrade
10,Total Current Assets,119.8,-,116.69,-,100.14,-,92.86,-,93.14,-,98.81,-,103.35,-,153.18,-,172.78,-,267.64,-,Upgrade
11,"Property, Plant & Equipment",70.23,-,80.84,-,82.07,-,78.8,-,88.97,-,112.2,-,117.45,-,167.73,-,160.38,-,72.48,-,Upgrade
12,Long-Term Investments,1.87,-,1.63,-,1.54,-,1.93,-,1.7,-,1.63,-,1.59,-,1.53,-,1.41,-,2.55,-,Upgrade
13,Goodwill,84.26,-,84.45,-,84.74,-,97.79,-,99.71,-,104.08,-,99.06,-,136.24,-,83.58,-,53.47,-,Upgrade
14,Other Intangible Assets,59.76,-,59.85,-,62.96,-,66.81,-,70.64,-,73.83,-,78.54,-,25.98,-,13.27,-,13.53,-,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,3.08,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,0.03,-,0.03,-,0.03,-,0.03,-,0.03,-,0.03,-,0.04,-,0.36,-,0.36,-,0.33,-,Upgrade
17,Other Long-Term Assets,34.11,-,32.22,-,28,-,28.65,-,26.14,-,58.35,-,44.83,-,73.71,-,93.61,-,33.45,-,Upgrade
18,Total Assets,370.84,-,376.15,-,364.2,-,366.87,-,386.44,-,450.2,-,465.45,-,559.72,-,537.58,-,443.59,-,Upgrade
19,Accounts Payable,0.04,-,0.15,-,0.09,-,2.84,-,0.87,-,0.61,-,0.33,-,2.91,-,0.24,-,12.78,-,Upgrade
20,Accrued Expenses,4.28,-,4.24,-,4.65,-,4.88,-,5.64,-,8.1,-,10.85,-,3.58,-,8.45,-,1.88,-,Upgrade
21,Short-Term Debt,-,-,-,-,28.01,-,28.01,-,13.72,-,-,-,5.77,-,12.68,-,13.25,-,2.19,-,Upgrade
22,Current Portion of Long-Term Debt,333.77,-,316.4,-,319.58,-,310.3,-,331.13,-,88.91,-,91.64,-,-,-,71,-,-,-,Upgrade
23,Current Portion of Leases,61.35,-,65.8,-,63.49,-,64.85,-,64.16,-,59.08,-,75.9,-,56.38,-,44.59,-,29.99,-,Upgrade
24,Current Income Taxes Payable,2.63,-,2.07,-,1.52,-,0.43,-,1.94,-,0.11,-,1.17,-,-,-,0.8,-,0.04,-,Upgrade
25,Current Unearned Revenue,30.27,-,37.07,-,33.05,-,38.78,-,32.82,-,63.14,-,39.05,-,61.53,-,51.94,-,42.3,-,Upgrade
26,Other Current Liabilities,84.54,-,85.36,-,63.52,-,56.25,-,55.7,-,94.79,-,185.44,-,118.01,-,78.08,-,17.52,-,Upgrade
27,Total Current Liabilities,516.88,-,511.1,-,513.9,-,506.33,-,505.99,-,314.73,-,410.15,-,255.08,-,268.35,-,106.69,-,Upgrade
28,Long-Term Debt,4.84,-,4.74,-,4.76,-,5.13,-,5.39,-,249.51,-,248.04,-,285.03,-,204.47,-,265.15,-,Upgrade
29,Long-Term Leases,62.98,-,65.93,-,71.22,-,69.12,-,80.09,-,109.28,-,121.32,-,94.48,-,108.25,-,38.34,-,Upgrade
30,Long-Term Deferred Tax Liabilities,3.51,-,4,-,4.4,-,4.87,-,5.46,-,6.03,-,6.71,-,2.04,-,2.2,-,2.23,-,Upgrade
31,Other Long-Term Liabilities,7.24,-,7.15,-,7.24,-,7.12,-,7.7,-,8,-,9.89,-,45.51,-,45.63,-,42.91,-,Upgrade
