,Fiscal Quarter,Current,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,Q1 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 27, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019","Mar '19 Mar 31, 2019",+20 Quarters
0,Market Capitalization,69,45,31,70,71,46,46,41,55,142,181,165,515,923,623,709,524,379,315,258,283,Upgrade
1,Market Cap Growth,-1.00%,-1.00%,-32.50%,71.91%,27.69%,-67.74%,-74.70%,-75.37%,-89.26%,-84.63%,-70.97%,-76.68%,-1.66%,143.62%,97.71%,174.30%,85.00%,81.36%,27.14%,65.91%,119.18%,Upgrade
2,Enterprise Value,533,473,459,539,533,508,508,514,511,622,661,664,924,1273,973,1013,812,487,423,266,291,Upgrade
3,Last Close Price,0.09,0.07,0.04,0.10,0.10,0.10,0.10,0.09,0.12,0.30,0.43,0.42,1.30,2.33,1.69,1.92,1.44,1.04,0.86,0.71,0.78,Upgrade
4,PE Ratio,-,-,-,-,-,-,-4.55,-,-,-,2.05,1.66,108.93,-,-3.59,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.25,0.25,0.19,0.43,0.49,0.32,0.41,0.35,0.43,-,1.31,1.27,4.24,-,3.54,4.28,3.54,2.66,2.98,2.56,3.12,Upgrade
6,PB Ratio,-0.20,-0.20,-0.14,-0.32,-0.30,-0.19,-,-0.18,-0.25,-0.65,-,-0.70,-1.56,-2.79,-,-5.79,-5.74,-4.15,-,-22.02,38.43,Upgrade
7,EV/Sales Ratio,2.35,2.65,2.83,3.34,3.66,3.59,4.55,4.43,3.93,-,4.78,5.11,7.59,-,5.53,6.11,5.49,3.42,4.00,2.63,3.20,Upgrade
8,EV/EBITDA Ratio,10.38,-,-,-9.86,-,-,-,-,-,-,267.79,-20.17,-,-,-,-31.39,-,-,-,-,-,Upgrade
9,EV/EBIT Ratio,291.91,-,-,-7.93,-,-,-,-,-,-,-32.47,-,-,-,-,-18.68,-,-,-,-,-,Upgrade
10,Debt / Equity Ratio,-2.12,-2.06,-2.09,-2.09,-2.05,-2.05,-,-2.12,-2.27,-2.27,-,-2.14,-1.64,-1.64,-,-3.66,-4.84,-4.84,-,-28.60,9.80,Upgrade
11,Debt / EBITDA Ratio,9.41,-,-,26.13,-,-,-,-,-,-,-,18.65,-,-,-,6.38,-,-,-,-,-,Upgrade
12,Debt / FCF Ratio,16.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Inventory Turnover,7.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Quick Ratio,0.23,0.23,-,0.22,-,0.12,-,0.18,-,0.12,-,0.31,-,0.17,-,0.59,-,0.52,-,2.48,-,Upgrade
15,Current Ratio,0.23,0.23,-,0.23,-,0.19,-,0.18,-,0.18,-,0.31,-,0.25,-,0.60,-,0.64,-,2.51,-,Upgrade
16,Return on Equity (ROE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-590.83%,Upgrade,
17,Return on Capital (ROIC),-12.01%,-14.91%,1.62%,-23.15%,-,-,-20.18%,-8.95%,-,-,-8.63%,-25.00%,-,-,0.79%,-21.23%,-,-,-14.18%,-35.90%,Upgrade,
18,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-17.79%,-,-,-,-,-,Upgrade
19,Earnings Yield,-18.50%,-28.01%,-103.12%,-34.16%,-35.19%,-81.27%,-21.96%,-32.71%,62.63%,-,48.75%,60.34%,0.92%,-,-27.88%,-27.45%,-28.63%,-26.08%,-20.53%,-23.10%,-21.72%,Upgrade
20,Buyback Yield / Dilution,-40.27%,-50.00%,-50.00%,-,-,-,-11.86%,-18.98%,-18.98%,-,-14.24%,-7.88%,-8.61%,-,-1.13%,-0.68%,-,-,-,-,-,Upgrade
21,Total Shareholder Return,-40.27%,-50.00%,-50.00%,-,-,-,-11.86%,-18.98%,-18.98%,-,-14.24%,-7.88%,-8.61%,-,-1.13%,-0.68%,-,-,-,-,-,Upgrade
