,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2887,2318,1761,2066,2697,2712,2929,3440,3601,2697,3616,3926,5832,7232,10900,11008,9707,13069,11933,6395,5698,Upgrade
1,Market Cap Growth,-14.52%,-14.52%,-39.88%,-39.94%,-25.11%,0.57%,-19.00%,-12.37%,-38.26%,-62.71%,-66.82%,-64.34%,-39.91%,-44.66%,-8.66%,72.13%,70.35%,158.43%,112.32%,10.48%,42.79%,Upgrade
2,Enterprise Value,2802,2230,1662,2022,2652,2704,3077,4138,4298,3545,4514,4834,6740,7864,11311,11171,9869,13311,12102,6879,6182,Upgrade
3,Last Close Price,5.79,4.65,3.48,4.00,5.22,5.25,5.67,6.66,6.97,5.22,7.00,7.60,11.29,14.00,21.10,21.13,18.63,25.08,22.78,12.21,10.88,Upgrade
4,PE Ratio,109.46,84.86,23019.83,-,-,-,-,-,-,-,-,-,-,-,26.24,23.51,21.06,27.48,25.83,14.04,12.57,Upgrade
5,Forward PE,64.33,29.06,21.75,33.33,35.58,38.35,37.80,-,-,32.63,17.72,8.28,11.68,12.54,18.51,18.65,16.70,22.86,21.79,12.14,7.21,Upgrade
6,PS Ratio,1.54,1.21,0.93,1.06,1.37,1.22,1.21,1.31,1.23,0.85,1.13,1.11,1.58,1.92,2.74,2.74,2.51,3.49,3.27,1.95,1.96,Upgrade
7,PB Ratio,2.26,1.79,1.38,1.63,2.05,2.06,2.22,2.58,2.61,1.84,1.84,1.89,2.73,2.28,3.38,3.41,3.10,4.32,4.12,1.97,1.80,Upgrade
8,P/TBV Ratio,2.21,2.21,1.71,1.93,2.42,2.43,2.63,3.06,3.07,2.16,2.79,2.79,3.99,4.27,6.22,6.28,5.86,8.47,8.54,3.97,3.74,Upgrade
9,P/FCF Ratio,20.60,16.55,9.70,17.37,23.30,29.31,-,16.21,13.32,14.08,-,-14.03,-,-,-,34.08,-,18.56,14.09,8.36,9.72,Upgrade
10,P/OCF Ratio,12.24,12.24,7.92,13.09,17.22,19.88,-,12.60,10.57,6.30,-,96.64,131.96,-,-,15.62,12.05,13.03,11.35,7.24,8.43,Upgrade
11,EV/Sales Ratio,1.46,1.16,0.87,1.04,1.35,1.22,1.27,1.57,1.47,1.12,1.41,1.37,1.83,2.08,2.84,2.78,2.55,3.56,3.31,2.09,2.13,Upgrade
