,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,536.01,470.36,380.14,496.34,535.22,508.83,397.07,741.69,740.14,714.94,687.22,981.75,801.97,1007,855.52,1077,969.99,1074,708.87,960.56,Upgrade
1,Other Revenue,-7.52,7.52,-,32.04,-18.09,18.09,-,33.37,-13.91,13.91,-,46.65,-47.78,47.78,-,34.61,-11.77,11.77,-,26.6,Upgrade
2,Revenue,528.49,477.88,380.14,528.38,517.12,526.92,397.07,775.06,726.24,728.84,687.22,1028,754.18,1055,855.52,1112,958.22,1086,708.87,987.16,Upgrade
3,Revenue Growth (YoY),2.20%,-9.31%,-4.26%,-31.83%,-28.79%,-27.70%,-42.22%,-24.63%,-3.71%,-30.93%,-19.67%,-7.48%,-21.29%,-2.85%,20.69%,12.60%,10.11%,51.00%,113.86%,109.40%,Upgrade
4,Cost of Revenue,425.56,403.71,327.61,440.62,448.08,470.82,387.11,765.71,687.02,698.68,650.87,1028,715.51,853.84,648,882.15,686.64,792.95,519.31,684.82,Upgrade
5,Gross Profit,102.93,74.17,52.53,87.76,69.04,56.1,9.96,9.36,39.22,30.16,36.36,0.72,38.67,201.32,207.51,229.42,271.58,293.15,189.56,302.34,Upgrade
6,"Selling, General & Admin",45.8,47.52,46.32,54.96,47.86,50.7,50.1,63.47,58.86,55.77,63.28,69.75,58.17,51.97,62.12,22.74,89.38,71.85,56.4,70.75,Upgrade
7,Research & Development,17.49,16.44,12.46,18.47,16.07,18.25,16.61,30.54,26.55,38.15,26.56,34.04,37.16,29.25,23.79,38.61,31.61,36.42,17.13,38.76,Upgrade
8,Other Operating Expenses,-4.12,-2.07,-1.04,-5.73,-0.18,-0.61,-0.4,12.51,-2.87,-1.66,2.07,13.56,-0.44,2.92,1.73,12.61,0.09,5.84,1.37,10.05,Upgrade
9,Operating Expenses,61.61,65.47,53.52,63.93,65.48,67.92,61.89,108.45,85.54,102.38,85.05,119.54,91.84,86.55,88.25,80.05,119.17,109.42,77.1,122.57,Upgrade
10,Operating Income,41.32,8.7,-0.99,23.83,3.57,-11.83,-51.93,-99.09,-46.32,-72.22,-48.69,-118.82,-53.16,114.77,119.26,149.38,152.41,183.74,112.45,179.77,Upgrade
11,Interest Expense,-4.01,-4.76,-6.62,-5.47,-5.79,-6.41,-6.82,-12.99,-15.6,-16.78,-16.02,-15.26,-10.4,-9.55,-9.41,-7.29,-9.77,-8.76,-9.49,-10.66,Upgrade
12,Interest & Investment Income,2.19,2.87,3.52,2.63,2.68,1.85,5.28,14.26,1.8,1.01,1.3,0.74,0.25,1.1,0.88,1.25,17.52,2.41,1.25,1.02,Upgrade
13,Currency Exchange Gain (Loss),-2.69,2.69,-,-0.74,-0.96,0.96,-,18.32,-8.31,8.31,-,-6.05,5.13,-5.13,-,-21.87,-3.54,3.54,-,8.49,Upgrade
14,Other Non Operating Income (Expenses),2.21,-0.58,0.38,0.72,-0.56,1.46,-2.3,-14.8,16.31,-0.03,-2.27,8.2,-8.08,0.75,-1.53,7.73,-10.39,-4.04,3.8,-12.77,Upgrade
15,EBT Excluding Unusual Items,39.01,8.92,-3.71,20.97,-1.06,-13.96,-55.77,-94.31,-52.12,-79.7,-65.68,-131.18,-66.26,101.94,109.2,129.21,146.24,176.88,108.01,165.84,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-452.7,-,-,-,-913.43,-,-,-,-,-,-,-,-,Upgrade
