,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,889.13,860.12,809.71,653.29,684.07,695.51,627.77,661.71,881.93,1045,917.34,829.35,880.24,770.08,685.21,571.77,683.01,531.83,525.79,173.36,Upgrade
1,Other Revenue,-10.42,10.42,-,26.64,-8.03,8.03,-,23.26,-15.68,15.68,-,25.64,-13.64,13.64,-,54.66,-38.66,38.66,-,504.06,Upgrade
2,Revenue,878.71,870.54,809.71,679.93,676.04,703.54,627.77,684.98,866.25,1061,917.34,854.99,866.6,783.73,685.21,626.43,644.35,570.49,525.79,677.42,Upgrade
3,Revenue Growth (YoY),29.98%,23.74%,28.98%,-0.74%,-21.96%,-33.67%,-31.57%,-19.88%,-0.04%,35.34%,33.88%,36.49%,34.49%,37.38%,30.32%,-7.53%,-10.76%,-37.70%,-6.62%,59.28%,Upgrade
4,Cost of Revenue,854.02,853.9,797.76,744.4,646.69,710.44,621.62,717.14,793.8,1016,857.31,887.97,803.47,749.06,686.68,712.46,592.92,567.61,546.85,644.2,Upgrade
5,Gross Profit,24.69,16.64,11.94,-64.47,29.36,-6.9,6.14,-32.16,72.45,44.37,60.03,-32.98,63.12,34.67,-1.47,-86.03,51.43,2.88,-21.06,33.22,Upgrade
6,"Selling, General & Admin",11.65,12.01,13.48,16,11.18,11.76,14.22,16.65,12.96,15.8,15.55,17.46,11.81,10.46,14.54,4.49,15.49,4.92,27.04,22.2,Upgrade
7,Research & Development,12.52,12.41,11.87,9.52,11.66,12.04,9.84,7.87,14.68,14.61,13.35,6.61,9.39,21.42,12.29,5.05,7.68,18.03,14.9,12.68,Upgrade
8,Other Operating Expenses,-0.76,-2.9,-0.96,1.44,5.01,3.62,5.74,10.01,2.16,-3.34,-7.8,3.47,-3.67,-1.39,1.57,2.94,1.88,0.17,1.3,2.65,Upgrade
9,Operating Expenses,25.54,21.55,28.75,28.81,28.24,26.88,25.29,23.92,37.71,28.54,24.79,26.05,16.61,32.34,26.35,9.44,23.84,23.41,46.43,37.1,Upgrade
10,Operating Income,-0.85,-4.9,-16.81,-93.28,1.11,-33.78,-19.14,-56.09,34.74,15.83,35.24,-59.03,46.52,2.33,-27.82,-95.47,27.59,-20.53,-67.49,-3.88,Upgrade
11,Interest Expense,-3.05,-6.36,-3.19,-1.59,-2,-3.2,-2.26,-3.37,-2.25,-2.98,-4.56,-4.1,-3.13,-4.77,-3.56,-0.92,-0.67,-0.66,-0.59,-0.83,Upgrade
12,Interest & Investment Income,4.41,-,6,3.44,0.57,2.54,2.24,1.41,0.56,0.63,0.63,0.59,-,0.86,0.29,0.24,0.17,0.21,0.14,0.33,Upgrade
13,Currency Exchange Gain (Loss),-7.91,7.91,-,4.08,-0.76,0.76,-,22.31,-11.51,11.51,-,-4.71,2.22,-2.22,-,-13.61,-3.13,3.13,-,6.74,Upgrade
14,Other Non Operating Income (Expenses),3.38,-3.1,2.45,-3.28,2.83,4.84,-5.18,-27.92,25.38,2.28,-2.41,0.92,-8.46,-1.1,1.75,-1.01,-3.01,-4.49,3.88,-14.92,Upgrade
15,EBT Excluding Unusual Items,-4.02,-6.45,-11.54,-90.63,1.75,-28.83,-24.34,-63.65,46.91,27.27,28.9,-66.33,37.14,-4.91,-29.34,-110.77,20.95,-22.34,-64.05,-12.56,Upgrade
16,Gain (Loss) on Sale of Investments,0.98,3.35,-0.02,2.85,-3.79,0.95,-0.42,-2.99,1.34,13.22,-19.19,-9.53,-18.15,-0.51,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.04,-0,-,-,0,-,-,-,-,-,0.4,-0.32,-0.09,-,0.07,Upgrade
18,Asset Writedown,-31.39,9.01,-9.01,33.75,-33.75,14.39,-14.39,42.31,-42.31,-26.19,-1.12,11.43,-11.43,8.58,-8.58,41.42,-41.81,-,-,22.35,Upgrade
19,Other Unusual Items,0.81,0.79,0.16,1.37,-,-,-,9.49,-,-,-,14.87,-,-,-,5.93,-,-,-,2.72,Upgrade
20,Pretax Income,-33.62,6.71,-20.4,-52.66,-35.79,-13.45,-39.16,-14.85,5.95,14.29,8.59,-49.55,7.56,3.16,-37.92,-63.02,-21.18,-22.42,-64.05,12.57,Upgrade
21,Income Tax Expense,-0.94,3.63,1.13,11.38,-1.92,-1.87,-3.43,0.18,-10,1.11,-0.16,-5.24,0.24,7.6,-1.83,3.01,0.6,-6.49,-2.8,7.33,Upgrade
22,Earnings From Continuing Operations,-32.68,3.08,-21.53,-64.04,-33.87,-11.57,-35.74,-15.03,15.95,13.18,8.74,-44.3,7.32,-4.44,-36.1,-66.03,-21.78,-15.93,-61.26,5.24,Upgrade
23,Net Income,-32.68,3.08,-21.53,-64.04,-33.87,-11.57,-35.74,-15.03,15.95,13.18,8.74,-44.3,7.32,-4.44,-36.1,-66.03,-21.78,-15.93,-61.26,5.24,Upgrade
24,Net Income to Common,-32.68,3.08,-21.53,-64.04,-33.87,-11.57,-35.74,-15.03,15.95,13.18,8.74,-44.3,7.32,-4.44,-36.1,-66.03,-21.78,-15.93,-61.26,5.24,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-,-,117.91%,-,-,-,-,-,-,-,-,-,-,1456.42%,Upgrade
26,Shares Outstanding (Basic),1131,1139,1139,1136,1068,926,926,921,928,920,930,921,933,925,926,926,927,927,927,926,Upgrade
27,Shares Outstanding (Diluted),1131,1139,1139,1136,1068,926,926,921,928,920,930,921,933,925,926,926,927,927,927,926,Upgrade
28,Shares Change (YoY),5.83%,23.00%,23.06%,23.36%,15.16%,0.64%,-0.48%,0.00%,-0.51%,-0.58%,0.50%,-0.48%,0.62%,-0.13%,-0.12%,-0.04%,0.00%,-0.46%,0.52%,-2.46%,Upgrade
29,EPS (Basic),-0.03,0.00,-0.02,-0.06,-0.03,-0.01,-0.04,-0.02,0.02,0.01,0.01,-0.05,0.01,-0.00,-0.04,-0.07,-0.02,-0.02,-0.07,0.01,Upgrade
30,EPS (Diluted),-0.03,0.00,-0.02,-0.06,-0.03,-0.01,-0.04,-0.02,0.02,0.01,0.01,-0.05,0.01,-0.00,-0.04,-0.07,-0.02,-0.02,-0.07,0.01,Upgrade
