,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,765.43,759.23,775.17,966.32,1656,1307,1384,2314,1154,1595,Upgrade
1,Short-Term Investments,455.95,724.59,857.3,1164,829.91,618.85,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1221,1484,1632,2130,2486,1926,1384,2314,1154,1595,Upgrade
3,Cash Growth,-25.18%,-30.34%,-34.34%,10.63%,79.58%,-16.80%,19.97%,45.06%,-43.71%,-17.05%,Upgrade
4,Accounts Receivable,1962,239.69,413.83,297.36,588.19,704.89,453.75,412.65,336.33,374.8,Upgrade
5,Receivables,1962,239.69,413.83,297.36,588.19,704.89,453.75,412.65,336.33,374.8,Upgrade
6,Inventory,439.03,435.86,351.5,560.46,521.15,431.6,486.64,385.93,394.7,457.77,Upgrade
7,Prepaid Expenses,100.58,104.31,130.15,105.47,254.03,167.37,158.12,166.18,247.79,266.04,Upgrade
8,Other Current Assets,89.25,72.69,126.4,103,114.98,21.01,94.23,113.42,107.79,281.42,Upgrade
9,Total Current Assets,3812,2336,2654,3196,3964,3250,2577,3392,2241,2975,Upgrade
10,"Property, Plant & Equipment",3968,4099,3431,3705,3635,3922,3727,3575,2975,3106,Upgrade
11,Long-Term Investments,4861,4726,5468,5262,5381,5056,4980,4777,5725,6029,Upgrade
12,Goodwill,-,-,-,-,24.68,24.68,24.68,24.68,24.68,24.68,Upgrade
13,Other Intangible Assets,237.71,242.23,209.83,189.41,224.11,224.68,257.11,259.73,261.97,264.24,Upgrade
14,Long-Term Deferred Tax Assets,150.81,171.64,31.98,56.82,-,187.83,191.95,187.24,171.73,86.81,Upgrade
15,Other Long-Term Assets,45.36,48.79,29.12,29.63,24.88,38.59,43.21,58.73,80.52,181.44,Upgrade
16,Total Assets,13075,11624,11824,12440,13254,12704,11800,12275,11479,12668,Upgrade
17,Accounts Payable,1773,242.73,88.02,106.9,111,135.8,82.26,113.92,82.41,136.52,Upgrade
18,Accrued Expenses,656.53,456.63,788.14,619.28,931.38,677.6,877.89,675.33,549.64,468.2,Upgrade
19,Short-Term Debt,150,350,-,96.17,225.23,-,240.43,208.69,138.4,61.48,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,149.76,240.67,71.76,-,-,1153,Upgrade
21,Current Portion of Leases,17.6,24.66,24.98,30.71,20.43,26.46,26.91,29.9,25.42,22.06,Upgrade
22,Current Income Taxes Payable,110.02,91.17,109.56,59.14,54.97,54.11,0.16,0.5,0.29,0.2,Upgrade
23,Other Current Liabilities,202.81,193.05,471.59,291.55,358.58,290.42,64.97,161.22,57.08,233.67,Upgrade
24,Total Current Liabilities,2910,1358,1482,1204,1851,1425,1364,1190,853.23,2075,Upgrade
25,Long-Term Debt,1208,1440,1827,2487,2955,3418,3414,4674,4673,3900,Upgrade
26,Long-Term Leases,45.09,16.2,27.09,30.9,31.87,41.1,47.33,55.95,65.07,69.08,Upgrade
27,Long-Term Deferred Tax Liabilities,357.79,339.93,267.29,328.87,402.65,256.02,133.62,90.92,-,-,Upgrade
28,Other Long-Term Liabilities,607.05,604.76,608.39,608.46,642.09,619.83,617.08,470.85,433.31,431.29,Upgrade
29,Total Liabilities,5149,3783,4227,4674,5900,5780,5577,6508,6024,6475,Upgrade
30,Common Stock,392.89,392.89,392.89,392.89,392.89,392.89,392.89,392.89,392.89,392.89,Upgrade
