,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,6137,5139,3862,4684,5091,5286,4019,4596,3501,3137,3828,5414,4049,4175,4807,3648,4042,5282,4193,3426,4109,Upgrade
1,Market Cap Growth,-2.78%,-2.78%,-3.91%,1.93%,45.43%,68.53%,4.99%,-15.12%,-13.55%,-24.87%,-20.36%,48.42%,0.19%,-20.95%,14.64%,6.47%,-1.64%,75.18%,44.29%,4.37%,65.80%,Upgrade
2,Enterprise Value,6167,5197,3913,4544,4951,5184,4117,4822,3727,3602,3986,5678,4312,4657,5482,4175,4568,5594,4401,3695,4378,Upgrade
3,Last Close Price,14.27,11.95,8.98,10.78,11.72,12.17,9.92,11.26,8.58,7.68,9.41,13.22,9.89,10.20,11.77,8.89,9.85,12.87,10.23,8.33,9.99,Upgrade
4,PE Ratio,66.34,58.21,42.24,-,32.24,31.15,25.75,36.66,32.86,28.14,51.86,-,25.99,-,26.45,23.58,29.26,45.50,37.87,42.38,57.98,Upgrade
5,Forward PE,-,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,Upgrade
6,PS Ratio,2.18,1.91,1.45,1.71,1.86,1.94,1.39,1.71,1.25,1.12,1.40,1.41,1.03,0.79,0.83,0.82,0.90,1.96,2.20,1.65,2.29,Upgrade
7,PB Ratio,3.75,3.14,2.40,2.86,3.10,3.33,3.08,3.63,2.78,2.64,3.29,4.71,3.50,3.85,4.40,3.56,4.08,5.68,4.63,3.96,4.81,Upgrade
8,P/TBV Ratio,3.25,3.25,2.49,2.97,3.17,3.42,3.19,3.76,2.90,2.76,3.46,4.95,3.69,4.05,4.62,3.76,4.33,5.85,4.75,4.08,4.93,Upgrade
9,P/FCF Ratio,163.41,136.84,-14.53,-,-33.37,-,7.30,-,-205.93,-110.67,-,-,14.84,12.61,-48.84,-,14.22,-,-,32.02,-,Upgrade
10,P/OCF Ratio,35.72,35.72,-24.50,-,-58.75,-,6.98,-,446.36,-657.30,-,-,13.47,11.62,-85.28,-,12.41,-,-,27.55,-,Upgrade
11,EV/Sales Ratio,2.30,1.94,1.47,1.65,1.81,1.91,1.42,1.80,1.33,1.29,1.46,1.48,1.10,0.88,0.95,0.94,1.02,2.07,2.31,1.78,2.44,Upgrade
