,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,327,98,98,110,83,100,98,136,149,112,79,Upgrade
1,Market Cap Growth,-11.11%,-11.11%,17.07%,10.20%,-14.58%,-26.87%,-34.25%,21.82%,87.18%,-32.93%,-68.80%,Upgrade
2,Enterprise Value,450,214,244,241,208,223,225,236,224,182,151,Upgrade
3,Last Close Price,0.67,0.20,0.20,0.27,0.20,0.24,0.24,0.34,0.36,0.28,0.20,Upgrade
4,PS Ratio,4.41,1.36,1.18,1.34,0.99,1.03,1.05,1.64,1.91,1.60,1.05,Upgrade
5,PB Ratio,0.83,0.24,0.23,0.25,0.18,0.19,0.18,0.24,0.27,0.19,0.14,Upgrade
6,P/TBV Ratio,0.30,0.30,0.28,0.31,0.21,0.23,0.22,0.30,0.32,0.23,0.17,Upgrade
7,P/FCF Ratio,-,-,-,-,-,-,-39.80,-,-,12.54,-10.54,Upgrade
8,P/OCF Ratio,-,-,-,-,-,-,-713.53,-,-,9.05,-110.77,Upgrade
9,EV/Sales Ratio,6.24,2.98,2.94,2.93,2.46,2.31,2.41,2.84,2.87,2.59,2.00,Upgrade
10,EV/EBITDA Ratio,-,-,-,-,-,-24.66,-,-20.03,-,-,-,Upgrade
11,EV/FCF Ratio,-37.12,-,-,-,-,-,-91.49,-,-,20.33,-19.99,Upgrade
12,Debt / Equity Ratio,0.34,0.34,0.32,0.31,0.26,0.23,0.22,0.22,0.20,0.12,0.11,Upgrade
13,Debt / FCF Ratio,-,-,-,-,-,-,-48.27,-,-,7.89,-8.17,Upgrade
14,Earnings Yield,-11.22%,-37.60%,-69.21%,-71.21%,-41.99%,-11.81%,-17.13%,-29.52%,-31.01%,-40.93%,-69.95%,Upgrade
15,FCF Yield,-3.70%,-12.40%,-23.87%,-19.99%,-15.49%,3.95%,-2.51%,-10.40%,0.62%,7.97%,-9.49%,Upgrade
16,Buyback Yield / Dilution,-16.39%,-20.00%,-12.79%,-,-,-,-,-,-,-,-,Upgrade
17,Total Shareholder Return,-16.39%,-20.00%,-12.79%,-,-,-,-,-,-,-,-,Upgrade
