,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1825,1717,1734,2040,2462,2588,2157,-,1507,-,Upgrade
1,Revenue Growth (YoY),5.26%,-15.80%,-29.58%,-21.18%,14.11%,-,43.20%,-,-8.63%,-,Upgrade
2,Cost of Revenue,1457,1366,1385,1640,1872,2049,1622,-,1066,-,Upgrade
3,Gross Profit,368.24,351.7,349.02,399.58,589.53,539.16,535.5,-,440.82,-,Upgrade
4,"Selling, General & Admin",234.62,239.07,240.2,228.23,293.49,239.88,246.48,-,181.4,-,Upgrade
5,Research & Development,73.47,84.8,77.59,78.05,77.47,70.17,70.06,-,48.51,-,Upgrade
6,Operating Expenses,306.85,336.96,309.62,389.09,463.08,422.02,326.28,-,260.67,-,Upgrade
7,Operating Income,61.39,14.74,39.4,10.49,126.46,117.14,209.22,-,180.15,-,Upgrade
8,Interest Expense,-26.51,-27.86,-32.96,-37.57,-38.68,-39.19,-37.76,-,-35.73,-,Upgrade
9,Interest & Investment Income,13.41,17.46,19.95,18.07,19.12,21.21,15.9,-,9.72,-,Upgrade
10,Earnings From Equity Investments,20.59,1.1,-6.87,-17.44,7.13,-7.17,10.02,-,12.6,-,Upgrade
11,Currency Exchange Gain (Loss),4.83,-7.42,7.22,-4.8,-3.91,3.6,-7,-,-6.28,-,Upgrade
12,Other Non Operating Income (Expenses),26.56,36.66,40.45,-10.85,18.03,23.45,16.57,-,15.07,-,Upgrade
13,EBT Excluding Unusual Items,100.26,34.69,67.19,-42.11,128.14,119.03,206.96,-,175.52,-,Upgrade
14,Gain (Loss) on Sale of Investments,-27.69,-3.24,-1.71,17.18,1.11,-2.45,9.41,-,1.11,-,Upgrade
15,Gain (Loss) on Sale of Assets,0.66,-0.79,0.39,-0.81,-0.26,0.3,-0.28,-,0.19,-,Upgrade
16,Asset Writedown,-200.46,-114.47,-8.62,101.27,38.3,-39.29,-8.44,-,-68.42,-,Upgrade
17,Other Unusual Items,-,-,-,-124.32,-444.23,-,200.86,-,-,-,Upgrade
18,Pretax Income,-127.23,-83.81,57.25,-48.79,-276.93,77.6,408.5,-,108.4,-,Upgrade
19,Income Tax Expense,-68.14,-26.98,2.19,39.27,-112.27,-10.59,93.48,-,14.67,-,Upgrade
20,Earnings From Continuing Operations,-59.09,-56.83,55.07,-88.06,-164.66,88.19,315.03,-,93.74,-,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,53.67,-,Upgrade
22,Net Income to Company,-59.09,-56.83,55.07,-88.06,-164.66,88.19,315.03,-,147.4,-,Upgrade
23,Minority Interest in Earnings,30.52,15.37,-9.56,40.14,92.67,-1.19,-56.26,-,-30.93,-,Upgrade
24,Net Income,-28.58,-41.46,45.51,-47.92,-71.99,87,258.77,-,116.47,-,Upgrade
25,Net Income to Common,-28.58,-41.46,45.51,-47.92,-71.99,87,258.77,-,116.47,-,Upgrade
26,Net Income Growth,-,-,-,-,-,-,122.17%,-,-7.34%,-,Upgrade
27,Shares Outstanding (Basic),3085,3085,3085,3085,3085,3085,3085,-,3085,-,Upgrade
28,Shares Outstanding (Diluted),3085,3085,3085,3085,3085,3085,3085,-,3085,-,Upgrade
29,EPS (Basic),-0.01,-0.01,0.01,-0.02,-0.02,0.03,0.08,-,0.04,-,Upgrade
30,EPS (Diluted),-0.01,-0.01,0.01,-0.02,-0.02,0.03,0.08,-,0.04,-,Upgrade
31,EPS Growth,-,-,-,-,-,-,122.17%,-,-7.34%,-,Upgrade
32,Free Cash Flow,-191.84,-129.52,-57.98,324.68,102.01,-91.11,-185.5,-,19.49,-,Upgrade
33,Free Cash Flow Per Share,-0.06,-0.04,-0.02,0.11,0.03,-0.03,-0.06,-,0.01,-,Upgrade
34,Dividend Per Share,-,-,-,0.020,0.005,-,-,-,-,-,Upgrade
35,Operating Margin,3.36%,0.86%,2.27%,0.51%,5.14%,4.53%,9.70%,-,11.96%,-,Upgrade
36,Profit Margin,-1.57%,-2.41%,2.63%,-2.35%,-2.92%,3.36%,11.99%,-,7.73%,-,Upgrade
37,Free Cash Flow Margin,-10.51%,-7.54%,-3.34%,15.92%,4.14%,-3.52%,-8.60%,-,1.29%,-,Upgrade
38,EBITDA,180.32,115.92,161.12,136.32,246,224.69,303.48,-,263.11,-,Upgrade
39,D&A For EBITDA,118.94,101.18,121.72,125.83,119.55,107.55,94.26,72.97,82.96,69.75,Upgrade
40,EBIT,61.39,14.74,39.4,10.49,126.46,117.14,209.22,-,180.15,-,Upgrade
