,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1115,1509,1491,1649,1610,1395,1651,1863,1210,1272,Upgrade
1,Short-Term Investments,281.36,204.22,412.37,384.29,408.62,462.5,241.92,122.72,199.48,123.41,Upgrade
2,Trading Asset Securities,1.98,2.23,2.95,6.23,6.68,5.56,8.01,3.9,6.9,5.79,Upgrade
3,Cash & Short-Term Investments,1398,1716,1907,2040,2025,1863,1901,1990,1417,1401,Upgrade
4,Cash Growth,-26.66%,-15.88%,-5.84%,9.46%,6.54%,-6.36%,34.15%,42.05%,24.29%,42.99%,Upgrade
5,Accounts Receivable,982.3,880.33,892.43,949.13,1270,1445,1197,1137,926.55,1055,Upgrade
6,Other Receivables,139.72,162.3,103.49,100.77,142.46,114.09,141.08,102.2,144.26,190.74,Upgrade
7,Receivables,1122,1043,995.92,1050,1412,1559,1338,1239,1071,1246,Upgrade
8,Inventory,505.35,455.54,423.2,513.48,650.83,729.6,700.01,462.12,403.8,361.39,Upgrade
9,Other Current Assets,108.75,49.66,53.14,60.49,66.5,87.52,41.28,45.09,43.3,41.27,Upgrade
10,Total Current Assets,3134,3263,3379,3663,4154,4239,3980,3736,2935,3049,Upgrade
11,"Property, Plant & Equipment",2283,2226,2052,2135,1646,1750,1576,1625,1204,1258,Upgrade
12,Long-Term Investments,487.14,503.75,498.19,526.83,423.8,598.49,771.68,536.64,902.11,897.47,Upgrade
13,Long-Term Accounts Receivable,22.46,22.78,12.1,0.92,131.31,458.62,571.46,556.03,448.54,384.68,Upgrade
14,Other Long-Term Assets,8266,8567,8554,8939,9446,9823,9731,9663,8903,9116,Upgrade
15,Total Assets,14193,14583,14496,15266,15801,16869,16630,16117,14393,14705,Upgrade
16,Accounts Payable,612.35,507.24,545.73,519.56,712.28,702.64,822.13,600.97,444.12,474.41,Upgrade
17,Accrued Expenses,240.35,263.89,225.65,317.42,203.19,279.53,217.28,269.15,148.79,190.95,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,-,-,7.85,7.99,Upgrade
19,Current Portion of Long-Term Debt,12.87,17.61,5.41,574.13,586.09,13.51,-,-,-,-,Upgrade
20,Current Portion of Leases,35.16,34.08,34.5,37.81,22.96,31.5,25.65,31.13,30.14,29.33,Upgrade
21,Current Income Taxes Payable,61.16,61.68,54.4,86.84,58.13,119.74,138.89,62.03,51.73,45.44,Upgrade
22,Current Unearned Revenue,40.23,50.26,43.27,49.51,58.75,73.76,62.08,40.97,40.95,38.57,Upgrade
23,Other Current Liabilities,477.23,492.9,515.92,574.57,604.2,551.15,560.63,618.11,490.18,582.98,Upgrade
24,Total Current Liabilities,1479,1428,1425,2160,2246,1772,1827,1622,1214,1370,Upgrade
25,Long-Term Debt,1322,1371,1361,870.02,911.23,1564,1548,1536,1412,1437,Upgrade
26,Long-Term Leases,80.71,90.63,99.53,118.39,56.34,65.8,54.87,63.75,62.76,79.9,Upgrade
27,Long-Term Deferred Tax Liabilities,2098,2223,2230,2333,2398,2625,2620,2608,2379,2438,Upgrade
28,Total Liabilities,4981,5112,5115,5481,5611,6026,6050,5831,5067,5324,Upgrade
29,Common Stock,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,Upgrade
30,Retained Earnings,6537,6566,6608,6624,6687,6821,6734,6537,6356,6302,Upgrade
31,Comprehensive Income & Other,-462.46,-309.11,-422.55,-119.54,106.74,412.83,283.03,234.76,-325.19,-210.44,Upgrade
32,Total Common Equity,7230,7411,7339,7659,7948,8388,8171,7926,7186,7246,Upgrade
33,Minority Interest,1983,2059,2041,2126,2241,2455,2410,2360,2140,2135,Upgrade
34,Shareholders' Equity,9213,9471,9380,9785,10190,10843,10581,10286,9326,9381,Upgrade
35,Total Liabilities & Equity,14193,14583,14496,15266,15801,16869,16630,16117,14393,14705,Upgrade
36,Total Debt,1451,1513,1501,1600,1577,1675,1628,1631,1513,1554,Upgrade
37,Net Cash (Debt),-52.59,202.33,406.11,439.16,448.29,188.7,272.62,358.41,-95.82,-153.59,Upgrade
38,Net Cash Growth,-,-53.93%,-9.41%,132.73%,64.44%,-47.35%,-,-,-,-,Upgrade
39,Net Cash Per Share,-0.02,0.07,0.13,0.14,0.15,0.06,0.09,-,-0.03,-,Upgrade
40,Filing Date Shares Outstanding,3085,3085,3085,3085,3085,3085,3085,3085,3085,3085,Upgrade
41,Total Common Shares Outstanding,3085,3085,3085,3085,3085,3085,3085,3085,3085,3085,Upgrade
42,Working Capital,1655,1836,1954,1504,1909,2467,2153,2114,1721,1679,Upgrade
43,Book Value Per Share,2.34,2.40,2.38,2.48,2.58,2.72,2.65,2.57,2.33,2.35,Upgrade
44,Tangible Book Value,7230,7411,7339,7659,7948,8388,8171,7926,7186,7246,Upgrade
45,Tangible Book Value Per Share,2.34,2.40,2.38,2.48,2.58,2.72,2.65,2.57,2.33,2.35,Upgrade
46,Land,-,1099,-,1131,-,850.11,-,803.69,-,649.3,Upgrade
47,Machinery,-,2136,-,2106,-,2051,-,1644,-,1357,Upgrade
48,Construction In Progress,-,296.53,-,62.15,-,32.36,-,100.17,-,27.95,Upgrade
