,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,347.76,490.57,560.55,889.7,447.59,613.37,624.27,599.63,607.53,846.26,264.52,399.66,318.3,290.52,350.07,411.02,158.25,140.05,99.52,98.91,Upgrade
1,Trading Asset Securities,5,5,2,2,7,10,10,5,-,-,-,-,-,0.65,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,352.76,495.57,562.55,891.7,454.59,623.37,634.27,604.63,607.53,846.26,264.52,399.66,318.3,291.17,350.07,411.02,158.25,140.05,99.52,98.91,Upgrade
3,Cash Growth,-22.40%,-20.50%,-11.31%,47.48%,-25.17%,-26.34%,139.78%,51.28%,90.87%,190.64%,-24.44%,-2.76%,101.14%,107.90%,251.76%,315.56%,99.80%,36.86%,-46.11%,-46.13%,Upgrade
4,Accounts Receivable,1206,1554,1462,1118,1158,1317,1199,1134,976.57,804.74,641.44,498.63,465.97,502.09,340.28,309.33,345,324.03,283.61,212.23,Upgrade
5,Other Receivables,21.32,17.58,22.64,15.97,18.86,13.89,27.53,19.33,16.27,14.37,31.5,15.06,53.43,8.08,13.74,13.49,42.34,42.35,33.73,30.19,Upgrade
6,Receivables,1227,1571,1485,1134,1176,1331,1227,1153,992.84,819.11,672.94,513.69,519.4,510.16,354.02,322.82,387.33,366.38,317.34,242.42,Upgrade
7,Inventory,405.7,371.75,306.45,367.78,317.35,407.41,272.74,316.14,462.6,323.68,229.6,195.86,204.34,137.52,156.89,99.69,106.7,64.74,439.56,492.68,Upgrade
8,Prepaid Expenses,-,-,-,0.34,-,-,-,0.13,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,862.12,652.94,690.26,606.28,813.31,637.9,544.7,498.99,536.43,238.42,858.88,161.83,254.28,226.62,108.55,87.02,39.72,28.88,32.47,30.35,Upgrade
10,Total Current Assets,2848,3092,3044,3000,2762,3000,2678,2573,2599,2227,2026,1271,1296,1165,969.53,920.55,692.01,600.05,888.89,864.36,Upgrade
11,"Property, Plant & Equipment",873.34,887.56,885.64,898.51,846.31,851.25,912.02,830.16,495.98,568.05,464.21,460.84,410.96,413.95,415.78,394.77,391.94,392.51,407.04,413.49,Upgrade
12,Long-Term Investments,291.82,285.19,278.16,276.79,269.12,264.97,263.88,247.49,245.68,233.88,169.31,164.51,154.06,131.77,130.91,130.91,123.6,131.13,122.42,127.18,Upgrade
13,Other Intangible Assets,80.27,79.56,80,78.4,78.11,78.79,76.82,77.38,78.57,90.84,91.66,92.48,93.28,94.04,93.97,94.92,96.55,96.05,95.45,96.34,Upgrade
14,Long-Term Accounts Receivable,10.69,10.48,10.27,10.06,2.99,22.81,23.04,22.05,-,-,-,401.1,439.29,441.31,431.5,441.38,502.09,501.73,481.39,481.39,Upgrade
15,Long-Term Deferred Tax Assets,43.38,42.17,41.97,40.6,42.83,42.42,43.31,46.01,23.55,27.44,26.69,27.32,25.45,26.14,25.94,26.04,17,16.96,15.64,15.64,Upgrade
16,Long-Term Deferred Charges,15.81,22.25,20.14,19.75,18.19,13.98,12,12.01,15.54,13.53,12.71,15.31,27.77,24.41,12.32,11.85,13.67,15.5,7.41,8.04,Upgrade
17,Other Long-Term Assets,12.14,12.17,12.2,12.23,12.41,12.44,12.65,12.68,18.07,18.1,18.13,18.16,18.48,18.51,18.54,18.57,16.43,16.5,17.95,18.1,Upgrade
18,Total Assets,4176,4431,4373,4337,4032,4286,4022,3821,3477,3179,2809,2451,2466,2316,2098,2039,1853,1770,2036,2025,Upgrade
19,Accounts Payable,700.4,813.61,602.99,787.06,691.17,642.94,811.64,702.57,851.48,475.55,291.94,274.48,306.68,209.48,214.86,128.62,221.54,190.47,438.24,435.44,Upgrade
20,Accrued Expenses,13.33,17.28,12.27,36.07,55.53,8.68,9.85,32.99,5.48,36.46,4.95,12.76,6.57,13.75,2.31,26.92,29.7,34.14,31.5,35.78,Upgrade
21,Short-Term Debt,400.85,542.2,462.01,456.19,412.35,383.5,221.09,200.76,211.38,243.76,180.28,184.83,94.83,74.83,64.83,64.93,306,306,310.79,307.59,Upgrade
22,Current Portion of Leases,84.6,85.08,120.49,118.44,-,30.66,-,70.85,13.48,13.48,13.48,14.15,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,43.86,29.63,38.18,38.7,-,13.85,8.1,7,18.29,3.15,11.28,3.19,8.9,7.61,8.86,8.16,17.59,8.76,16.34,7.38,Upgrade
24,Current Unearned Revenue,606.93,598.54,830.19,522.28,548.5,904.34,639.59,531.45,472.38,457.4,483.53,126.85,164.38,173.73,55.24,87.22,9.76,13.35,-,-,Upgrade
25,Other Current Liabilities,79.07,85.79,119.49,209.3,151.01,73.23,191.91,220.49,77.74,55.42,46.98,64.53,141.72,108.36,37.99,37.58,791.22,738.98,813.64,820.25,Upgrade
26,Total Current Liabilities,1929,2172,2186,2168,1859,2057,1882,1766,1650,1285,1032,680.78,723.08,587.76,384.09,353.43,1376,1292,1611,1606,Upgrade
27,Long-Term Debt,38.45,38.45,24.5,24.5,24.55,19.6,19.6,19.6,19.6,48.6,48.6,48.6,48.6,19.6,19.6,19.6,19.6,19.6,-,-,Upgrade
28,Long-Term Leases,107.19,124.97,107.4,123.35,85.04,84.95,76.87,213.3,78.82,107.84,30.71,30.05,15.28,16.97,18.67,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,9.5,9.5,9.5,9.5,9.5,9.5,4.5,5,-,2.98,3.3,4.5,4.52,4.54,4.56,6.01,6.12,6.14,-,5.42,Upgrade
30,Long-Term Deferred Tax Liabilities,33.68,33.68,33.68,33.68,36.26,36.26,36.26,36.26,13.43,13.43,13.43,13.43,11.47,11.47,11.47,11.47,9.45,9.45,5.21,9.45,Upgrade
31,Other Long-Term Liabilities,19,29.43,32.3,32.3,91.48,185.45,158.27,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Total Liabilities,2137,2408,2393,2391,2105,2393,2178,2040,1762,1458,1129,777.36,802.95,640.35,438.39,390.51,1411,1327,1616,1621,Upgrade
33,Common Stock,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,960.02,960.02,960.02,960.02,Upgrade
34,Additional Paid-In Capital,1640,1639,1638,1638,1636,1633,1647,1647,1608,1608,1608,1647,1608,1609,1610,1610,1163,1163,1163,1163,Upgrade
35,Retained Earnings,-1409,-1425,-1455,-1486,-1499,-1524,-1577,-1588,-1606,-1647,-1682,-1727,-1694,-1682,-1702,-1713,-1699,-1698,-1726,-1739,Upgrade
36,Treasury Stock,-,-,-,-,-,-,-,-50.13,-50.12,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,65.31,63.83,53.55,51.57,52.17,46.78,36.63,36.72,36.59,36.49,29.81,28.67,23.85,23.83,23.81,23.79,19.97,20.35,25.53,20.43,Upgrade
38,Total Common Equity,2024,2006,1965,1931,1917,1884,1835,1774,1717,1725,1684,1677,1666,1679,1660,1649,443.18,444.9,422.12,404.3,Upgrade
39,Minority Interest,14.94,17.38,14.87,14.12,9.35,9.38,9.03,7.02,-1.92,-3.93,-4.06,-3.96,-3.7,-3.81,-0.39,-0.35,-0.89,-1.37,-1.64,-1.06,Upgrade
40,Shareholders' Equity,2039,2023,1980,1945,1926,1894,1845,1781,1715,1721,1680,1673,1663,1675,1660,1648,442.29,443.53,420.49,403.24,Upgrade
41,Total Liabilities & Equity,4176,4431,4373,4337,4032,4286,4022,3821,3477,3179,2809,2451,2466,2316,2098,2039,1853,1770,2036,2025,Upgrade
42,Total Debt,631.09,790.7,714.4,722.47,521.94,518.71,317.56,504.51,323.29,413.68,273.08,277.63,158.71,111.4,103.1,84.53,325.6,325.6,310.79,307.59,Upgrade
43,Net Cash (Debt),-278.32,-295.13,-151.85,169.23,-67.35,104.67,316.71,100.12,284.25,432.58,-8.56,122.04,159.59,179.76,246.96,326.49,-167.35,-185.54,-211.27,-208.68,Upgrade
44,Net Cash Growth,-,-,-,69.03%,-,-75.80%,-,-17.96%,78.11%,140.64%,-,-62.62%,-,-,-,-,-,-,-,-,Upgrade
45,Net Cash Per Share,-0.16,-0.17,-0.09,0.10,-0.04,0.06,0.18,0.06,0.16,0.25,-0.00,0.07,0.09,0.10,0.14,0.33,-0.17,-0.19,-0.22,-0.22,Upgrade
46,Filing Date Shares Outstanding,1728,1728,1728,1728,1728,1728,1728,1733,1717,1728,1728,1728,1728,1728,1728,1728,960.02,960.02,960.02,960.02,Upgrade
47,Total Common Shares Outstanding,1728,1728,1728,1728,1728,1728,1728,1733,1717,1728,1728,1728,1728,1728,1728,1728,960.02,960.02,960.02,960.02,Upgrade
48,Working Capital,919.01,919.61,858.52,832.21,903.15,942.62,796.3,807.17,949.18,942.26,993.49,590.26,573.25,577.71,585.45,567.13,-683.81,-691.65,-721.61,-742.07,Upgrade
49,Book Value Per Share,1.17,1.16,1.14,1.12,1.11,1.09,1.06,1.02,1.00,1.00,0.97,0.97,0.96,0.97,0.96,0.95,0.46,0.46,0.44,0.42,Upgrade
50,Tangible Book Value,1943,1926,1885,1853,1839,1805,1759,1696,1638,1634,1593,1585,1573,1585,1567,1554,346.62,348.85,326.68,307.96,Upgrade
51,Tangible Book Value Per Share,1.12,1.11,1.09,1.07,1.06,1.04,1.02,0.98,0.95,0.95,0.92,0.92,0.91,0.92,0.91,0.90,0.36,0.36,0.34,0.32,Upgrade
52,Buildings,-,490.65,-,426.64,-,413.18,-,355.68,-,403.2,-,401.18,-,357.47,-,357.35,-,351.09,-,351,Upgrade
53,Machinery,-,585.57,-,582.09,-,547.04,-,524.49,-,236.16,-,233.27,-,214.52,-,208,-,204.25,-,206.66,Upgrade
54,Construction In Progress,-,91.68,-,131.73,-,99.09,-,121.22,-,33.15,-,17,-,48.21,-,40.9,-,37.13,-,43.68,Upgrade
