,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4270,3801,2721,3026,3590,4082,3660,3941,4434,4293,4645,6170,4645,4551,4622,4880,5091,5114,4903,5044,5842,Upgrade
1,Market Cap Growth,-6.90%,-6.90%,-25.64%,-23.21%,-19.05%,-4.92%,-21.21%,-36.12%,-4.55%,-5.67%,0.51%,26.44%,-8.76%,-11.01%,-5.74%,-3.26%,-12.85%,-8.02%,-16.73%,-29.74%,2.89%,Upgrade
2,Enterprise Value,16559,15910,14318,11008,11571,11476,11357,12289,12782,13299,14963,19520,17995,21780,23148,27146,27357,27420,30056,26209,27006,Upgrade
3,Last Close Price,1.82,1.62,1.16,1.29,1.53,1.74,1.56,1.68,1.89,1.83,1.98,2.63,1.98,1.94,1.97,2.02,2.11,2.12,2.03,1.98,2.29,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.48,10.91,12.30,6.84,6.58,-,7.72,Upgrade
5,Forward PE,-,28.17,28.17,28.17,28.17,29.00,26.00,24.00,27.00,26.14,28.29,11.69,9.00,9.02,9.38,5.44,5.79,5.93,5.81,6.10,6.92,Upgrade
6,PS Ratio,0.29,0.29,0.19,0.19,0.22,0.34,0.32,0.34,0.41,0.32,0.32,0.47,0.34,0.44,0.48,0.55,0.66,0.73,0.69,0.70,0.79,Upgrade
7,PB Ratio,1.84,1.84,1.01,0.92,1.03,0.86,0.71,0.68,0.71,0.40,0.44,0.57,0.45,0.43,0.44,0.49,0.53,0.55,0.54,0.54,0.63,Upgrade
8,P/TBV Ratio,2.84,2.84,1.40,1.16,1.27,0.77,0.66,0.65,0.68,0.42,0.45,0.60,0.47,0.46,0.48,0.53,0.58,0.62,0.60,0.61,0.71,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,1.56,-,1.08,0.63,-,0.63,0.47,0.73,-,0.81,3.20,1.66,-,-,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,-,1.54,-,1.08,0.63,-,0.63,0.47,0.73,-,0.81,3.09,1.61,-,-,Upgrade
11,EV/Sales Ratio,1.27,1.22,1.01,0.71,0.72,0.97,0.98,1.07,1.17,0.98,1.04,1.49,1.31,2.09,2.41,3.05,3.54,3.91,4.20,3.66,3.64,Upgrade
12,EV/EBITDA Ratio,267.16,-360.96,687.05,-21.41,-,-2.77,-,-,-,-,-,-,-,62.40,51.74,47.81,55.72,32.42,31.87,-,33.34,Upgrade
13,EV/EBIT Ratio,-,-75.82,-116.36,-17.35,-,-2.72,-,-,-,-,-,-,-,-,61.69,54.85,64.91,35.17,34.10,-,35.52,Upgrade
14,EV/FCF Ratio,-8.78,-,-,-,-,-,-,4.85,-,3.34,2.04,-,2.46,2.27,3.67,-,4.36,17.14,10.19,-,-,Upgrade
15,Debt / Equity Ratio,6.06,6.06,4.69,4.41,3.53,2.62,2.45,2.34,2.18,1.28,1.50,1.47,1.74,1.96,2.25,2.43,2.62,3.22,3.18,3.10,3.07,Upgrade
16,Debt / EBITDA Ratio,201.75,13.72,30.70,63.38,-,10.61,-,-,-,-,-,-,-,684.15,112.16,101.70,27.18,70.49,42.11,-,12.14,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,5.38,-,3.43,2.18,-,2.48,2.18,3.71,-,3.98,18.68,9.86,-,-,Upgrade
18,Asset Turnover,0.09,0.25,0.13,1.10,0.17,0.29,0.13,0.46,0.11,0.22,0.07,0.55,0.14,0.11,0.10,0.31,0.09,0.07,0.02,0.29,Upgrade,
19,Inventory Turnover,0.65,0.08,0.42,0.20,1.89,0.20,0.47,0.17,1.01,0.13,0.29,0.08,0.75,0.18,0.13,0.11,0.38,0.10,0.05,0.02,0.32,Upgrade
20,Quick Ratio,0.23,0.23,0.22,0.29,0.19,0.18,0.21,0.24,0.26,0.24,0.28,0.24,0.29,0.28,0.26,0.23,0.25,0.26,0.24,0.17,0.25,Upgrade
21,Current Ratio,1.62,1.62,1.49,1.29,0.99,1.01,1.06,1.35,1.51,1.59,1.58,1.55,1.52,1.51,1.57,1.47,1.42,1.38,1.38,1.41,1.54,Upgrade
22,Return on Equity (ROE),-58.26%,-25.59%,-15.44%,-51.26%,-20.91%,-39.90%,-6.23%,-209.07%,-9.12%,-11.33%,-2.52%,-36.94%,-2.10%,2.27%,0.74%,0.06%,6.29%,6.71%,-0.91%,19.31%,Upgrade,
23,Return on Assets (ROA),1.80%,0.22%,0.15%,-3.16%,1.71%,-2.85%,-0.34%,-20.37%,-1.11%,-1.08%,-0.20%,-2.54%,-0.05%,0.14%,0.16%,0.83%,0.36%,0.64%,-0.14%,2.42%,Upgrade,
