,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,10897,10064,11772,11096,13585,11521,13238,12295,14037,12372,Upgrade
1,Revenue Growth (YoY),-7.44%,-9.30%,-13.35%,-3.69%,2.62%,-6.29%,-5.69%,-0.62%,4.07%,0.50%,Upgrade
2,Cost of Revenue,9645,8770,10285,9513,11786,10078,11620,10783,12013,10675,Upgrade
3,Gross Profit,1252,1294,1487,1583,1799,1443,1619,1512,2024,1697,Upgrade
4,"Selling, General & Admin",2297,2490,2579,2805,2699,2967,2749,3012,2779,3039,Upgrade
5,Other Operating Expenses,-902.43,-863.11,-1040,-1047,-1012,-1120,-1135,-1211,-958.71,-1069,Upgrade
6,Operating Expenses,1396,1627,1538,1755,1693,1842,1617,1799,1822,1971,Upgrade
7,Operating Income,-144.44,-333.14,-50.85,-171.22,105.89,-399.28,1.29,-287.39,201.25,-274.16,Upgrade
8,Interest Expense,-94.01,-121.08,-111.56,-140.09,-136.77,-142.52,-142.48,-146.4,-148.71,-121.6,Upgrade
9,Interest & Investment Income,122.23,140.62,137.34,137.38,125.21,131.54,141.85,143.98,136.49,120.28,Upgrade
10,Earnings From Equity Investments,3.24,-285.77,-75.63,-88.88,-22.64,24.56,18.24,-84.93,19.89,-17.04,Upgrade
11,Other Non Operating Income (Expenses),77.08,71.6,61.29,96.79,83.18,73.35,87,-133.42,76.28,66.45,Upgrade
12,EBT Excluding Unusual Items,-35.9,-527.77,-39.41,-166.02,154.86,-312.36,105.9,-508.17,285.2,-226.06,Upgrade
13,Merger & Restructuring Charges,-5.08,-73.48,-1.36,-19.47,-9.21,-,-,-,-,-,Upgrade
14,Impairment of Goodwill,-,-14.38,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,14.78,11.03,24.83,2.81,-5.28,17.67,-7.99,-14.09,10.26,26.17,Upgrade
16,Gain (Loss) on Sale of Assets,-7.2,-21.42,1.72,-12.41,3.71,-6.12,26.91,272.89,15.55,19.06,Upgrade
17,Asset Writedown,-,-1.92,-,10.85,-12.77,-96.27,-,-28.95,-48,-131.33,Upgrade
18,Other Unusual Items,50.92,29.36,23.42,29.36,-,-1.91,-,-0.16,-,-0.01,Upgrade
19,Pretax Income,17.52,-598.58,9.19,-154.88,131.31,-398.99,124.82,-278.49,263.01,-312.17,Upgrade
20,Income Tax Expense,45.37,44.66,80.18,31.6,69.9,32.49,64.7,55.14,116.98,72.96,Upgrade
21,Earnings From Continuing Operations,-27.85,-643.24,-70.99,-186.48,61.41,-431.48,60.12,-333.63,146.03,-385.13,Upgrade
22,Minority Interest in Earnings,-26.96,-31.62,-45.48,-34.45,-47,-11.38,-40.04,-43.99,-87.7,-37.14,Upgrade
23,Net Income,-54.81,-674.86,-116.46,-220.93,14.4,-442.86,20.08,-377.61,58.33,-422.27,Upgrade
24,Net Income to Common,-54.81,-674.86,-116.46,-220.93,14.4,-442.86,20.08,-377.61,58.33,-422.27,Upgrade
25,Net Income Growth,-,-,-,-,-28.26%,-,-65.58%,-,32.67%,-,Upgrade
26,Shares Outstanding (Basic),1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,Upgrade
27,Shares Outstanding (Diluted),1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,Upgrade
28,EPS (Basic),-0.05,-0.60,-0.10,-0.20,0.01,-0.40,0.02,-0.34,0.05,-0.38,Upgrade
29,EPS (Diluted),-0.05,-0.60,-0.10,-0.20,0.01,-0.40,0.02,-0.34,0.05,-0.38,Upgrade
30,EPS Growth,-,-,-,-,-28.26%,-,-65.58%,-,32.67%,-,Upgrade
31,Free Cash Flow,657.11,36.23,617.83,17.26,1486,710.36,-135.39,1355,251.19,-339.56,Upgrade
32,Free Cash Flow Per Share,0.59,0.03,0.55,0.02,1.33,0.63,-0.12,1.21,0.22,-0.30,Upgrade
33,Operating Margin,-1.33%,-3.31%,-0.43%,-1.54%,0.78%,-3.47%,0.01%,-2.34%,1.43%,-2.22%,Upgrade
34,Profit Margin,-0.50%,-6.71%,-0.99%,-1.99%,0.11%,-3.84%,0.15%,-3.07%,0.42%,-3.41%,Upgrade
35,Free Cash Flow Margin,6.03%,0.36%,5.25%,0.16%,10.94%,6.17%,-1.02%,11.02%,1.79%,-2.74%,Upgrade
36,EBITDA,28.03,-170.14,117.19,-6.99,284.72,-230.88,162.4,-110.17,371.8,-99.28,Upgrade
37,D&A For EBITDA,172.48,163.01,168.04,164.22,178.83,168.4,161.11,177.22,170.55,174.88,Upgrade
38,EBIT,-144.44,-333.14,-50.85,-171.22,105.89,-399.28,1.29,-287.39,201.25,-274.16,Upgrade
