,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2373,2448,2528,3199,2092,2193,1253,2010,1738,2199,Upgrade
1,Short-Term Investments,2150,525.8,1658,997.62,1845,807.3,2303,534.21,1747,501.64,Upgrade
2,Trading Asset Securities,1156,996.49,717.02,867.16,996.1,997.62,1.99,159.96,58.69,1311,Upgrade
3,Cash & Short-Term Investments,5680,3970,4903,5064,4933,3998,3557,2704,3543,4011,Upgrade
4,Cash Growth,15.85%,-21.60%,-0.62%,26.64%,38.68%,47.84%,0.39%,-32.57%,-47.43%,-48.11%,Upgrade
5,Accounts Receivable,410.05,303.69,311.01,339.38,493.19,229.56,447.86,264.37,337.1,212.88,Upgrade
6,Other Receivables,0.01,191.45,8.01,384.34,0.01,499.03,-,349.63,-,515.9,Upgrade
7,Receivables,410.05,495.14,319.02,723.72,493.2,728.59,447.86,614,337.1,728.78,Upgrade
8,Inventory,1927,2432,2110,3037,2425,2839,2206,2678,2338,2775,Upgrade
9,Prepaid Expenses,5.04,5.13,5.39,4.73,2.67,0.44,-,1.38,-,-,Upgrade
10,Restricted Cash,19.04,-,-,-,-,-,-,-,-,-,Upgrade
11,Other Current Assets,1.97,700.98,701.08,1101,1101,1.35,0.87,700.08,52.6,1978,Upgrade
12,Total Current Assets,8043,7603,8038,9930,8956,7568,6212,6698,6271,9493,Upgrade
13,"Property, Plant & Equipment",7811,8258,8677,9207,9495,9738,10275,10386,10426,10966,Upgrade
14,Long-Term Investments,2104,3240,3349,2520,2939,2916,3139,4203,5273,2184,Upgrade
15,Goodwill,146.1,146.1,148.02,148.02,149.94,127.95,127.95,127.95,127.95,127.95,Upgrade
16,Other Intangible Assets,115.93,126.48,122.9,123.01,114.75,127.34,129.11,133.64,111.15,99.95,Upgrade
17,Long-Term Accounts Receivable,67.81,57.44,160.41,188.76,212.46,237.57,222.69,254.53,282.49,305.18,Upgrade
18,Long-Term Deferred Tax Assets,77.28,77.71,72.09,69.38,9.25,8.05,8.82,7.88,3.54,2.93,Upgrade
19,Other Long-Term Assets,1638,1480,1111,802.54,842,2107,1975,1410,127.15,373.64,Upgrade
20,Total Assets,20003,20989,21678,22989,22718,22830,22089,23221,22623,23552,Upgrade
21,Accounts Payable,4569,4415,4406,4548,4383,4096,3294,3956,3594,4013,Upgrade
22,Accrued Expenses,351.91,420.3,583.71,633.45,570.98,566.54,457.99,574.5,492.71,471.64,Upgrade
23,Short-Term Debt,-,-,-,-,-,-,-,20,20,-,Upgrade
24,Current Portion of Leases,790.98,833.03,879.07,896.1,1056,911.4,946.87,856.08,840.23,754.35,Upgrade
25,Current Income Taxes Payable,146.28,203.46,156.46,149.41,157.85,103.34,99.77,165.9,158.38,159.68,Upgrade
26,Current Unearned Revenue,8535,8899,8664,8928,8582,8542,8130,8144,7702,8034,Upgrade
27,Other Current Liabilities,999.57,1337,990.05,1330,1072,1494,1197,1400,1134,1204,Upgrade
28,Total Current Liabilities,15393,16108,15679,16485,15822,15714,14126,15116,13942,14638,Upgrade
29,Long-Term Leases,4066,4305,4696,5109,5361,5741,6076,6248,6437,6774,Upgrade
30,Long-Term Deferred Tax Liabilities,128.7,127.61,131.27,148.27,137.27,120.36,100.4,101.95,77.52,94.39,Upgrade
31,Total Liabilities,19587,20541,20506,21742,21320,21576,20302,21466,20456,21506,Upgrade
32,Common Stock,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,Upgrade
33,Additional Paid-In Capital,258.35,258.35,258.35,258.35,258.35,258.35,258.35,258.35,258.35,258.35,Upgrade
34,Retained Earnings,-1125,-1070,-395.47,-279.01,-98.87,-112.57,330.29,310.21,687.82,629.5,Upgrade
35,Comprehensive Income & Other,-235.5,-235.5,-235.5,-235.5,-235.5,-235.5,-235.5,-235.5,-235.5,-235.5,Upgrade
36,Total Common Equity,17.32,72.13,746.98,863.44,1044,1030,1473,1453,1830,1772,Upgrade
37,Minority Interest,398.1,376.22,424.84,382.83,354.21,224.51,314.64,302.43,336.43,274.55,Upgrade
