,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,906.47,1077,936.26,960.11,1681,1572,1354,1739,1734,1751,Upgrade
1,Short-Term Investments,202.64,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1109,1077,936.26,960.11,1681,1572,1354,1739,1734,1751,Upgrade
3,Cash Growth,18.46%,12.20%,-44.31%,-38.91%,24.19%,-9.62%,-21.91%,-0.67%,-7.83%,-5.01%,Upgrade
4,Receivables,386.75,392.85,342.44,528.59,758.7,484.07,453.02,711.69,882.26,957.32,Upgrade
5,Inventory,831.13,825.67,792.84,885.14,826.2,893.74,901.22,667.05,653.88,689.24,Upgrade
6,Prepaid Expenses,1.89,0.74,0.77,2.23,-,1.14,8.47,5.66,3.6,10.3,Upgrade
7,Other Current Assets,634.71,381.01,365.49,395.67,46.38,321.96,270.27,494.53,131.19,123.18,Upgrade
8,Total Current Assets,2964,2678,2438,2772,3312,3273,2987,3618,3404,3531,Upgrade
9,"Property, Plant & Equipment",1416,1443,1430,1463,1683,1490,1380,1203,929.54,853.4,Upgrade
10,Long-Term Investments,990.59,1090,980.62,650,100,-,-,-,-,-,Upgrade
11,Other Intangible Assets,3.24,3.73,4.53,4.68,6.43,6.92,7.94,7.91,7.87,7.78,Upgrade
12,Long-Term Deferred Tax Assets,41.76,44.42,52.22,64.82,58.28,55.05,24.79,24.31,10.99,20.82,Upgrade
13,Other Long-Term Assets,1044,1244,1232,523.36,360.29,183.63,148.45,158.17,187.17,150.68,Upgrade
14,Total Assets,6459,6503,6137,5478,5521,5008,4548,5011,4540,4563,Upgrade
15,Accounts Payable,694,729.95,546.62,579.8,287.15,435.42,289.1,410.33,309.17,517.72,Upgrade
16,Accrued Expenses,60.32,76.62,55.1,64.34,53.05,67.62,55.88,65.81,61.58,62.84,Upgrade
17,Short-Term Debt,470.57,289.86,229.99,249.5,463.16,72.62,-,-,273.84,-,Upgrade
18,Current Portion of Leases,76.09,75.31,67.7,75.24,98.37,97.57,57.42,62,22.63,0.54,Upgrade
19,Current Income Taxes Payable,221.14,223.88,186.72,197.18,175.7,174.77,161.95,152.49,130.89,152.16,Upgrade
20,Current Unearned Revenue,27.88,25.05,30.16,29.35,42.67,46.43,27.91,37.46,27.02,26.72,Upgrade
21,Other Current Liabilities,129.22,202.06,207.71,243.68,367.98,367.04,221.48,559.88,118.48,175.27,Upgrade
22,Total Current Liabilities,1679,1623,1324,1439,1488,1261,813.74,1288,943.61,935.25,Upgrade
23,Long-Term Debt,666.87,853.35,842.37,187.03,183.5,-,-,-,-,-,Upgrade
24,Long-Term Leases,51.26,48.75,49.3,56.69,54.86,63.68,62.39,61.93,24.67,-,Upgrade
25,Long-Term Deferred Tax Liabilities,7.95,10.45,13.8,12.68,17.69,9.22,17.45,7.96,31.25,21.8,Upgrade
26,Total Liabilities,2405,2535,2229,1695,1744,1334,893.58,1358,999.53,957.05,Upgrade
27,Common Stock,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,Upgrade
28,Additional Paid-In Capital,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,31.41,Upgrade
29,Retained Earnings,3914,3830,3770,3648,3635,3541,3523,3520,3411,3484,Upgrade
30,Comprehensive Income & Other,2.91,0.2,0.66,-3.07,4.92,-4.76,-5.43,-2.97,-7.25,-14.19,Upgrade
31,Shareholders' Equity,4054,3967,3908,3782,3777,3673,3655,3654,3540,3606,Upgrade
32,Total Liabilities & Equity,6459,6503,6137,5478,5521,5008,4548,5011,4540,4563,Upgrade
33,Total Debt,1265,1267,1189,568.45,799.89,233.87,119.82,123.93,321.14,0.54,Upgrade
34,Net Cash (Debt),-155.67,-190.04,-253.11,391.66,881.28,1338,1234,1615,1412,1750,Upgrade
35,Net Cash Growth,-,-,-,-70.72%,-28.58%,-17.17%,-12.64%,-7.72%,-13.99%,-5.03%,Upgrade
36,Net Cash Per Share,-0.13,-0.16,-0.21,0.33,0.74,1.12,1.03,1.35,1.18,1.46,Upgrade
37,Filing Date Shares Outstanding,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,Upgrade
38,Total Common Shares Outstanding,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,Upgrade
39,Working Capital,1284,1055,1114,1333,1824,2011,2173,2330,2461,2595,Upgrade
40,Book Value Per Share,3.39,3.31,3.26,3.16,3.15,3.07,3.05,3.05,2.96,3.01,Upgrade
41,Tangible Book Value,4050,3964,3903,3778,3770,3666,3647,3646,3533,3599,Upgrade
42,Tangible Book Value Per Share,3.38,3.31,3.26,3.15,3.15,3.06,3.05,3.04,2.95,3.01,Upgrade
43,Machinery,-,311.12,-,248.96,-,219.48,-,171.24,-,155.68,Upgrade
44,Construction In Progress,-,4,-,41.67,-,302.99,-,640.7,-,474.41,Upgrade
45,Leasehold Improvements,-,234.88,-,182.48,-,139.02,-,99.97,-,63.54,Upgrade
