,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,3.46,3.46,2.11,2.11,1.94,-,1.57,-,1.91,-,2.08,-,5.12,-,3.51,-,8.01,-,32.59,-,Upgrade
1,Cash & Short-Term Investments,3.46,3.46,2.11,2.11,1.94,1.57,1.57,-,1.91,2.08,2.08,-,5.12,3.51,3.51,-,8.01,32.59,32.59,-,Upgrade
2,Cash Growth,78.14%,120.85%,34.38%,-,1.67%,-24.51%,-24.51%,-,-62.65%,-40.86%,-40.86%,-,-36.11%,-89.22%,-89.22%,-,-87.28%,-35.19%,-35.19%,-,Upgrade
3,Accounts Receivable,1.34,1.34,2.66,2.66,1.94,-,1.23,-,0.81,-,0.33,-,1.03,-,0.03,-,0.33,-,0.41,-,Upgrade
4,Other Receivables,0.79,0.79,0.47,0.47,1.4,-,1,-,1.56,-,4.4,-,1.5,-,1.52,-,3.27,-,3.18,-,Upgrade
5,Receivables,2.13,2.13,3.13,3.13,3.34,-,2.23,-,2.38,-,4.73,-,2.53,-,1.55,-,3.6,-,3.59,-,Upgrade
6,Inventory,5.99,5.99,3.01,3.01,3.21,-,2.98,-,2.75,-,3,-,2.48,-,1.97,-,2.29,-,2.34,-,Upgrade
7,Prepaid Expenses,1.44,1.44,0.72,0.72,2.16,-,2.42,-,2.15,-,0.51,-,1.07,-,1.7,-,1.39,-,1.79,-,Upgrade
8,Other Current Assets,6.89,6.89,7.44,7.44,7.64,-,5.32,-,4.53,-,4.9,-,6.13,-,6.44,-,4.68,-,4.03,-,Upgrade
9,Total Current Assets,19.91,19.91,16.4,16.4,18.29,-,14.52,-,13.71,-,15.21,-,17.33,-,15.18,-,19.97,-,44.34,-,Upgrade
