,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,49.04,49.04,49.56,49.56,57.34,51.62,50.7,53.08,48.59,22.56,4.32,44.68,38.23,8.5,0.13,19.36,10.9,27.45,42.07,43.72,Upgrade
1,Other Revenue,1.51,1.51,1.74,1.74,1.78,0.61,4.6,0.12,0.35,0.02,0.7,0.46,0.03,0.83,0,0.47,1.07,-,-0.3,0.32,Upgrade
2,Revenue,50.55,50.55,51.31,51.31,59.12,52.23,55.3,53.21,48.94,22.58,5.02,45.14,38.26,9.33,0.13,19.83,11.97,27.45,41.77,44.04,Upgrade
3,Revenue Growth (YoY),-14.50%,-3.22%,-7.22%,-3.57%,20.80%,131.31%,1001.95%,17.87%,27.91%,142.07%,3760.00%,127.58%,219.75%,-66.02%,-99.69%,-54.97%,-72.63%,-29.38%,13.65%,17.19%,Upgrade
4,Cost of Revenue,31.67,31.67,32.17,32.17,36.86,33.49,31.07,32.35,30.63,16.65,6.8,26.69,24.31,10.35,8.51,13.95,12.36,19.26,24.49,22.62,Upgrade
5,Gross Profit,18.88,18.88,19.13,19.13,22.26,18.74,24.23,20.86,18.31,5.93,-1.78,18.45,13.96,-1.02,-8.38,5.88,-0.39,8.2,17.28,21.42,Upgrade
6,"Selling, General & Admin",0.3,0.3,0.66,0.66,0.39,0.18,1.74,-,0.67,0.16,1.25,-,0.6,0.24,0.51,0.26,0.24,-,5.05,-,Upgrade
7,Other Operating Expenses,5.88,5.88,4.78,4.78,7.09,5.07,10.26,5.69,6.26,-1.92,9.87,4.16,6.14,-4.48,24.86,-6.82,3.96,4.74,0.22,7.68,Upgrade
8,Operating Expenses,19.09,19.09,18.02,18.02,20.5,17.39,23.77,17.51,17.17,7.98,24.21,11.21,14.63,2.6,36.3,4.09,14.14,14.73,13.4,17.35,Upgrade
9,Operating Income,-0.21,-0.21,1.11,1.11,1.76,1.35,0.45,3.35,1.15,-2.05,-25.99,7.23,-0.67,-3.63,-44.67,1.79,-14.54,-6.54,3.87,4.07,Upgrade
10,Interest Expense,-1.28,-1.28,-1.18,-1.18,-1.26,-1.2,-1.17,-1.22,-1.05,-1.06,-0.95,-1.04,-1.13,-0.83,-0.61,-1.02,-0.75,-0.81,-0.02,-1.04,Upgrade
11,Interest & Investment Income,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.06,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.11,0.07,0.03,0.13,Upgrade
