,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,13.24,17.66,14.01,13.58,14.56,15.29,8.05,0.87,1.02,1.05,Upgrade
1,Other Revenue,2.43,4.11,11.73,-,-,-,0.77,-9.13,1.34,92.05,Upgrade
2,Total Revenue,15.67,21.77,25.74,13.58,14.56,15.52,9.94,-7.12,4.36,96.39,Upgrade
3,Revenue Growth (YoY,-39.12%,60.32%,76.77%,-12.52%,46.54%,-,127.94%,-,-97.09%,-34.36%,Upgrade
4,Property Expenses,4.92,5.26,13.21,2.2,3.09,3,1.45,-,-,59.65,Upgrade
5,"Selling, General & Administrative",11.68,22.18,15.66,9.52,11.42,-0.82,6.84,30.91,4.41,65.81,Upgrade
6,Other Operating Expenses,-,-,-,0.12,8.7,4.83,-,-,-,-,Upgrade
7,Total Operating Expenses,16.6,27.43,28.87,11.84,23.21,7.01,8.29,30.91,4.26,125.46,Upgrade
8,Operating Income,-0.94,-5.66,-3.13,1.73,-8.65,8.51,1.65,-38.03,0.1,-29.07,Upgrade
9,Interest Expense,-16.49,-15.88,-7.69,-5.84,-6.45,-6.22,-5.02,-4.99,-6.98,-1.26,Upgrade
10,Interest & Investment Income,0,0,0.01,0,0,0.02,-,-,-,0.48,Upgrade
11,Currency Exchange Gain (Loss),0.1,-0.52,0.87,0.37,-0,-0.4,0.42,0.53,-0.38,0.11,Upgrade
12,Other Non-Operating Income,0.11,0.17,0.28,-0.38,0.38,0.17,-,-,-,-2.12,Upgrade
13,EBT Excluding Unusual Items,-17.21,-21.89,-9.67,-4.11,-14.73,2.08,-2.95,-42.48,-7.26,-31.87,Upgrade
14,Gain (Loss) on Sale of Investments,-59.56,-23.65,-95.72,80.99,-92.58,2.25,-,-0.72,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.02,-,-,-,-,-,-,-,-,0.39,Upgrade
16,Asset Writedown,-2.96,-33.23,-22.64,-57.12,1.67,-10.89,12.13,-0.8,-0.5,-3.9,Upgrade
17,Other Unusual Items,-,-,-,0.17,-,-,-,-0.05,0.05,-,Upgrade
18,Pretax Income,-79.75,-78.77,-128.03,19.92,-105.63,-6.57,9.18,-44.05,-7.7,-35.37,Upgrade
19,Income Tax Expense,-0.14,-0.58,-0.32,-2.46,1.64,2.01,0.13,-0.03,0.02,-0.02,Upgrade
20,Earnings From Continuing Operations,-79.61,-78.19,-127.7,22.38,-107.28,-8.58,9.05,-44.03,-7.72,-35.35,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-0.13,-0.56,-2.54,-4.22,-36.97,-0.33,-,Upgrade
22,Net Income to Company,-79.61,-78.19,-127.7,22.25,-107.84,-11.12,4.83,-80.99,-8.05,-35.35,Upgrade
23,Minority Interest in Earnings,2.68,16.31,10.3,24.86,-2.67,5.07,-5.93,-,-,-,Upgrade
24,Net Income,-76.93,-61.89,-117.4,47.11,-110.51,-6.04,-1.1,-80.99,-8.05,-35.35,Upgrade
25,Net Income to Common,-76.93,-61.89,-117.4,47.11,-110.51,-6.04,-1.1,-80.99,-8.05,-35.35,Upgrade
26,Basic Shares Outstanding,5293,5293,5293,5293,5293,5293,5291,5241,5220,5220,Upgrade
27,Diluted Shares Outstanding,5293,5293,5293,5293,5293,5293,5330,5241,5220,5220,Upgrade
28,Shares Change (YoY),-,-,-,-0.00%,-0.71%,0.98%,2.12%,0.41%,-,-,Upgrade
29,EPS (Basic),-0.01,-0.01,-0.02,0.01,-0.02,-0.00,-0.00,-0.02,-0.00,-0.01,Upgrade
30,EPS (Diluted),-0.01,-0.01,-0.02,0.01,-0.02,-0.00,-0.00,-0.02,-0.00,-0.01,Upgrade
31,Operating Margin,-5.97%,-26.02%,-12.18%,12.77%,-59.42%,54.83%,16.62%,-,2.39%,-30.15%,Upgrade
32,Profit Margin,-491.01%,-284.31%,-456.15%,346.95%,-759.00%,-38.93%,-11.04%,-,-184.72%,-36.67%,Upgrade
33,Free Cash Flow Margin,38.52%,-13.36%,-5.86%,37.26%,-23.60%,78.27%,471.01%,-,1458.43%,27.45%,Upgrade
34,EBITDA,0.25,-2.09,-1.49,2.04,-8.32,8.84,1.88,-36.06,2.85,-23.36,Upgrade
35,D&A For Ebitda,1.18,3.58,1.64,0.3,0.33,0.33,0.23,1.96,2.75,5.71,Upgrade
36,EBIT,-0.94,-5.66,-3.13,1.73,-8.65,8.51,1.65,-38.03,0.1,-29.07,Upgrade
37,Revenue as Reported,15.67,21.77,25.74,13.58,14.56,15.52,9.17,2.02,3.02,92.23,Upgrade
