,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,10031,8330,6680,9657,11949,13126,11334,8469,9873,9166,10222,8505,12136,5519,6797,3846,4645,4577,4913,4313,5236,Upgrade
1,Market Cap Growth,-36.53%,-36.53%,-41.07%,14.03%,21.03%,43.20%,10.88%,-0.43%,-18.65%,66.08%,50.38%,121.15%,161.26%,20.57%,38.37%,-10.83%,-11.29%,18.65%,52.95%,-0.49%,51.75%,Upgrade
2,Enterprise Value,13307,11575,9228,11573,13865,14988,13025,9559,10963,10378,10811,8472,12102,5640,7437,4351,5150,5307,5402,4694,5617,Upgrade
3,Last Close Price,47.30,39.28,31.29,44.53,55.13,61.39,52.73,39.42,45.98,42.89,47.82,39.62,56.54,25.60,31.34,22.19,26.81,26.42,27.90,24.49,29.74,Upgrade
4,PE Ratio,34.46,28.86,19.47,27.32,31.54,29.97,33.77,32.21,46.11,57.57,49.10,35.75,45.22,20.68,28.20,17.36,25.36,23.86,27.19,24.78,30.40,Upgrade
5,Forward PE,24.69,19.63,13.40,18.69,23.80,29.95,28.28,25.82,33.94,30.17,34.89,24.48,19.90,19.90,19.90,16.19,20.65,22.06,17.50,15.57,18.90,Upgrade
6,PS Ratio,1.47,1.23,1.03,1.56,2.03,2.30,2.13,1.69,2.07,2.14,2.52,2.16,3.11,1.43,1.77,1.10,1.39,1.40,1.54,1.29,1.58,Upgrade
7,PB Ratio,3.24,2.43,1.99,2.89,3.68,4.19,3.82,2.95,3.54,3.41,4.03,3.40,4.95,2.28,2.84,2.66,3.38,3.33,3.64,3.24,4.06,Upgrade
8,P/TBV Ratio,3.26,3.26,2.68,3.84,4.95,5.69,5.26,4.07,4.95,4.79,5.74,4.34,6.31,2.90,3.58,4.03,5.27,5.32,5.91,5.30,6.76,Upgrade
9,P/FCF Ratio,-,-28.56,-,-,-,-,-,-,-22.10,-,-,-,-,-,-,76.07,-1215.75,-,-257.66,-,-53.71,Upgrade
10,P/OCF Ratio,16.69,16.69,17.78,-,27.29,26.17,33.55,35.52,56.40,-,92.29,-,92.42,29.52,-,13.29,20.30,19.08,21.89,24.73,26.05,Upgrade
11,EV/Sales Ratio,1.97,1.71,1.43,1.87,2.35,2.62,2.44,1.91,2.29,2.43,2.66,2.16,3.10,1.46,1.93,1.25,1.55,1.62,1.70,1.40,1.69,Upgrade
12,EV/EBITDA Ratio,21.30,18.06,13.46,16.34,19.99,21.00,20.63,16.53,20.78,22.26,25.56,21.08,27.47,12.64,15.67,10.03,13.88,13.09,14.55,12.40,15.08,Upgrade
13,EV/EBIT Ratio,33.41,26.98,19.22,22.51,27.42,28.16,28.55,23.36,30.02,33.45,39.76,33.02,40.32,18.14,21.67,14.13,20.67,18.46,20.28,16.79,19.60,Upgrade
14,EV/FCF Ratio,-45.62,-39.69,-,-,-,-,-,-,-24.54,-,-,-,-,-,-,86.05,-1347.81,-,-283.32,-,-57.62,Upgrade
15,Debt / Equity Ratio,1.17,1.17,1.19,0.99,1.01,0.87,0.94,0.83,0.76,0.65,0.78,0.54,0.62,0.49,0.50,0.76,0.66,0.66,0.95,0.73,0.85,Upgrade
16,Debt / EBITDA Ratio,6.43,5.12,6.36,4.56,7.32,2.82,3.86,3.56,4.04,2.74,3.89,2.92,5.51,2.55,2.87,1.78,3.13,1.58,5.12,2.63,2.58,Upgrade
17,Debt / FCF Ratio,-,-13.78,-,-,-,-,-,-,-4.76,-,-,-,-,-,-,21.85,-236.91,-,-67.30,-,-11.29,Upgrade
18,Asset Turnover,0.78,0.76,0.70,0.86,0.82,0.81,0.70,0.97,0.76,0.78,0.74,0.82,0.74,0.86,0.93,1.05,0.98,0.65,0.82,1.04,Upgrade,
19,Inventory Turnover,2.79,2.90,2.76,2.31,3.21,2.81,2.70,2.19,3.05,2.37,2.71,2.50,3.10,2.96,3.54,3.48,4.65,3.68,2.45,3.21,3.98,Upgrade
20,Quick Ratio,0.83,0.83,0.92,0.94,0.97,1.03,1.04,0.88,0.81,0.85,1.01,1.17,1.16,1.14,1.17,0.84,0.87,1.06,1.13,1.09,1.05,Upgrade
21,Current Ratio,1.36,1.36,1.44,1.65,1.56,1.70,1.69,1.55,1.41,1.50,1.64,1.90,1.81,1.68,1.67,1.33,1.35,1.61,1.72,1.64,1.61,Upgrade
22,Return on Equity (ROE),12.58%,10.65%,8.27%,5.34%,19.62%,12.91%,13.46%,14.47%,9.59%,3.41%,7.14%,8.03%,19.56%,10.68%,20.99%,4.67%,22.17%,2.49%,9.88%,13.38%,Upgrade,
23,Return on Assets (ROA),3.86%,2.67%,3.84%,1.77%,6.58%,4.55%,4.54%,3.25%,4.96%,3.67%,3.76%,1.38%,4.06%,3.71%,7.62%,2.54%,7.55%,2.09%,4.22%,5.23%,Upgrade,
24,Return on Capital (ROIC),4.93%,3.40%,4.97%,2.30%,8.48%,5.88%,6.03%,4.47%,6.76%,4.92%,5.01%,1.89%,5.74%,5.45%,12.65%,4.31%,11.68%,3.20%,6.77%,8.72%,Upgrade,
25,Return on Capital Employed (ROCE),7.15%,7.70%,8.59%,9.04%,9.36%,10.42%,9.48%,9.44%,9.37%,8.23%,7.21%,7.18%,8.91%,9.67%,11.28%,13.27%,11.04%,11.81%,10.78%,11.70%,12.25%,Upgrade
26,Earnings Yield,2.88%,3.47%,5.14%,3.66%,3.17%,3.34%,2.96%,3.11%,2.17%,1.74%,2.04%,2.80%,2.21%,4.84%,3.55%,5.76%,3.94%,4.19%,3.68%,4.04%,3.29%,Upgrade
27,FCF Yield,-2.91%,-3.50%,-7.53%,-5.98%,-3.91%,-2.95%,-4.23%,-5.56%,-4.53%,-5.68%,-2.79%,-3.23%,-1.43%,-1.01%,-1.61%,1.31%,-0.08%,-0.22%,-0.39%,-1.76%,-1.86%,Upgrade
28,Dividend Yield,0.89%,-,2.72%,-,1.16%,-,-,-,0.67%,-,-,-,1.17%,-,1.47%,-,-,-,-,-,1.08%,Upgrade
29,Payout Ratio,98.10%,71.39%,202.23%,39.30%,56.03%,57.55%,25.15%,18.54%,14.65%,34.47%,311.74%,30.95%,242.20%,11.53%,31.26%,15.65%,34.56%,86.58%,50.18%,29.63%,21.70%,Upgrade
30,Buyback Yield / Dilution,-2.07%,-2.01%,2.59%,-2.43%,-6.32%,0.06%,-2.97%,2.20%,4.80%,-2.75%,-6.22%,-30.07%,-25.52%,-23.67%,-16.10%,2.13%,-1.40%,0.99%,1.66%,-1.64%,1.36%,Upgrade
31,Total Shareholder Return,-1.18%,-2.01%,5.30%,-2.43%,-5.16%,0.06%,-2.97%,2.20%,5.48%,-2.75%,-6.22%,-30.07%,-24.35%,-23.67%,-14.64%,2.13%,-1.40%,0.99%,1.66%,-1.64%,2.44%,Upgrade
