,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,55,45,73,267,139,99,281,446,463,580,481,Upgrade
1,Market Cap Growth,-83.34%,-83.34%,-47.83%,171.05%,-50.46%,-77.86%,-39.25%,-23.13%,-3.70%,-19.39%,-84.65%,Upgrade
2,Enterprise Value,744,738,746,1007,954,995,1057,944,803,968,833,Upgrade
3,Last Close Price,0.40,0.38,0.62,3.09,1.61,1.14,3.25,5.15,5.35,6.70,6.65,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-447.23,Upgrade
5,PS Ratio,0.31,0.32,0.42,1.39,0.77,0.53,1.42,3.76,9.89,13.69,9.91,Upgrade
6,PB Ratio,0.13,0.14,0.20,0.53,0.27,0.14,0.38,0.57,0.58,0.76,0.65,Upgrade
7,P/FCF Ratio,0.81,0.81,-,1.02,0.79,-5.77,-,-,-,-14.70,-,Upgrade
8,P/OCF Ratio,0.81,0.81,-,1.02,0.79,-5.77,-,-,-,-14.70,-,Upgrade
9,EV/Sales Ratio,5.36,5.31,4.32,5.23,5.29,5.37,5.34,7.97,17.17,22.85,17.18,Upgrade
10,EV/EBITDA Ratio,-,-,-,-15.14,-,-29.86,-,-392.50,-,105.56,91.27,Upgrade
11,EV/EBIT Ratio,-,-,-,-13.23,-,-,-,-80.90,-,-,271.01,Upgrade
12,EV/FCF Ratio,13.44,13.44,-,3.83,5.43,-58.18,-,-,-,-24.53,-,Upgrade
13,Debt / Equity Ratio,2.51,2.51,2.06,1.44,1.52,1.17,1.23,1.06,0.70,0.50,0.55,Upgrade
14,Debt / FCF Ratio,14.18,14.18,-,2.78,4.52,-48.81,-,-,-,-9.72,-,Upgrade
15,Earnings Yield,-231.51%,-287.34%,-173.26%,-26.78%,-54.71%,-73.66%,-22.90%,-4.97%,-6.04%,0.02%,-0.22%,Upgrade
16,FCF Yield,123.14%,123.14%,159.30%,98.39%,126.13%,-17.34%,-93.54%,-65.60%,-16.48%,-6.80%,-15.80%,Upgrade
17,Buyback Yield / Dilution,-22.79%,-35.48%,-10.11%,-,-,-,0.06%,-12.75%,-19.76%,-8.23%,-5.04%,Upgrade
18,Total Shareholder Return,-22.79%,-35.48%,-10.11%,-,-,-,0.06%,-12.75%,-19.76%,-8.23%,-5.04%,Upgrade
