,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,56.46,-90.48,90.48,-78.03,78.03,-90.46,90.46,-,-,23.56,Upgrade
1,Other Revenue,-,172.93,-,180.19,-,197.82,-,28.02,18.77,0.02,Upgrade
2,Total Revenue,56.46,82.44,90.48,102.16,78.03,107.35,90.46,28.02,18.77,23.58,Upgrade
3,Revenue Growth (YoY,-37.60%,-19.30%,15.96%,-4.84%,-13.74%,283.09%,381.93%,18.84%,-24.66%,-57.50%,Upgrade
4,Property Expenses,22.36,44.48,48.58,129.46,39.77,66.31,45.41,1.88,1.08,2.32,Upgrade
5,"Selling, General & Administrative",46.86,40.07,43.66,48.47,40.89,34.36,42.2,19.06,20.1,15.4,Upgrade
6,Other Operating Expenses,-6.36,6.38,-4.45,-0.06,-0.93,-2.91,-0.02,0.01,-0.01,-,Upgrade
7,Total Operating Expenses,62.86,102.99,87.79,180.96,79.74,152.34,87.59,42.57,21.18,18.12,Upgrade
8,Operating Income,-6.4,-20.54,2.7,-78.81,-1.71,-44.99,2.88,-14.55,-2.41,5.46,Upgrade
9,Interest Expense,-5.36,-10.52,-12.99,-19.46,-14.4,-17.33,-14.35,-13.41,-16.9,-12.59,Upgrade
10,Interest & Investment Income,0.02,11.21,2.27,6.25,2.39,6.39,3.94,7.56,3.52,3.73,Upgrade
11,Currency Exchange Gain (Loss),-,-1.6,-,-5.86,-,3.28,-,3.2,-,-0.75,Upgrade
12,EBT Excluding Unusual Items,-11.74,-21.45,-8.03,-97.89,-13.72,-52.65,-7.53,-17.19,-15.79,-4.14,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-0.14,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,2.38,-,-9.03,-,3.7,-,-0.8,-,-1.16,Upgrade
15,Asset Writedown,-,-173.68,-,-4.65,-,-12.78,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,0.23,-,-,-,-,-,10.62,Upgrade
17,Pretax Income,-11.74,-192.76,-8.03,-111.33,-13.72,-61.87,-7.53,-17.99,-15.79,5.31,Upgrade
18,Income Tax Expense,-,-59.02,-,2.73,-,0.01,-,0.01,-,0.11,Upgrade
19,Earnings From Continuing Operations,-11.74,-133.74,-8.03,-114.06,-13.72,-61.88,-7.53,-18,-15.79,5.2,Upgrade
20,Minority Interest in Earnings,1.01,16.45,-0.63,51.1,0.46,2.47,2.52,0.85,4.99,5.71,Upgrade
21,Net Income,-10.73,-117.29,-8.66,-62.96,-13.27,-59.41,-5.01,-17.15,-10.8,10.9,Upgrade
22,Net Income to Common,-10.73,-117.29,-8.66,-62.96,-13.27,-59.41,-5.01,-17.15,-10.8,10.9,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,-,-,-61.75%,Upgrade
24,Basic Shares Outstanding,117,95,87,87,87,87,87,87,77,72,Upgrade
25,Diluted Shares Outstanding,117,95,87,87,87,87,87,87,77,72,Upgrade
26,Shares Change (YoY),35.48%,10.11%,-,-,-,-0.06%,12.75%,19.76%,8.23%,5.04%,Upgrade
27,EPS (Basic),-0.09,-1.23,-0.10,-0.73,-0.15,-0.69,-0.06,-0.20,-0.14,0.15,Upgrade
28,EPS (Diluted),-0.09,-1.23,-0.10,-0.73,-0.15,-0.69,-0.06,-0.20,-0.14,0.15,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,-,-63.55%,Upgrade
30,Operating Margin,-11.33%,-24.92%,2.98%,-77.14%,-2.19%,-41.91%,3.18%,-51.91%,-12.81%,23.17%,Upgrade
31,Profit Margin,-19.00%,-142.27%,-9.57%,-61.63%,-17.00%,-55.34%,-5.54%,-61.21%,-57.51%,46.23%,Upgrade
32,Free Cash Flow Margin,102.45%,-3.62%,131.27%,141.28%,40.26%,-45.20%,-237.18%,-277.63%,7.98%,-173.64%,Upgrade
33,EBITDA,-4.57,-11.82,7.22,-73.73,5.13,-38.46,5.92,-8.32,0.49,8.68,Upgrade
34,D&A For Ebitda,1.83,8.72,4.52,5.08,6.84,6.53,3.04,6.22,2.89,3.22,Upgrade
35,EBIT,-6.4,-20.54,2.7,-78.81,-1.71,-44.99,2.88,-14.55,-2.41,5.46,Upgrade
