,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+18 Quarters
,Period Ending,"Mar '25 Mar 7, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+18 Quarters
0,Market Capitalization,1352,1363,1310,1332,1730,2419,2810,2887,2910,2767,2157,1970,2020,1795,1609,1692,1672,1886,2256,-,-,Upgrade
1,Market Cap Growth,-43.67%,-43.67%,-53.37%,-53.85%,-40.54%,-12.56%,30.27%,46.55%,44.01%,54.09%,34.05%,16.47%,20.81%,-4.82%,-28.66%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1676,1687,1579,1509,1694,2383,2669,2780,2697,2553,1879,1639,1696,1471,1271,1340,1310,1524,2212,-,-,Upgrade
3,Last Close Price,13.42,13.53,13.01,13.18,17.11,23.92,27.79,28.45,31.26,29.73,23.17,21.17,21.53,19.13,17.15,18.03,17.63,19.89,23.78,-,-,Upgrade
4,PE Ratio,-,-,-,-,59.74,89.70,96.85,150.59,112.94,106.71,40.70,31.09,28.46,23.77,22.59,22.45,25.65,39.51,94.25,-,-,Upgrade
5,Forward PE,16.77,18.66,19.13,22.62,12.01,20.44,27.44,23.60,23.60,25.42,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,4.75,4.83,3.84,3.59,4.76,6.89,8.17,9.12,8.54,8.09,5.74,5.12,5.19,4.70,4.79,5.35,5.91,7.53,10.56,-,-,Upgrade
7,PB Ratio,1.52,1.46,1.41,1.41,1.82,2.56,2.95,3.04,3.51,3.33,2.61,2.41,2.46,2.21,2.04,2.18,2.19,2.54,3.15,-,-,Upgrade
8,P/TBV Ratio,1.80,1.80,1.73,1.74,2.25,3.17,3.69,3.82,4.27,3.85,3.03,2.79,2.84,2.52,2.28,2.45,2.42,2.77,3.44,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,2166.84,-124.01,-,-197.59,-,161.89,-,-,-,Upgrade
10,P/OCF Ratio,-,-,41.27,-,-274.62,-,-,-1308.37,270.19,-,24.88,27.06,29.21,40.07,-,195.43,-,80.18,-,-,-,Upgrade
11,EV/Sales Ratio,5.94,5.98,4.62,4.06,4.66,6.79,7.76,8.78,7.91,7.46,5.00,4.26,4.35,3.85,3.78,4.23,4.63,6.08,10.36,-,-,Upgrade
12,EV/EBITDA Ratio,-,-,50.04,28.12,27.19,38.87,38.82,45.62,38.83,37.89,20.43,17.06,17.23,14.53,14.03,13.57,13.41,18.84,33.99,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,55.93,-,64.98,82.66,61.83,60.92,28.11,23.03,22.97,19.14,19.12,17.94,17.75,26.74,53.53,-,-,Upgrade
14,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,1818.84,-101.60,-,-156.55,-,130.76,-,-,-,Upgrade
15,Debt / Equity Ratio,0.55,0.55,0.55,0.48,0.44,0.31,0.26,0.19,0.22,0.20,0.20,0.07,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,Upgrade
16,Debt / EBITDA Ratio,-,-,22.83,15.96,7.51,14.77,2.24,2.85,3.52,3.39,2.08,0.55,0.78,0.23,0.33,0.30,0.58,0.19,0.19,0.16,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,36.09,-2.32,-,-3.69,-,1.72,-,1.17,0.60,Upgrade
18,Asset Turnover,-,0.18,0.18,0.17,0.32,0.31,0.22,0.19,0.38,0.30,0.38,0.23,0.60,0.38,0.43,0.22,0.47,0.42,0.54,0.14,Upgrade,
19,Inventory Turnover,-,-,2.55,2.12,2.02,3.72,5.27,3.94,2.87,7.93,12.55,19.16,7.83,17.52,20.25,26.05,12.26,23.18,15.07,19.71,5.67,Upgrade
20,Quick Ratio,-,-,0.93,1.02,1.15,1.12,1.99,2.42,2.37,2.41,3.29,3.67,4.42,3.66,4.51,4.45,5.24,4.68,5.30,2.29,2.16,Upgrade
21,Current Ratio,-,-,1.25,1.46,1.49,1.52,2.39,2.81,2.69,2.79,3.55,3.87,4.63,3.94,4.75,4.69,5.45,4.93,5.54,2.61,2.37,Upgrade
22,Return on Equity (ROE),-21.01%,-3.02%,-2.08%,1.72%,0.39%,6.13%,3.97%,2.56%,3.69%,4.89%,8.46%,2.06%,15.20%,8.42%,12.66%,4.27%,14.67%,16.22%,17.02%,-9.35%,Upgrade,
23,Return on Assets (ROA),-,-0.45%,-0.55%,0.77%,-0.64%,3.86%,1.57%,1.30%,1.23%,3.20%,4.51%,1.14%,7.88%,4.83%,5.65%,2.14%,5.94%,9.97%,10.22%,-4.62%,Upgrade,
24,Return on Capital (ROIC),-13.19%,-0.54%,-0.67%,0.97%,-0.79%,4.54%,1.85%,1.55%,1.45%,3.69%,5.19%,1.33%,9.20%,5.55%,6.41%,2.43%,6.76%,11.59%,12.70%,-6.00%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,2.58%,-,3.75%,3.20%,4.69%,4.55%,7.29%,8.69%,8.96%,9.41%,8.38%,9.60%,9.60%,7.64%,5.74%,8.23%,-,Upgrade
26,Earnings Yield,-4.21%,-4.18%,-0.22%,1.26%,1.67%,1.11%,1.03%,0.66%,0.89%,0.94%,2.46%,3.22%,3.51%,4.21%,4.43%,4.45%,3.90%,2.53%,1.06%,-,-,Upgrade
27,FCF Yield,-,-28.61%,-31.47%,-23.26%,-14.13%,-10.67%,-8.51%,-6.70%,-5.27%,-2.21%,-1.33%,0.05%,-0.81%,-0.84%,-0.51%,-0.37%,0.62%,1.87%,-,-,Upgrade,
28,Dividend Yield,0.37%,-,-,-,-,0.21%,-,-,-,0.34%,-,-,-,1.57%,-,-,-,1.01%,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,-,-,64.33%,436.64%,108.92%,-,52.67%,76.92%,28.99%,188.27%,8.75%,1.80%,6.46%,81.43%,3.83%,0.70%,1.43%,1.65%,-,Upgrade
30,Buyback Yield / Dilution,-3.70%,40.36%,-43.88%,-5.44%,-2.77%,-1.42%,-3.77%,-16.02%,4.21%,2.61%,-6.29%,4.56%,-3.10%,-5.27%,-42.65%,-19.80%,-33.49%,-27.25%,7.94%,-2.95%,-11.62%,Upgrade
31,Total Shareholder Return,-3.33%,40.36%,-43.88%,-5.44%,-2.77%,-1.21%,-3.77%,-16.02%,4.21%,2.95%,-6.29%,4.56%,-3.10%,-3.70%,-42.65%,-19.80%,-33.49%,-26.24%,7.94%,-2.95%,-11.62%,Upgrade
