,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,12500,14224,12608,9822,8543,7166,8131,9367,6787,5757,5659,5551,5150,5984,6385,5973,6960,4293,4987,4933,4846,Upgrade
1,Market Cap Growth,98.49%,98.49%,55.07%,4.86%,25.88%,24.48%,43.68%,68.75%,31.79%,-3.80%,-11.38%,-7.08%,-26.01%,39.39%,28.04%,21.10%,43.62%,-29.91%,-35.03%,-12.16%,-33.97%,Upgrade
2,Enterprise Value,11252,12579,10224,7654,6348,5030,6816,8378,5832,4590,4402,4293,3776,4610,5294,4821,6053,3386,4799,5640,4695,Upgrade
3,Last Close Price,11.53,13.12,11.63,9.06,7.88,6.61,7.50,8.64,6.26,5.31,5.22,5.12,4.75,5.52,5.89,5.51,6.42,3.96,4.60,4.55,4.47,Upgrade
4,PE Ratio,12.27,13.95,12.93,10.63,10.22,9.11,10.52,12.83,10.98,12.40,16.13,-2540.13,-77.36,-25.50,-,-5.34,-,-,-88.15,-26.01,-152.20,Upgrade
5,Forward PE,10.98,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,8.49,Upgrade
6,PS Ratio,0.68,0.77,0.71,0.58,0.53,0.47,0.48,0.63,0.52,0.49,0.68,0.60,0.52,0.59,0.64,0.62,0.75,0.51,0.65,0.71,0.69,Upgrade
7,PB Ratio,5.18,4.02,3.64,2.87,3.07,3.01,3.28,3.71,3.25,3.02,2.59,-,3.30,3.97,1.68,1.74,2.09,2.35,1.23,1.33,1.30,Upgrade
8,P/TBV Ratio,6.63,6.63,6.44,5.82,6.31,-,6.60,9.18,8.40,8.35,10.39,-,20.15,23.69,2.85,2.89,3.42,7.20,1.85,1.98,1.83,Upgrade
9,P/FCF Ratio,8.07,9.18,8.89,4.72,3.95,3.10,4.73,17.22,12.57,-,-,3.57,-,3.70,3.46,3.96,-,3.54,4.28,4.26,-,Upgrade
10,P/OCF Ratio,6.33,6.33,6.20,3.69,3.16,2.56,3.57,8.73,6.81,13.31,-,3.17,-,3.28,3.01,3.65,4.08,3.32,3.82,3.76,-,Upgrade
11,EV/Sales Ratio,0.61,0.69,0.57,0.45,0.40,0.33,0.40,0.56,0.45,0.39,0.53,0.46,0.38,0.46,0.53,0.50,0.65,0.41,0.63,0.81,0.67,Upgrade
12,EV/EBITDA Ratio,4.54,5.13,4.41,3.40,3.02,2.43,3.51,4.99,4.16,4.49,5.85,8.35,6.92,10.37,-27.66,34.51,-,-,4.92,9.13,8.12,Upgrade
