,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2278,1259,1294,1311,1294,1259,1346,1259,1381,1329,1626,1499,1799,2046,2223,2740,3132,3025,1352,1352,1459,Upgrade
1,Market Cap Growth,-0.00%,-0.00%,-3.90%,4.17%,-6.33%,-5.26%,-17.20%,-16.05%,-23.24%,-35.07%,-26.85%,-45.28%,-42.55%,-32.35%,64.36%,102.63%,114.63%,93.18%,-13.64%,-20.83%,-3.53%,Upgrade
2,Enterprise Value,3916,2724,2876,2948,2888,2504,2664,2688,2777,2691,3063,2907,3185,3340,3499,3561,3920,3344,1670,1987,2081,Upgrade
3,Last Close Price,0.64,0.35,0.36,0.36,0.36,0.35,0.36,0.34,0.37,0.36,0.43,0.39,0.47,0.53,0.56,0.68,0.78,0.75,0.33,0.33,0.36,Upgrade
4,PE Ratio,17.08,8.66,9.10,-,8.13,9.36,10.81,-,10.17,9.57,12.37,-,28.31,19.63,15.30,-,10.04,10.11,5.02,5.38,6.20,Upgrade
5,PS Ratio,1.27,0.93,1.09,-,1.17,1.00,1.07,-,0.72,0.75,0.84,0.74,0.92,0.97,1.07,1.36,1.83,1.59,0.74,0.76,0.64,Upgrade
6,PB Ratio,2.24,0.62,0.66,0.72,0.66,0.66,0.76,0.67,-,0.77,0.97,0.84,-,1.30,1.58,1.98,-,2.21,1.14,1.14,-,Upgrade
7,P/TBV Ratio,5.23,5.23,5.55,8.00,5.85,5.84,7.81,6.91,-,2.43,3.23,2.83,-,3.76,4.86,6.07,-,4.24,2.31,2.32,-,Upgrade
8,P/FCF Ratio,10.43,10.64,22.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,2.64,5.02,10.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,2.23,2.00,2.43,-,2.60,1.99,2.13,-,1.45,1.51,1.58,1.44,1.63,1.58,1.68,1.76,2.29,1.76,0.92,1.12,0.91,Upgrade
11,EV/EBITDA Ratio,7.70,5.66,6.77,-,6.64,6.98,7.49,-,6.44,6.39,7.28,6.71,7.10,6.39,5.97,6.14,5.82,5.08,2.92,3.77,4.04,Upgrade
12,EV/EBIT Ratio,10.33,7.10,8.58,-,8.57,9.18,10.23,-,8.85,8.50,9.85,8.85,8.96,7.71,6.90,7.06,6.53,5.67,3.24,4.20,4.51,Upgrade
13,EV/FCF Ratio,17.94,23.02,50.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.48,0.48,0.48,0.48,0.47,0.47,0.57,0.57,-,0.67,0.78,0.78,-,0.78,0.77,0.77,-,0.30,0.32,0.32,-,Upgrade
15,Debt / EBITDA Ratio,1.97,1.48,1.48,-,1.53,1.89,1.58,-,-,2.54,1.83,5.69,-,3.10,1.56,3.52,-,0.66,0.60,0.61,-,Upgrade
16,Debt / FCF Ratio,4.47,8.24,16.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.39,0.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,6.41,6.89,7.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,0.69,0.69,0.69,0.40,-,0.52,-,0.52,-,1.18,-,1.02,-,1.16,-,0.88,-,2.46,-,2.01,-,Upgrade
20,Current Ratio,0.77,0.77,0.77,0.50,-,0.60,-,0.60,-,1.27,-,1.18,-,1.22,-,1.01,-,2.52,-,2.18,-,Upgrade
21,Return on Equity (ROE),19.99%,20.75%,-,20.70%,18.96%,25.97%,-,-,16.55%,32.65%,-,-,14.36%,38.54%,-,-,34.32%,42.11%,-,-,Upgrade,
22,Return on Assets (ROA),6.96%,7.33%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),11.25%,11.67%,-,9.86%,8.37%,11.19%,-,-,7.11%,12.54%,-,-,5.98%,15.55%,-,-,19.32%,23.04%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),12.54%,13.19%,11.87%,-,-,12.26%,-,-,-,13.47%,-,13.12%,-,18.24%,-,25.20%,-,40.95%,-,37.77%,-,Upgrade
25,Earnings Yield,5.75%,11.55%,10.99%,-,12.31%,10.69%,9.25%,-,9.83%,10.45%,8.08%,9.47%,3.53%,5.09%,6.53%,5.30%,9.96%,9.89%,19.92%,18.59%,16.12%,Upgrade
26,FCF Yield,9.58%,9.40%,4.44%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,1.56%,-,-,-,-,-,-,-,-,-,-,5.14%,-,3.85%,-,2.98%,-,2.75%,-,4.57%,-,Upgrade
28,Buyback Yield / Dilution,-0.48%,-,-,-,0.95%,0.95%,0.95%,-,0.81%,0.81%,0.81%,2.46%,-,-,0.00%,0.80%,-,-,-,-,-,Upgrade
29,Total Shareholder Return,1.08%,-,-,-,0.95%,0.95%,0.95%,-,0.81%,0.81%,0.81%,7.60%,-,3.85%,0.00%,3.78%,-,2.75%,-,4.57%,-,Upgrade
