,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,13681,8600,13128,7696,15306,9044,13598,8832,12549,8792,Upgrade
1,Revenue Growth (YoY),4.21%,11.75%,-14.23%,-14.90%,12.57%,2.40%,8.36%,0.45%,-11.37%,-11.71%,Upgrade
2,Cost of Revenue,12018,7880,11578,6908,13806,8396,12338,7914,11501,7834,Upgrade
3,Gross Profit,1663,720.08,1550,788.4,1500,648.15,1259,917.64,1048,957.98,Upgrade
4,"Selling, General & Admin",644.35,621.22,602.44,689.84,579.46,569.1,722.77,759.13,654.55,738.46,Upgrade
5,Other Operating Expenses,-57.97,513.87,-143.07,79.48,-50.8,-11.84,-65.42,63.9,-101.96,77.05,Upgrade
6,Operating Expenses,586.39,1135,459.37,769.32,528.66,557.26,657.35,823.03,552.59,815.51,Upgrade
7,Operating Income,1076,-415,1091,19.08,971.8,90.89,601.83,94.6,494.96,142.47,Upgrade
8,Interest Expense,-31.42,-33.28,-36.37,-18.64,-3.87,-3.55,-13.45,-21.74,-15.29,-73.99,Upgrade
9,Interest & Investment Income,-,110.74,-,62.26,-,53.29,-,126.32,-,140.64,Upgrade
10,Earnings From Equity Investments,152.32,23.88,100.89,62.37,85.7,102.86,94.75,94.59,-14.78,-12.02,Upgrade
11,Currency Exchange Gain (Loss),-,36.41,-,4.14,-,33.14,-,-62.4,-,-1.8,Upgrade
12,EBT Excluding Unusual Items,1197,-277.25,1155,129.21,1054,276.63,683.13,231.37,464.89,195.29,Upgrade
13,Gain (Loss) on Sale of Investments,-,-181.65,-,0.4,-,-,-,-,-,0.18,Upgrade
14,Gain (Loss) on Sale of Assets,41.52,148.11,-,-2.91,-,29.53,25.93,-11.8,-,-6,Upgrade
15,Asset Writedown,-,-,-,-,-,-117.5,-12.63,-16.8,-,-13.56,Upgrade
16,Other Unusual Items,-,-,-,-,-,-0.76,-,-,-,-,Upgrade
17,Pretax Income,1239,-309.18,1155,133.09,1054,203.69,696.43,206.86,464.89,180.68,Upgrade
18,Income Tax Expense,166.02,78.12,84,17.11,44.67,-2.11,21.72,6.24,12.07,-1.44,Upgrade
19,Earnings From Continuing Operations,1073,-387.3,1071,115.98,1009,205.8,674.71,200.61,452.81,182.12,Upgrade
20,Minority Interest in Earnings,-21.67,8.93,-67.5,2.87,-10.61,-2.61,-11.29,-4.38,-4.97,-14.06,Upgrade
21,Net Income,1051,-378.37,1004,118.86,998.35,203.19,663.42,196.23,447.85,168.06,Upgrade
22,Net Income to Common,1051,-378.37,1004,118.86,998.35,203.19,663.42,196.23,447.85,168.06,Upgrade
23,Net Income Growth,4.68%,-,0.56%,-41.51%,50.49%,3.55%,48.14%,16.76%,0.03%,15.46%,Upgrade
24,Shares Outstanding (Basic),7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,Upgrade
25,Shares Outstanding (Diluted),7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,Upgrade
26,EPS (Basic),0.15,-0.05,0.14,0.02,0.14,0.03,0.09,0.03,0.06,0.02,Upgrade
27,EPS (Diluted),0.15,-0.05,0.14,0.02,0.14,0.03,0.09,0.03,0.06,0.02,Upgrade
28,EPS Growth,4.68%,-,0.56%,-41.51%,50.48%,3.55%,48.14%,16.76%,0.03%,15.46%,Upgrade
29,Free Cash Flow,1107,993.62,964.38,-152.52,965.27,112.24,108.11,-898.95,1288,678.56,Upgrade
30,Free Cash Flow Per Share,0.16,0.14,0.14,-0.02,0.14,0.02,0.02,-0.13,0.18,0.10,Upgrade
31,Operating Margin,7.87%,-4.83%,8.31%,0.25%,6.35%,1.01%,4.43%,1.07%,3.94%,1.62%,Upgrade
32,Profit Margin,7.68%,-4.40%,7.65%,1.54%,6.52%,2.25%,4.88%,2.22%,3.57%,1.91%,Upgrade
33,Free Cash Flow Margin,8.09%,11.55%,7.35%,-1.98%,6.31%,1.24%,0.80%,-10.18%,10.27%,7.72%,Upgrade
34,EBITDA,1272,-247.59,1274,134.99,1080,180.48,700.04,187.21,590.41,270.51,Upgrade
35,D&A For EBITDA,196.25,167.41,183.48,115.91,107.73,89.59,98.22,92.61,95.46,128.04,Upgrade
36,EBIT,1076,-415,1091,19.08,971.8,90.89,601.83,94.6,494.96,142.47,Upgrade
