,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,3762,3907,3611,3356,2879,1314,2054,762.55,1304,1334,Upgrade
1,Short-Term Investments,954.95,13.05,-,-,-,-,1.56,-,2200,302.5,Upgrade
2,Trading Asset Securities,-,-,-,-,-,2.74,-,4.66,-,400,Upgrade
3,Cash & Short-Term Investments,4717,3920,3611,3356,2879,1317,2056,767.21,3504,2036,Upgrade
4,Cash Growth,30.62%,16.80%,25.45%,154.91%,40.01%,71.61%,-41.33%,-62.33%,35.86%,58.25%,Upgrade
5,Accounts Receivable,723.07,469.53,508.22,656.89,776.89,726.5,1302,571.72,614.15,405.68,Upgrade
6,Other Receivables,1056,163.58,1015,217.99,1611,212.19,1450,152.25,1574,165.99,Upgrade
7,Receivables,2079,1433,2324,874.88,2908,1559,2752,1394,3109,1492,Upgrade
8,Inventory,3419,7322,4326,7269,4213,6180,3696,6823,4196,6731,Upgrade
9,Prepaid Expenses,-,32.53,-,26.21,-,27.22,-,28.64,-,19.42,Upgrade
10,Other Current Assets,922.68,1420,1409,1206,942.37,1117,740.88,265.09,-,359.83,Upgrade
11,Total Current Assets,11138,14128,11670,12732,10941,10199,9245,9278,10809,10638,Upgrade
12,"Property, Plant & Equipment",5617,5571,5378,5234,5126,4559,4015,3791,3435,3363,Upgrade
13,Long-Term Investments,1984,1273,1602,1583,1581,1596,1590,1326,1204,1278,Upgrade
14,Goodwill,856.45,854.14,859.7,849.54,835.96,822.55,827.72,831.11,856.7,850.43,Upgrade
15,Other Intangible Assets,36.86,10.2,12.7,12.83,14.11,14.96,16.31,17.23,-,-,Upgrade
16,Long-Term Deferred Tax Assets,85.77,55.53,104.43,100.53,82.2,80.66,64.58,89.33,86.26,68.91,Upgrade
17,Other Long-Term Assets,72.52,90.3,131.97,309.78,259.35,222.12,115.63,826.63,708.12,674.43,Upgrade
18,Total Assets,19958,21983,19759,20822,18840,17494,16494,17109,17099,16874,Upgrade
19,Accounts Payable,3436,3772,3918,2499,2714,2412,1962,2426,3953,3386,Upgrade
20,Accrued Expenses,572.44,687.09,650.28,793.59,838.2,675.36,465.38,165.71,164.13,128.26,Upgrade
21,Short-Term Debt,-,-,-,-,-,-,1737,1714,2660,2400,Upgrade
22,Current Portion of Long-Term Debt,667.48,588.01,475.91,421.22,166.31,52.22,-,-,-,-,Upgrade
23,Current Portion of Leases,28.57,24.51,35.35,48.31,56.68,33.01,41.28,40.52,6.99,23.31,Upgrade
24,Current Income Taxes Payable,124.39,41.38,55.68,36.53,52.66,33.83,32.72,18.63,22.15,13.31,Upgrade
25,Current Unearned Revenue,2347,4797,1905,5064,2802,3319,2331,3680,1453,2264,Upgrade
26,Other Current Liabilities,830.43,722.06,737.23,661.62,932.09,632.28,715.66,491.51,365.35,551.06,Upgrade
27,Total Current Liabilities,8006,10632,7777,9524,7561,7158,7285,8537,8625,8765,Upgrade
28,Long-Term Debt,1074,1201,1326,1320,1365,989,-,-,-,-,Upgrade
29,Long-Term Leases,39.73,15.6,33.52,28.3,34.6,19.52,10.36,12.4,0.37,1.04,Upgrade
30,Long-Term Unearned Revenue,94.13,76.07,72.36,69.18,70.16,184.13,150.49,152.55,156.34,130.13,Upgrade
31,Long-Term Deferred Tax Liabilities,114.89,119.45,128.61,128.69,133.38,138.07,165.64,171.62,177.61,183.59,Upgrade
32,Other Long-Term Liabilities,20.34,20.34,19.81,19.81,19.42,21.72,64.44,69.08,70.1,92.33,Upgrade
33,Total Liabilities,9350,12064,9357,11090,9183,8511,7676,8942,9029,9172,Upgrade
34,Common Stock,5887,5887,5887,5887,5887,5887,5887,5887,5887,5887,Upgrade
35,Additional Paid-In Capital,355.68,670.47,670.47,1074,1074,1391,1391,1582,1582,1770,Upgrade
36,Retained Earnings,4430,3386,3768,2769,2605,1548,1274,613.07,416.5,-28.88,Upgrade
37,Comprehensive Income & Other,-301.36,-232.24,-219.58,-226.41,-145.63,-83.85,28.23,-79.33,19.5,122.24,Upgrade
38,Total Common Equity,10372,9711,10106,9503,9421,8743,8581,8003,7906,7751,Upgrade
39,Minority Interest,237.01,207.34,295.7,228.2,235.77,240.66,237.05,163.23,164.2,-49.45,Upgrade
40,Shareholders' Equity,10609,9919,10402,9732,9656,8984,8818,8167,8070,7701,Upgrade
41,Total Liabilities & Equity,19958,21983,19759,20822,18840,17494,16494,17109,17099,16874,Upgrade
42,Total Debt,1810,1829,1871,1818,1622,1094,1789,1767,2667,2424,Upgrade
43,Net Cash (Debt),2907,2091,1740,1538,1256,222.89,267.16,-1000,836.76,-387.85,Upgrade
44,Net Cash Growth,67.01%,35.94%,38.52%,590.19%,370.29%,-,-68.07%,-,-,-,Upgrade
45,Net Cash Per Share,0.41,0.30,0.25,0.22,0.18,0.03,0.04,-0.14,0.12,-0.06,Upgrade
46,Filing Date Shares Outstanding,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,Upgrade
47,Total Common Shares Outstanding,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,Upgrade
48,Working Capital,3131,3497,3893,3208,3380,3041,1960,740.93,2184,1873,Upgrade
49,Book Value Per Share,1.48,1.38,1.44,1.35,1.34,1.24,1.22,1.14,1.13,1.10,Upgrade
50,Tangible Book Value,9478,8847,9234,8641,8571,7906,7737,7155,7049,6900,Upgrade
51,Tangible Book Value Per Share,1.35,1.26,1.31,1.23,1.22,1.13,1.10,1.02,1.00,0.98,Upgrade
52,Buildings,-,3276,-,3027,-,2177,-,2025,-,1823,Upgrade
53,Machinery,-,3776,-,3474,-,2623,-,2519,-,2479,Upgrade
