,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,291.96,138.13,164.37,243.62,321.76,459.45,1155,991.56,422.07,125,Upgrade
1,Short-Term Investments,297.49,336.1,377.85,339.19,282.39,755.2,-,-,-,-,Upgrade
2,Trading Asset Securities,200.66,175.72,186,170.46,181.77,26.77,30.39,32.87,27.6,20.91,Upgrade
3,Cash & Short-Term Investments,790.11,649.96,728.22,753.27,785.92,1241,1185,1024,449.67,145.91,Upgrade
4,Cash Growth,8.50%,-13.72%,-7.34%,-39.32%,-33.68%,21.18%,163.54%,602.11%,174.37%,-14.48%,Upgrade
5,Accounts Receivable,103.42,114.47,100.78,112.1,126.25,146.6,101.94,136.49,73.62,92.27,Upgrade
6,Other Receivables,13.83,23.39,14.68,22.41,236.52,292.87,420.88,231.76,828.98,1018,Upgrade
7,Receivables,133.92,144.8,122.4,134.51,398.13,487.54,536.47,377.49,906.59,1132,Upgrade
8,Inventory,33.08,57.49,50.39,60.57,35.37,41.58,53.62,45.46,38.3,38.02,Upgrade
9,Other Current Assets,21.04,9.78,15.47,7.91,23.31,10.75,3.27,3.22,0.16,3.06,Upgrade
10,Total Current Assets,978.15,862.03,916.47,956.26,1243,1781,1778,1451,1395,1319,Upgrade
11,"Property, Plant & Equipment",75.11,75.96,29.73,30.32,46.84,52.1,14.44,20.42,28.03,39.37,Upgrade
12,Long-Term Investments,188.46,288.8,305.13,461.05,497.71,33.04,-,-,0.09,0.52,Upgrade
13,Other Intangible Assets,-,-,-,-,-,-,-,-,-,0,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,-,0.73,0.73,0.89,0.89,-,-,Upgrade
15,Other Long-Term Assets,847.77,868.12,433.97,328.62,95.77,-,1048,1333,1144,1269,Upgrade
16,Total Assets,2120,2136,1711,1811,1893,1876,2891,2870,2638,2676,Upgrade
17,Accounts Payable,89.78,104.16,87.72,93.34,80.01,89.93,74.34,116.06,54.14,50.13,Upgrade
18,Accrued Expenses,33.75,54.42,42.77,91,35.97,48.3,61.72,63.16,31.8,32.48,Upgrade
19,Short-Term Debt,173.67,174.32,28.48,201,261,201,-,-,-,-,Upgrade
20,Current Portion of Leases,2.34,2.3,2.18,2.05,4.42,8.98,4.24,8.39,3.59,6.8,Upgrade
21,Current Income Taxes Payable,163.16,167.24,7.83,8.18,6.85,4.42,22.48,4.54,3.91,3.91,Upgrade
22,Current Unearned Revenue,93.18,83.11,105.56,89.63,43.08,30.89,27.99,39.03,36.25,20.59,Upgrade
23,Other Current Liabilities,62.64,49.53,48.69,39.26,44.71,49.02,48.07,37.96,35.6,51.39,Upgrade
24,Total Current Liabilities,618.52,635.08,323.22,524.46,476.04,432.53,238.83,269.13,165.28,165.3,Upgrade
25,Long-Term Leases,1.99,3.21,4.27,5.51,-,-,-,-,0.11,0.33,Upgrade
26,Long-Term Deferred Tax Liabilities,25.85,24.51,114.38,90.2,91.95,81.52,375.61,417.74,490.8,572.9,Upgrade
27,Other Long-Term Liabilities,1.44,4.19,2.88,6.41,26.69,42.65,62.21,69.4,81.41,75.59,Upgrade
28,Total Liabilities,647.8,666.98,444.75,626.59,594.69,556.7,676.65,756.27,737.59,814.12,Upgrade
29,Common Stock,3.94,3.94,3.94,3.94,4.27,4.27,4.27,4.27,4.27,4.27,Upgrade
30,Additional Paid-In Capital,43.61,43.7,43.7,43.7,77.44,77.44,77.44,77.44,77.44,77.44,Upgrade
31,Retained Earnings,1337,1316,1126,1023,1073,1069,1996,1920,1870,1794,Upgrade
