,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,203.84,193.26,200.18,152.75,166.93,191.54,173.1,225.15,109.95,148.53,Upgrade
1,Other Revenue,16.73,-,21.1,-,-,-,-,-,-,-,Upgrade
2,Revenue,220.57,193.26,221.28,152.75,166.93,191.54,173.1,225.15,109.95,148.53,Upgrade
3,Revenue Growth (YoY),-0.32%,26.52%,32.56%,-20.25%,-3.56%,-14.93%,57.44%,51.59%,-47.44%,-0.71%,Upgrade
4,Cost of Revenue,159.31,157.58,164.56,130.56,158.22,182.5,146,194.2,87.37,100,Upgrade
5,Gross Profit,61.26,35.68,56.72,22.18,8.7,9.04,27.1,30.96,22.58,48.53,Upgrade
6,"Selling, General & Admin",43.37,62.71,44.56,70.09,47.95,16.56,53.47,71.02,53.16,79.13,Upgrade
7,Operating Expenses,41.79,67.16,45.14,70.62,48.59,17.03,52.74,71.34,53.11,79,Upgrade
8,Operating Income,19.48,-31.47,11.59,-48.44,-39.89,-8,-25.64,-40.39,-30.53,-30.48,Upgrade
9,Interest Expense,-0.73,-2.65,-1.28,-3.49,-1.41,-1.39,-2.03,-1.54,-1.58,-1.17,Upgrade
10,Interest & Investment Income,8.84,37.46,28.94,43.35,42.31,140.15,129.75,133.7,162.68,125.79,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-,-0.7,-0.6,-0.93,Upgrade
12,Currency Exchange Gain (Loss),-3.38,9.29,-21.62,-27.19,-26.84,5.31,-2.59,-8.8,2.88,4.69,Upgrade
13,Other Non Operating Income (Expenses),4.04,3.66,1.37,3.1,1.62,2.02,1.77,6.05,3,4.96,Upgrade
14,EBT Excluding Unusual Items,28.26,16.29,19,-32.67,-24.21,138.09,101.26,88.31,135.84,102.87,Upgrade
15,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-11.28,Upgrade
16,Gain (Loss) on Sale of Investments,0.08,-2.14,14.23,-3.11,9.89,-3.63,4.45,0.21,-4.74,-8.12,Upgrade
17,Gain (Loss) on Sale of Assets,-,0.3,-,-0.02,-,-0.13,-,-0.02,-,-0.03,Upgrade
18,Asset Writedown,-,-28.46,-,-12.98,-,-,-,3.51,-3.51,-,Upgrade
19,Other Unusual Items,-1.39,282.74,113.17,13.75,45.15,-1329,8.63,25.68,-2.57,596.34,Upgrade
20,Pretax Income,26.94,268.73,146.4,-35.03,30.84,-1195,114.34,117.69,125.02,679.78,Upgrade
21,Income Tax Expense,-2.1,74.6,36.42,10.69,17.93,-271.78,30.14,63.04,39.48,179.22,Upgrade
22,Earnings From Continuing Operations,29.04,194.13,109.98,-45.72,12.91,-922.8,84.2,54.66,85.54,500.56,Upgrade
23,Minority Interest in Earnings,0.02,0.05,0.03,0.08,0.01,0.03,0.03,0.05,-1.48,0.89,Upgrade
24,Net Income,29.06,194.17,110.01,-45.64,12.91,-922.77,84.22,54.71,84.06,501.45,Upgrade
25,Net Income to Common,29.06,194.17,110.01,-45.64,12.91,-922.77,84.22,54.71,84.06,501.45,Upgrade
26,Net Income Growth,-73.58%,-,751.91%,-,-84.67%,-,0.19%,-89.09%,-25.35%,3866.85%,Upgrade
27,Shares Outstanding (Basic),384,394,394,412,426,426,426,426,426,426,Upgrade
28,Shares Outstanding (Diluted),384,394,394,412,426,426,426,426,426,426,Upgrade
29,Shares Change (YoY),-2.64%,-4.28%,-7.62%,-3.49%,-,-,-,-,-,-,Upgrade
30,EPS (Basic),0.08,0.49,0.28,-0.11,0.03,-2.16,0.20,0.13,0.20,1.18,Upgrade
31,EPS (Diluted),0.08,0.49,0.28,-0.11,0.03,-2.16,0.20,0.13,0.20,1.18,Upgrade
32,EPS Growth,-72.87%,-,822.22%,-,-84.67%,-,0.19%,-89.09%,-25.35%,3866.91%,Upgrade
33,Free Cash Flow,37.87,-63.74,5.16,30.79,-8.67,-138.17,-90.89,-148.48,-140.32,-9.99,Upgrade
34,Free Cash Flow Per Share,0.10,-0.16,0.01,0.07,-0.02,-0.32,-0.21,-0.35,-0.33,-0.02,Upgrade
35,Dividend Per Share,0.010,0.020,0.010,0.020,0.010,0.020,0.010,0.020,0.010,-,Upgrade
36,Operating Margin,8.83%,-16.28%,5.24%,-31.71%,-23.90%,-4.17%,-14.81%,-17.94%,-27.77%,-20.52%,Upgrade
37,Profit Margin,13.17%,100.47%,49.71%,-29.88%,7.74%,-481.77%,48.66%,24.30%,76.46%,337.61%,Upgrade
38,Free Cash Flow Margin,17.17%,-32.98%,2.33%,20.16%,-5.19%,-72.14%,-52.51%,-65.95%,-127.63%,-6.73%,Upgrade
39,EBITDA,22.47,-30.25,12.49,-47.33,-37.51,-5.18,-23.57,-37.69,-27.4,-26.73,Upgrade
40,D&A For EBITDA,2.99,1.23,0.91,1.11,2.38,2.82,2.07,2.69,3.13,3.74,Upgrade
41,EBIT,19.48,-31.47,11.59,-48.44,-39.89,-8,-25.64,-40.39,-30.53,-30.48,Upgrade
42,Revenue as Reported,220.57,-,221.28,-,-,-,-,-,-,-,Upgrade
