,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Revenue,417.11,692.5,723.27,924.57,806.71,939.16,893.83,1242,1069,1134,1019,1280,1065,967.75,819.77,1076,881.45,774.32,580.8,772.92,Upgrade
1,Revenue Growth (YoY),-48.30%,-26.26%,-19.08%,-25.58%,-24.53%,-17.16%,-12.28%,-2.95%,0.40%,17.16%,24.30%,19.01%,20.78%,24.98%,41.14%,39.18%,50.74%,48.36%,29.56%,51.26%,Upgrade
2,Cost of Revenue,280.55,439.12,450.87,566.5,511.46,586.77,559.17,741.36,694.2,723.51,669.91,830.13,686.22,638.14,541.21,707.36,505.48,477.04,378.96,513.08,Upgrade
3,Gross Profit,136.56,253.38,272.4,358.07,295.25,352.39,334.66,501.07,374.66,410.25,349.03,450.14,378.36,329.6,278.56,368.37,375.97,297.28,201.84,259.85,Upgrade
4,"Selling, General & Admin",120.36,109.58,129.02,238.53,134.02,149.73,139.42,354.62,261.18,300.06,320.21,445.28,300.42,336.85,347.51,402.06,354.55,359.22,348.57,480.17,Upgrade
5,Research & Development,69.8,186.46,213.18,196.97,230.19,251.89,276.15,389.96,287.22,377.5,363.01,389.72,323.33,358.67,281.3,349.22,295.55,288.91,239.6,314.6,Upgrade
6,Other Operating Expenses,-3.3,3.85,-3.45,-49.19,-13.1,-27.13,-2.76,-333.46,-18.86,-145.32,3.49,45.6,37.69,68.35,-37.08,244.65,-23.67,-41.23,38.4,35.21,Upgrade
7,Operating Expenses,186.85,299.89,338.75,440.26,351.1,374.49,412.8,444.76,529.54,515.03,703.93,952.83,661.44,756.77,598.83,1130,626.44,606.91,626.58,829.98,Upgrade
8,Operating Income,-50.29,-46.51,-66.35,-82.2,-55.85,-22.11,-78.14,56.31,-154.88,-104.77,-354.9,-502.69,-283.08,-427.17,-320.28,-762.08,-250.47,-309.63,-424.73,-570.13,Upgrade
9,Interest Expense,-3.96,-3.35,-4.28,-5.26,-2.47,-4.76,-6.14,-7.16,-8.34,-6.36,-12.12,-12.74,-17.4,-18.13,-25.95,-31.9,-33.34,-38.96,-45.06,-40.79,Upgrade
10,Interest & Investment Income,18.14,19.35,10.34,10,8.06,5.73,5.79,5.29,4.18,2.79,2.45,2.9,2.87,4.9,18.16,22.53,17.97,19.13,27.61,44.8,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-2.55,-,7.16,-1.55,6.1,8.77,11.54,-0.89,0.77,5.52,4.55,-1.32,-1.25,-1.59,-3.64,-2.69,Upgrade
12,Currency Exchange Gain (Loss),-,-4.91,-,-11.17,-,-18.58,-,-312.84,-,-177.18,-,77.14,-,54.06,-25.85,285.72,-,-45.92,-,-9.16,Upgrade
13,Other Non Operating Income (Expenses),-,-0.36,-,-1,-,-0.56,-,-2.01,-,-1.18,-,-1.89,-,-0.24,-0.29,-0.72,-,-0.4,-,-0.91,Upgrade
