,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,6758,6552,5027,3834,5865,4410,2411,3406,2417,3712,Upgrade
1,Short-Term Investments,2468,1399,3474,2194,1662,2144,2710,672.46,3008,1289,Upgrade
2,Trading Asset Securities,-,43.02,289.68,424.12,138,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,9227,7994,8791,6452,7665,6555,5121,4078,5424,5001,Upgrade
4,Cash Growth,4.96%,23.90%,14.68%,-1.56%,49.69%,60.73%,-5.59%,-18.46%,4.14%,10.28%,Upgrade
5,Accounts Receivable,606.01,687.83,1444,2890,3260,3144,2218,2049,1789,1797,Upgrade
6,Other Receivables,28.66,189.38,210.88,198.24,196.88,238.48,-,193.98,-,201.71,Upgrade
7,Receivables,634.66,877.21,1655,3088,3457,3383,2218,2243,1789,1999,Upgrade
8,Inventory,153.12,125.64,101.37,42.05,118.3,142.66,157.75,131.17,141.69,123.53,Upgrade
9,Prepaid Expenses,89.89,83.65,92.76,92.12,118.28,128.01,-,158.84,-,110.53,Upgrade
10,Other Current Assets,874.61,943.25,784.58,768.49,636.37,365.76,365.01,290.3,363.8,190.61,Upgrade
11,Total Current Assets,10979,10024,11424,10443,11995,10574,7862,6901,7718,7425,Upgrade
12,"Property, Plant & Equipment",9960,10045,10488,10657,11103,11501,11599,11408,11003,11135,Upgrade
13,Long-Term Investments,584.47,698.07,612.75,678.2,752.13,649.76,1191,1094,724.84,1095,Upgrade
14,Goodwill,1189,1189,1212,1223,1277,1310,1310,1277,1223,1223,Upgrade
15,Other Intangible Assets,40.37,40.37,41.14,41.52,35.71,44.54,-,43.41,-,41.52,Upgrade
16,Long-Term Deferred Tax Assets,80.92,146.36,96,92.45,84.02,73.14,50.17,42.13,59.47,55.32,Upgrade
17,Long-Term Deferred Charges,114.52,114.53,117.65,119.33,127.24,325.72,-,-,-,-,Upgrade
18,Other Long-Term Assets,191.85,233.89,187.68,209.91,327.69,302.29,739.03,666.77,592.4,497.5,Upgrade
19,Total Assets,23140,22492,24179,23463,25703,24780,22752,21434,21321,21473,Upgrade
20,Accounts Payable,572.91,621.47,445.61,614.74,579.07,607.25,527.57,592.62,615.09,652.57,Upgrade
21,Accrued Expenses,-,630.22,-,797.72,-,924.96,-,602.3,-,710.11,Upgrade
22,Short-Term Debt,-,-,-,-,-,-,5.9,-,-,-,Upgrade
23,Current Portion of Leases,12.07,10.32,13.23,10.35,9.51,7.96,6.98,5.72,6.34,7.12,Upgrade
24,Current Income Taxes Payable,275.71,401.5,406.18,508.96,728.91,1019,373.59,275.51,316.02,403.28,Upgrade
25,Current Unearned Revenue,-,200.65,-,255.04,-,309.8,-,19.96,-,113.29,Upgrade
26,Other Current Liabilities,2328,658.44,3172,1048,3950,1058,2137,992.1,1993,959.59,Upgrade
27,Total Current Liabilities,3189,2523,4037,3235,5267,3926,3051,2488,2930,2846,Upgrade
28,Long-Term Leases,32.62,33.53,30.38,21.77,24.96,18.07,19.29,19.32,20.45,20.94,Upgrade
29,Long-Term Deferred Tax Liabilities,1477,1465,1525,1530,1594,1687,1684,1635,1571,1560,Upgrade
30,Total Liabilities,4699,4021,5592,4786,6887,5632,4754,4143,4522,4426,Upgrade
31,Common Stock,15157,15157,15157,15157,15157,15157,15157,15157,15157,15157,Upgrade
32,Retained Earnings,3673,3723,3676,3858,3507,3517,2056,1837,2190,2102,Upgrade
33,Comprehensive Income & Other,-2721,-2598,-2422,-2246,-1621,-1374,-804.63,-1157,-1948,-1578,Upgrade
34,Total Common Equity,16110,16282,16411,16769,17043,17300,16408,15837,15398,15682,Upgrade
35,Minority Interest,2332,2189,2175,1909,1773,1848,1590,1454,1401,1365,Upgrade
36,Shareholders' Equity,18442,18471,18586,18677,18816,19148,17998,17291,16799,17046,Upgrade
37,Total Liabilities & Equity,23140,22492,24179,23463,25703,24780,22752,21434,21321,21473,Upgrade
38,Total Debt,44.69,43.84,43.6,32.12,34.47,26.03,32.17,25.04,26.79,28.06,Upgrade
39,Net Cash (Debt),9182,7950,8747,6420,7631,6529,5089,4053,5398,4973,Upgrade
40,Net Cash Growth,4.97%,23.84%,14.63%,-1.66%,49.96%,61.08%,-5.72%,-18.51%,6.75%,9.66%,Upgrade
41,Net Cash Per Share,1.86,1.60,1.73,1.27,1.51,1.29,1.01,0.78,1.02,0.94,Upgrade
42,Filing Date Shares Outstanding,4927,4927,5052,5052,5052,5052,5052,5052,5302,5302,Upgrade
43,Total Common Shares Outstanding,4927,4927,5052,5052,5052,5052,5052,5052,5302,5302,Upgrade
44,Working Capital,7790,7501,7387,7208,6728,6647,4811,4413,4788,4579,Upgrade
45,Book Value Per Share,3.27,3.30,3.25,3.32,3.37,3.42,3.25,3.13,2.90,2.96,Upgrade
46,Tangible Book Value,14880,15052,15158,15504,15730,15945,15098,14516,14176,14417,Upgrade
47,Tangible Book Value Per Share,3.02,3.06,3.00,3.07,3.11,3.16,2.99,2.87,2.67,2.72,Upgrade
48,Buildings,-,1733,-,1676,-,1830,-,1725,-,1574,Upgrade
49,Machinery,-,2283,-,2216,-,2199,-,1995,-,1810,Upgrade
