,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14717,13112,11485,18107,10980,10793,13262,14951,10049,9219,9389,9657,12870,11121,11254,10639,10850,13396,12729,11675,12992,Upgrade
1,Market Cap Growth,21.49%,21.49%,-13.40%,21.11%,9.27%,17.07%,41.25%,54.81%,-21.92%,-17.10%,-16.57%,-9.23%,18.62%,-16.98%,-11.58%,-8.87%,-16.49%,15.61%,7.73%,-17.70%,-18.29%,Upgrade
2,Enterprise Value,11576,9073,7431,14116,6989,6774,9398,11220,6318,5364,5756,6977,10190,7693,9140,9465,9676,12390,12484,12014,13331,Upgrade
3,Last Close Price,7.85,6.99,6.12,9.60,5.82,5.72,7.03,7.84,5.27,4.83,4.92,5.00,6.66,5.75,5.82,5.94,6.06,7.48,7.11,6.51,7.24,Upgrade
4,PE Ratio,68.60,59.29,53.93,68.26,28.73,25.16,32.89,34.31,24.95,24.43,23.09,25.60,32.14,21.37,23.17,24.95,27.18,-10.40,-10.09,-8.38,-,Upgrade
5,Forward PE,30.91,28.51,22.13,31.19,18.65,18.96,24.12,28.40,18.89,17.78,18.50,16.72,22.22,19.88,20.77,18.47,22.43,34.68,31.60,21.74,126.06,Upgrade
6,PS Ratio,8.95,7.73,7.67,12.24,4.84,4.36,5.47,5.04,4.06,3.59,3.10,3.36,3.38,2.45,2.46,2.43,2.91,4.17,4.52,4.39,4.94,Upgrade
7,PB Ratio,2.07,1.83,1.62,2.51,1.53,1.51,1.87,2.12,1.44,1.34,1.38,1.43,1.91,1.67,1.72,1.82,1.94,2.45,2.34,2.17,2.45,Upgrade
8,P/TBV Ratio,2.06,2.06,1.83,2.87,1.75,1.72,2.02,2.29,1.55,1.46,1.49,1.55,2.06,1.79,1.84,1.97,2.10,2.66,2.54,2.38,2.69,Upgrade
