,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,531.54,184.47,176.52,793.07,334.14,166.04,964.29,999.93,283.2,710.72,470.78,1088,752.4,551.89,1400,1826,784.15,347.85,761.52,1298,Upgrade
1,Other Revenue,-6.53,6.53,-,9.89,-6.33,6.33,-,10.34,-5.3,5.3,-,14.23,-9.6,9.6,-,12.79,-4.21,4.21,-,23.39,Upgrade
2,Revenue,525.01,191,176.52,802.96,327.81,172.37,964.29,1010,277.9,716.02,470.78,1103,742.8,561.49,1400,1839,779.94,352.06,761.52,1321,Upgrade
3,Revenue Growth (YoY),60.16%,10.81%,-81.69%,-20.52%,17.96%,-75.93%,104.83%,-8.37%,-62.59%,27.52%,-66.38%,-40.04%,-4.76%,59.49%,83.86%,39.19%,102.90%,84.91%,3.64%,-40.39%,Upgrade
4,Cost of Revenue,360.12,83.96,108.39,619.82,199.41,76.34,742.11,727.09,155.8,517.38,250.17,884.17,590.19,469.19,1011,1353,679.72,209.98,521.01,1385,Upgrade
5,Gross Profit,164.89,107.04,68.13,183.14,128.4,96.03,222.18,283.18,122.09,198.64,220.61,218.37,152.61,92.3,388.73,485.41,100.22,142.08,240.51,-63.9,Upgrade
6,"Selling, General & Admin",73.48,67.79,58.87,147.12,77.17,55.3,64.74,189.27,88.78,87.95,98.05,167.32,90.74,72.36,227.4,157.53,84.11,114.39,139.12,209.99,Upgrade
7,Research & Development,4.67,6.87,3.75,8.28,7.34,5.22,4.25,5.7,4.55,1.6,2.83,1.66,2.31,2.54,3.92,1.89,1.44,2.82,3.72,6.32,Upgrade
8,Other Operating Expenses,27.38,-25.44,0.74,-2.76,-27.15,-11.76,-5.65,30.99,-7.01,-8.79,-8.88,67.33,-31.34,-17.93,-10.14,38.68,-14.53,-15.89,-17.75,120.12,Upgrade
9,Operating Expenses,103.65,47.16,76.7,165.04,52.71,19.88,67.53,250.64,96.74,73.28,99.59,259.09,68.21,43.71,192.53,291.8,6.24,94.87,103.33,509.45,Upgrade
10,Operating Income,61.25,59.88,-8.57,18.1,75.69,76.15,154.65,32.54,25.36,125.36,121.02,-40.72,84.41,48.59,196.21,193.61,93.98,47.21,137.18,-573.35,Upgrade
11,Interest Expense,-1.01,-5.31,-5.54,-5.69,-7.13,-7.59,-2.9,-6.19,-8.31,-2.06,-0.99,-,-5.13,-3.86,-7.82,-4.32,-7.92,-13.78,-18.62,-41.82,Upgrade
12,Interest & Investment Income,7.34,30.74,22.6,22.23,10.31,36.75,21.03,24.25,32.73,27,24.98,26.48,23.62,18.28,16.68,24.21,11.28,11.94,9.77,-,Upgrade
13,Currency Exchange Gain (Loss),-1.78,1.78,-,4.85,-9.92,9.92,-,14.5,-7.68,7.68,-,-8.69,4.58,-4.58,-,-18.77,-3.91,3.91,-,5.66,Upgrade
14,Other Non Operating Income (Expenses),-5.57,-0.16,-0.4,-7,6.67,2.65,-2.61,-18.52,18.31,1.81,-1.84,-65.57,-3.87,68.27,0.72,10.75,-10.48,-2.64,2.67,-8.42,Upgrade
15,EBT Excluding Unusual Items,60.24,86.93,8.08,32.49,75.62,117.88,170.17,46.59,60.4,159.79,143.17,-88.5,103.6,126.71,205.78,205.49,82.95,46.63,131,-617.93,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.97,-,-,-,-845.53,Upgrade
17,Gain (Loss) on Sale of Investments,18.2,-13.26,14.18,-3.11,15.68,-0.76,24.12,-12.44,14.02,12.82,7.9,-9.13,0.4,-1.87,-2.7,-10.22,-9.7,-0.61,6.66,-169.44,Upgrade
18,Gain (Loss) on Sale of Assets,-,0,-,0.48,-,0.28,0.03,0.03,-,0.02,0.01,0.23,-,-,0,2,0,0.06,-,0,Upgrade
19,Asset Writedown,-,-,-,0.41,-0.47,-,-,-0.16,-,-,-,-0.8,0,-,-0,-,0.34,-0.34,-,-0.1,Upgrade
20,Other Unusual Items,40.44,-20.55,19.13,15.91,0.53,-0.53,-,83.54,0.54,-0.54,-,170.29,0.01,-0.01,-,65.95,1.26,-1.26,-,137.55,Upgrade
21,Pretax Income,118.88,53.12,41.4,46.17,91.35,116.88,194.32,117.56,74.97,172.1,151.08,72.09,104.02,124.83,203.08,259.26,74.86,44.48,137.66,-1495,Upgrade
22,Income Tax Expense,23.28,8.59,10.01,-11.88,1.42,20.45,41.81,12.85,12.45,43.01,31.36,-3.35,15.67,28.12,50.64,60.82,20.66,12.55,28.53,-1.68,Upgrade
23,Earnings From Continuing Operations,95.6,44.53,31.39,58.05,89.93,96.43,152.51,104.71,62.51,129.09,119.72,75.44,88.34,96.71,152.44,198.44,54.2,31.92,109.13,-1494,Upgrade
24,Minority Interest in Earnings,-0.58,-3.34,-1.38,-3.1,-3.12,-2.93,-5.53,-3.03,-1.4,-3.15,-5.74,0.92,1.95,-0.12,-15.28,-2.11,1.38,5.45,0.77,2.47,Upgrade
25,Net Income,95.02,41.19,30.01,54.95,86.81,93.5,146.98,101.68,61.11,125.94,113.98,76.36,90.3,96.58,137.16,196.33,55.58,37.37,109.9,-1491,Upgrade
26,Net Income to Common,95.02,41.19,30.01,54.95,86.81,93.5,146.98,101.68,61.11,125.94,113.98,76.36,90.3,96.58,137.16,196.33,55.58,37.37,109.9,-1491,Upgrade
27,Net Income Growth,9.46%,-55.95%,-79.58%,-45.96%,42.05%,-25.76%,28.95%,33.16%,-32.32%,30.40%,-16.90%,-61.11%,62.46%,158.44%,24.80%,-,-32.64%,-,204.87%,-,Upgrade
28,Shares Outstanding (Basic),1981,2059,1501,2190,1755,1862,1837,2026,1953,1791,1900,1879,1805,1882,1714,1871,1390,1850,1832,2120,Upgrade
29,Shares Outstanding (Diluted),1981,2059,1501,2190,1755,1862,1837,2026,1953,1791,1900,1879,1805,1882,1714,1871,1390,1850,1832,2120,Upgrade
30,Shares Change (YoY),12.85%,10.58%,-18.32%,8.07%,-10.14%,3.96%,-3.29%,7.82%,8.24%,-4.79%,10.80%,0.44%,29.87%,1.70%,-6.40%,-11.73%,-15.79%,-11.13%,1.62%,24.30%,Upgrade
31,EPS (Basic),0.05,0.02,0.02,0.03,0.05,0.05,0.08,0.05,0.03,0.07,0.06,0.04,0.05,0.05,0.08,0.10,0.04,0.02,0.06,-0.70,Upgrade
32,EPS (Diluted),0.05,0.02,0.02,0.03,0.05,0.05,0.08,0.05,0.03,0.07,0.06,0.04,0.05,0.05,0.08,0.10,0.04,0.02,0.06,-0.70,Upgrade
33,EPS Growth,-3.00%,-60.16%,-75.00%,-50.00%,58.09%,-28.59%,33.33%,23.50%,-37.47%,36.96%,-25.00%,-61.28%,25.09%,154.13%,33.33%,-,-20.00%,-,200.00%,-,Upgrade
34,Free Cash Flow,-632.75,39.83,-141.56,41.18,155.95,16.1,169.88,263.54,-155.75,198.54,-19.15,85.61,197.95,592.58,521.07,546.94,157.5,97.41,64.03,745.55,Upgrade
35,Free Cash Flow Per Share,-0.32,0.02,-0.09,0.02,0.09,0.01,0.09,0.13,-0.08,0.11,-0.01,0.05,0.11,0.31,0.30,0.29,0.11,0.05,0.03,0.35,Upgrade
36,Dividend Per Share,-,-,-,0.041,-,-,-,0.022,-,-,-,0.022,-,-,-,0.021,-,-,-,0.015,Upgrade
37,Dividend Growth,-,-,-,86.36%,-,-,-,0%,-,-,-,4.76%,-,-,-,40.00%,-,-,-,0%,Upgrade
38,Gross Margin,31.41%,56.04%,38.60%,22.81%,39.17%,55.71%,23.04%,28.03%,43.93%,27.74%,46.86%,19.81%,20.55%,16.44%,27.76%,26.40%,12.85%,40.36%,31.58%,-4.84%,Upgrade
39,Operating Margin,11.67%,31.35%,-4.86%,2.25%,23.09%,44.18%,16.04%,3.22%,9.12%,17.51%,25.71%,-3.69%,11.36%,8.65%,14.01%,10.53%,12.05%,13.41%,18.01%,-43.40%,Upgrade
40,Profit Margin,18.10%,21.57%,17.00%,6.84%,26.48%,54.24%,15.24%,10.06%,21.99%,17.59%,24.21%,6.93%,12.16%,17.20%,9.80%,10.68%,7.13%,10.61%,14.43%,-112.89%,Upgrade
41,Free Cash Flow Margin,-120.52%,20.85%,-80.20%,5.13%,47.57%,9.34%,17.62%,26.09%,-56.05%,27.73%,-4.07%,7.76%,26.65%,105.54%,37.22%,29.74%,20.19%,27.67%,8.41%,56.44%,Upgrade
42,EBITDA,63.03,61.84,-6.79,19.88,77.91,77.1,156.87,34.76,27.73,126.65,123.4,-38.35,87.52,50.4,199.31,196.72,96.39,50.07,139.6,-570.94,Upgrade
43,EBITDA Margin,12.01%,32.38%,-3.85%,2.48%,23.77%,44.73%,16.27%,3.44%,9.98%,17.69%,26.21%,-3.48%,11.78%,8.98%,14.24%,10.70%,12.36%,14.22%,18.33%,-43.22%,Upgrade
44,D&A For EBITDA,1.78,1.96,1.78,1.78,2.22,0.95,2.22,2.22,2.37,1.29,2.37,2.37,3.11,1.81,3.11,3.11,2.41,2.86,2.41,2.41,Upgrade
45,EBIT,61.25,59.88,-8.57,18.1,75.69,76.15,154.65,32.54,25.36,125.36,121.02,-40.72,84.41,48.59,196.21,193.61,93.98,47.21,137.18,-573.35,Upgrade
46,EBIT Margin,11.67%,31.35%,-4.86%,2.25%,23.09%,44.18%,16.04%,3.22%,9.12%,17.51%,25.71%,-3.69%,11.36%,8.65%,14.01%,10.53%,12.05%,13.41%,18.01%,-43.40%,Upgrade
47,Effective Tax Rate,19.58%,16.16%,24.17%,-,1.56%,17.50%,21.51%,10.93%,16.61%,24.99%,20.76%,-,15.07%,22.53%,24.94%,23.46%,27.59%,28.23%,20.72%,-,Upgrade
48,Revenue as Reported,525.01,191,176.52,802.96,327.81,172.37,964.29,1010,277.9,716.02,470.78,1103,742.8,561.49,1400,1839,779.94,352.06,761.52,1321,Upgrade
