,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2165,2195,2998,2836,2933,3128,2726,2642,2517,2916,3000,3173,2994,3507,2573,2054,1624,1911,1857,2090,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,20,-,35,-,250,-,-,-,-,-,600,Upgrade
2,Trading Asset Securities,1734,2199,2045,2384,2337,1950,2055,1848,2072,1789,1208,810.86,-,-,0,0,0,55.67,37.22,29.85,Upgrade
3,Cash & Short-Term Investments,3900,4394,5043,5221,5270,5078,4781,4490,4589,4725,4209,4019,2994,3757,2573,2054,1624,1967,1894,2719,Upgrade
4,Cash Growth,-26.00%,-13.47%,5.48%,16.26%,14.84%,7.46%,13.61%,11.74%,53.25%,25.77%,63.58%,95.62%,84.35%,91.00%,35.80%,-24.46%,-52.40%,-30.20%,7.11%,13.42%,Upgrade
5,Accounts Receivable,733.39,641.08,733.76,894.57,785.14,1008,1298,1221,746.26,812.4,1026,855.09,1118,1173,1484,1356,1738,1903,2115,2405,Upgrade
6,Other Receivables,52.44,35.7,127.78,24.21,43.05,42.85,34.45,36.65,45.27,48.27,41.55,43.86,48.96,62.24,176.35,168.32,209.13,201.46,220.69,263.08,Upgrade
7,Receivables,785.83,676.79,861.54,918.77,828.19,1051,1332,1257,791.53,860.67,1067,898.94,1167,1235,1660,1524,1948,2104,2336,2668,Upgrade
8,Inventory,2740,2297,2069,1718,1852,1491,1352,1901,2103,2070,2017,1890,2314,2250,2258,2626,2575,2292,2017,2131,Upgrade
9,Prepaid Expenses,209.06,97.46,145.45,90.91,196.33,68.53,-,70.04,-,90.55,-,95.68,-,92.59,-,129.7,-,234.2,-,243.39,Upgrade
10,Other Current Assets,267.66,280.65,213.08,224.54,206.93,120.07,237.74,123.2,388.61,208.52,404.11,255.48,1376,331.06,414.47,290.73,551,312.3,1265,334.52,Upgrade
11,Total Current Assets,7902,7745,8332,8173,8354,7808,7703,7842,7872,7954,7697,7159,7851,7665,6905,6626,6698,6910,7513,8097,Upgrade
12,"Property, Plant & Equipment",119.2,124.46,118.16,123.41,128.86,117.69,121.18,126.47,129.52,140.97,147.74,154.02,160.07,166.59,172.72,68.5,70.73,73.01,82.23,170.55,Upgrade
13,Long-Term Investments,530.78,436.86,447.69,464.28,507.54,527.97,839.33,862.09,544.15,560.77,582.83,631.34,678.77,722.06,856.13,743.5,711.93,743.96,686.87,748.75,Upgrade
14,Goodwill,755.32,755.32,748.84,748.84,740.69,391.62,391.62,391.62,391.62,391.62,391.62,391.62,391.62,391.62,391.62,391.62,395.59,395.59,425.59,425.59,Upgrade
15,Other Intangible Assets,6.34,6.68,6.89,7.2,5.17,5.48,5.5,5.82,5.48,5.79,6.1,3.56,3.72,3.88,4.05,4.23,3.77,3.76,3.62,3.72,Upgrade
16,Long-Term Deferred Tax Assets,254.18,271.06,268.34,264.7,255.33,254.62,257.68,269.41,282.24,279.17,285.77,300.85,286.09,295.15,311.82,346.47,335.88,366.94,379.77,389.78,Upgrade
