,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Operating Revenue,2325,2106,2242,2273,1868,1785,1978,2114,1848,1774,Upgrade
1,Other Revenue,21.73,29.01,27.1,15.55,19.07,15.65,14.91,16.47,13.03,10.95,Upgrade
2,Revenue,2347,2135,2269,2288,1887,1801,1993,2131,1861,1785,Upgrade
3,Revenue Growth (YoY),3.44%,-6.71%,20.24%,27.08%,-5.32%,-15.50%,7.11%,19.40%,8.94%,-6.72%,Upgrade
4,Cost of Revenue,2182,1985,2130,2141,1766,1698,1861,2013,1741,1698,Upgrade
5,Gross Profit,164.96,149.67,138.71,147.08,121.53,102.21,131.91,118.08,119.32,86.58,Upgrade
6,"Selling, General & Admin",86.21,88.11,81.89,90.36,72.21,80.58,71.27,74.52,57.16,65.32,Upgrade
7,Other Operating Expenses,5,4.69,4.61,5.53,4.55,4.04,4.09,3.37,2.91,3.14,Upgrade
8,Operating Expenses,92.08,93.15,86.95,98.09,77.04,84.08,75.61,86.15,63.18,73.29,Upgrade
9,Operating Income,72.89,56.52,51.76,49,44.49,18.13,56.3,31.94,56.14,13.29,Upgrade
10,Interest Expense,-33.1,-24,-16.79,-17.53,-17.55,-20.75,-20.77,-16.79,-14.95,-16.69,Upgrade
11,Interest & Investment Income,2.88,1.93,2.37,1.96,2.64,1.88,1.92,1.92,2.1,2.22,Upgrade
12,Currency Exchange Gain (Loss),0,-0.38,0.01,0.02,-0.77,-0.1,0.24,0.01,0.01,-0,Upgrade
13,Other Non Operating Income (Expenses),-3.89,-1.87,-2.22,-3.95,-3.04,-0.86,-3.15,-4.1,-1.57,-1.38,Upgrade
14,EBT Excluding Unusual Items,38.79,32.19,35.14,29.5,25.78,-1.71,34.54,12.97,41.73,-2.57,Upgrade
15,Gain (Loss) on Sale of Investments,-,-0.1,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,0.4,0.02,0,65.82,0.02,0.16,-0.01,0.01,0.01,-0.01,Upgrade
17,Asset Writedown,-0.16,-0.01,0.02,-,-,-0.01,-,-,-,-,Upgrade
18,Other Unusual Items,-0.09,0.16,-0.01,0.89,0.05,0.01,-,0.02,-,-,Upgrade
19,Pretax Income,38.93,32.26,35.16,96.21,25.85,-1.55,34.53,13,41.75,-2.57,Upgrade
20,Income Tax Expense,12.18,7.27,8.8,26.37,5.21,1.26,8.57,3.31,10.87,-0.42,Upgrade
21,Earnings From Continuing Operations,26.75,24.99,26.35,69.83,20.64,-2.81,25.96,9.68,30.87,-2.15,Upgrade
22,Net Income,26.75,24.99,26.35,69.83,20.64,-2.81,25.96,9.68,30.87,-2.15,Upgrade
23,Net Income to Common,26.75,24.99,26.35,69.83,20.64,-2.81,25.96,9.68,30.87,-2.15,Upgrade
24,Net Income Growth,1.50%,-64.21%,27.68%,-,-20.50%,-,-15.91%,-,-27.02%,-,Upgrade
25,Shares Outstanding (Basic),108,108,108,108,108,108,108,108,108,108,Upgrade
26,Shares Outstanding (Diluted),108,108,108,108,108,108,108,108,108,108,Upgrade
27,Shares Change (YoY),-0.02%,0.01%,-0.00%,0.01%,0.01%,-0.03%,0.01%,0.03%,-0.02%,0.00%,Upgrade
28,EPS (Basic),0.25,0.23,0.24,0.65,0.19,-0.03,0.24,0.09,0.29,-0.02,Upgrade
29,EPS (Diluted),0.25,0.23,0.24,0.65,0.19,-0.03,0.24,0.09,0.29,-0.02,Upgrade
30,EPS Growth,1.52%,-64.21%,27.68%,-,-20.51%,-,-15.91%,-,-27.01%,-,Upgrade
31,Free Cash Flow,-184.57,121.57,-258.96,69.36,-33.9,86.9,-131.49,326.41,-247.31,-32.67,Upgrade
32,Free Cash Flow Per Share,-1.71,1.13,-2.40,0.64,-0.31,0.80,-1.22,3.02,-2.29,-0.30,Upgrade
33,Operating Margin,3.11%,2.65%,2.28%,2.14%,2.36%,1.01%,2.82%,1.50%,3.02%,0.74%,Upgrade
34,Profit Margin,1.14%,1.17%,1.16%,3.05%,1.09%,-0.16%,1.30%,0.45%,1.66%,-0.12%,Upgrade
35,Free Cash Flow Margin,-7.86%,5.70%,-11.41%,3.03%,-1.80%,4.83%,-6.60%,15.32%,-13.29%,-1.83%,Upgrade
36,EBITDA,83.44,66.39,64.69,61.18,59.85,33.53,69.99,43.83,66.04,23.28,Upgrade
37,D&A For EBITDA,10.55,9.87,12.93,12.18,15.36,15.4,13.69,11.89,9.9,9.99,Upgrade
38,EBIT,72.89,56.52,51.76,49,44.49,18.13,56.3,31.94,56.14,13.29,Upgrade
39,Revenue as Reported,2347,2135,2269,2288,1887,1801,1993,2131,1861,1785,Upgrade
40,Advertising Expenses,0.35,-,0.27,-,0.14,-,0.26,-,0.08,-,Upgrade
