,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Operating Revenue,104.1,135.51,78.93,111.34,100.1,104.83,64.84,78.43,96.48,86.49,72.83,85.42,84.92,63.45,49.85,80.51,65.74,67,22.93,68.85,Upgrade
1,Other Revenue,-5.21,5.21,-,7.5,-3.19,3.19,-,6.52,-2.75,2.75,-,9.67,-4.62,4.62,-,7.36,-1.67,1.67,-,7.64,Upgrade
2,Revenue,98.89,140.72,78.93,118.84,96.91,108.02,64.84,84.95,93.73,89.23,72.83,95.09,80.3,68.07,49.85,87.86,64.07,68.66,22.93,76.49,Upgrade
3,Revenue Growth (YoY),2.05%,30.28%,21.72%,39.90%,3.39%,21.05%,-10.97%,-10.67%,16.73%,31.09%,46.11%,8.22%,25.33%,-0.87%,117.42%,14.87%,38.00%,13.92%,-44.74%,21.76%,Upgrade
4,Cost of Revenue,54.17,75.6,50.39,69.27,48.85,54.55,33.18,47.77,47.94,45.68,41.64,54.09,36.35,34.26,26.56,38.74,33.49,38.28,13.26,39.02,Upgrade
5,Gross Profit,44.72,65.13,28.53,49.57,48.06,53.47,31.66,37.17,45.79,43.55,31.19,41,43.96,33.81,23.29,49.12,30.59,30.38,9.66,37.47,Upgrade
6,"Selling, General & Admin",12.68,14.01,11.31,15.66,12.3,13.12,10.26,12.52,12.23,11.86,10.6,13.64,10.76,11.15,8.64,11.29,9.98,10.54,6.27,10.95,Upgrade
7,Research & Development,8.77,9.18,8.07,16.45,9.96,9.83,6.05,9.5,7.6,8.5,8.02,12.09,6.39,6.86,5.53,9.3,7.73,7.16,4.01,9,Upgrade
8,Other Operating Expenses,-1.3,1,0.41,2.46,0.16,0.34,-0.33,1.77,-0.02,0.09,-0.82,0.09,-0.6,-0.13,-0.16,1.45,-0.5,-0.53,-0.48,1.73,Upgrade
9,Operating Expenses,18.67,28.09,20.4,35.22,23.74,25.13,15.45,24.73,19.59,21.87,18.72,24.86,17.05,17.72,15.15,22,17.31,18.75,9.37,21.12,Upgrade
10,Operating Income,26.05,37.03,8.13,14.34,24.32,28.33,16.21,12.44,26.2,21.68,12.47,16.14,26.91,16.09,8.14,27.12,13.27,11.63,0.29,16.35,Upgrade
11,Interest Expense,-,-0.02,-,-0.02,-,-0.01,-,-0.03,-,-0.01,-,-,-,-,-,-,-,-,-,-0.42,Upgrade
