,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,431.8,482.99,547.44,374.22,517.61,546.52,467.22,488.02,519.12,251.53,206.53,291.35,332.33,443.88,279.62,419.62,318.59,238.14,228.12,344.46,Upgrade
1,Trading Asset Securities,120.3,190.71,275.53,375.78,325.3,330.28,390.63,440.62,520.16,40.17,60.39,100.63,120.49,100.53,211.12,130.1,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,552.1,673.7,822.98,750,842.91,876.8,857.85,928.64,1039,291.7,266.92,391.98,452.82,544.41,490.74,549.72,318.59,238.14,228.12,344.46,Upgrade
3,Cash Growth,-34.50%,-23.16%,-4.07%,-19.24%,-18.89%,200.58%,221.38%,136.91%,129.51%,-46.42%,-45.61%,-28.69%,42.13%,128.61%,115.12%,59.59%,24.14%,-1.72%,-40.30%,199.37%,Upgrade
4,Accounts Receivable,758.13,748.98,823.53,825.49,639.23,713.07,710.42,747.85,614.76,523.69,349.72,397.67,351.47,349.44,413.46,388.45,404.4,416.86,422.46,372.07,Upgrade
5,Other Receivables,18.6,16.42,13.53,6.06,8.57,14.88,33.21,30.71,32.68,35.97,50.12,5.43,19.27,16.16,16.88,15.9,6.67,6.07,7.31,5.94,Upgrade
6,Receivables,776.73,765.4,837.05,831.55,647.8,727.96,743.63,778.56,647.44,559.66,399.85,403.1,370.73,365.6,430.34,404.35,411.06,422.93,429.77,378,Upgrade
7,Inventory,1095,973.41,841.87,793.74,1011,897.88,774.95,690.55,809.1,873.64,857.73,755.27,821.16,743.67,611.09,618.17,654.43,640.78,577.55,625.85,Upgrade
8,Other Current Assets,168.08,156.47,154.41,136.3,171.84,134.83,143.28,160.91,211.33,182.63,214.37,215.82,223.93,175.75,133.67,84.74,332.72,117.65,169.37,111.25,Upgrade
9,Total Current Assets,2592,2569,2656,2512,2674,2637,2520,2559,2707,1908,1739,1766,1869,1829,1666,1657,1717,1420,1405,1460,Upgrade
10,"Property, Plant & Equipment",1574,1488,1465,1474,1225,1195,1149,1154,803.52,664.1,624.11,596.49,418.94,377.61,331.43,316.44,303.66,306.7,311.64,315.73,Upgrade
11,Long-Term Investments,185.76,219.61,64.38,120.65,90.66,118.49,67.42,99.55,88.02,88.15,88.1,75.29,48.03,43.46,44.19,28.34,26.86,27.45,25.64,26.23,Upgrade
12,Goodwill,16.43,16.43,16.43,16.43,18.5,18.5,18.5,18.5,27.51,15.42,15.42,15.42,15.42,15.42,15.42,15.42,21.94,21.94,21.94,21.94,Upgrade
13,Other Intangible Assets,169.4,170.56,171.86,173.16,174.48,175.77,176.19,177.46,178.31,155.44,156.66,134.49,121.3,118.86,119.71,118.05,111.11,67.43,55.54,55.95,Upgrade
14,Long-Term Deferred Tax Assets,30.6,28.72,29.26,30.3,21.91,22.87,21.84,22.5,20.77,17.62,17.35,17.61,27.66,23.95,23.66,25.07,27.58,23.74,23.83,23.84,Upgrade
15,Long-Term Deferred Charges,37.05,35.28,32.12,16.7,16.48,15.51,15.08,13.84,12.77,6.15,6.38,6.71,7.55,7.75,8,7.65,6.69,6.63,5.73,7.11,Upgrade
16,Other Long-Term Assets,98.72,71.19,77.79,20.45,55.12,24.34,82.35,45.93,40.68,46.42,58.9,70.03,68.07,37.32,32.79,35.67,50.62,31.34,27.08,27.12,Upgrade
17,Total Assets,4704,4599,4513,4363,4276,4208,4050,4090,3879,2901,2706,2682,2576,2454,2241,2204,2265,1905,1876,1937,Upgrade
18,Accounts Payable,321.83,316.1,294.69,262.27,334.18,280.29,214.37,234.3,292.15,211.2,214.96,210.24,199.32,173.65,84.71,133.12,127.36,119.66,156.3,158.63,Upgrade
