,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,6584,4579,3375,4829,6133,6634,6400,7269,6049,5163,5531,5615,5080,4495,4946,4980,5565,6300,6433,6133,6417,Upgrade
1,Market Cap Growth,-30.98%,-30.98%,-47.26%,-33.56%,1.38%,28.48%,15.71%,29.46%,19.08%,14.87%,11.82%,12.75%,-8.71%,-28.65%,-23.12%,-18.80%,-13.28%,-5.75%,-20.62%,-26.89%,2.67%,Upgrade
2,Enterprise Value,10795,8573,7403,8872,10175,10684,10477,11285,10065,9090,9355,9417,8883,8131,8431,7707,8292,8580,8444,7903,8187,Upgrade
3,Last Close Price,3.94,2.74,2.02,2.89,3.67,3.97,3.83,4.35,3.62,3.09,3.31,3.36,3.04,2.69,2.96,2.98,3.33,3.77,3.83,3.65,3.82,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.90,58.36,Upgrade
5,Forward PE,-,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.63,Upgrade
6,PS Ratio,5.27,3.68,2.78,3.89,4.37,4.08,3.83,4.01,3.60,2.80,3.00,3.13,2.75,2.09,2.27,2.30,2.57,3.10,3.11,2.79,2.88,Upgrade
7,PB Ratio,7.11,4.94,2.92,3.55,3.99,3.60,3.14,3.44,2.71,1.80,1.83,1.79,1.55,1.33,1.43,1.41,1.54,1.74,1.72,1.65,1.69,Upgrade
8,P/TBV Ratio,6.96,6.96,3.81,4.42,4.86,4.21,3.62,3.95,3.10,1.99,2.01,1.97,1.70,1.46,1.56,1.54,1.68,1.89,1.87,1.79,1.84,Upgrade
9,P/FCF Ratio,-,-,-,-,41.75,40.09,78.79,-,-41.79,-,-,-,-13.97,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,61.01,61.01,-,-,18.17,15.65,18.83,-,21.67,-,9.23,-,8.79,15.40,15.83,-,19.31,20.29,-,13.15,14.16,Upgrade
11,EV/Sales Ratio,8.67,6.89,6.11,7.15,7.25,6.57,6.27,6.23,5.99,4.94,5.07,5.25,4.80,3.78,3.87,3.57,3.83,4.22,4.08,3.60,3.67,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,-93.27,-82.04,-,-,75.71,-,49.32,45.37,37.77,35.72,29.20,46.23,44.32,34.15,-,Upgrade
13,EV/FCF Ratio,-73.07,-,-,-,69.27,64.57,128.98,-,-69.54,-,-,-,-24.43,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,4.81,4.81,3.69,3.13,2.60,2.33,2.13,2.03,2.05,1.55,1.53,1.48,1.46,1.46,1.38,1.31,1.09,0.96,0.83,0.77,0.63,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,12.82,30.31,-,-,19.44,-,12.46,233.06,14.97,53.71,12.47,17.69,11.79,7.94,-,Upgrade
16,Debt / FCF Ratio,-,-,-,-,27.16,25.89,53.29,-,-31.67,-,-,-,-13.13,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.17,0.16,0.14,0.15,0.14,0.17,0.20,0.23,0.14,0.20,0.12,0.26,0.13,0.16,0.14,0.40,0.16,0.18,0.16,0.39,Upgrade,
18,Inventory Turnover,5.96,5.48,5.87,4.67,5.65,6.60,6.76,8.39,10.87,6.60,5.25,2.75,4.41,3.29,3.06,2.94,8.11,4.19,4.34,3.39,7.28,Upgrade
19,Quick Ratio,0.36,0.36,0.38,0.34,0.36,0.40,0.44,0.40,0.47,0.49,0.58,0.54,0.60,0.64,0.65,0.58,0.51,0.49,0.44,0.47,0.41,Upgrade
20,Current Ratio,0.54,0.54,0.57,0.53,0.55,0.59,0.61,0.58,0.65,0.73,0.82,0.86,0.90,1.00,0.95,0.91,0.79,0.77,0.68,0.69,0.65,Upgrade
21,Return on Equity (ROE),-88.57%,-64.70%,-48.24%,-73.35%,-39.87%,-14.66%,-21.94%,-99.34%,-22.67%,-13.25%,-16.91%,-12.20%,-11.21%,-7.49%,-9.76%,-1.10%,-8.31%,-6.65%,0.59%,11.18%,Upgrade,
22,Return on Assets (ROA),-6.51%,-4.78%,-4.17%,-5.70%,-6.09%,-1.26%,-2.70%,-8.86%,-3.87%,-1.95%,-3.28%,-1.05%,-2.46%,-1.18%,-2.11%,-0.80%,-1.45%,-1.12%,-0.39%,-3.47%,Upgrade,
23,Return on Capital (ROIC),-9.34%,-6.83%,-6.00%,-7.99%,-8.16%,-1.68%,-3.60%,-11.63%,-5.00%,-2.54%,-4.33%,-1.38%,-3.20%,-1.54%,-2.85%,-1.08%,-1.97%,-1.59%,-0.57%,-5.01%,Upgrade,
24,Earnings Yield,-13.96%,-20.07%,-26.11%,-15.61%,-11.38%,-15.39%,-15.54%,-14.04%,-17.14%,-9.79%,-7.85%,-7.08%,-6.88%,-5.75%,-4.84%,-4.73%,-2.57%,-0.45%,0.29%,1.70%,1.71%,Upgrade
25,FCF Yield,-2.24%,-3.23%,-2.22%,1.82%,2.40%,2.49%,1.27%,-1.07%,-2.39%,-0.96%,-1.52%,-2.33%,-7.16%,-16.43%,-20.29%,-22.52%,-17.26%,-14.05%,-9.99%,-7.75%,-8.77%,Upgrade
26,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52%,Upgrade
27,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,502.70%,25.34%,Upgrade
28,Buyback Yield / Dilution,0.63%,1.58%,0.43%,-2.68%,3.21%,-9.03%,8.80%,-0.61%,3.33%,-5.62%,-3.01%,3.05%,-23.82%,-29.05%,1.25%,-4.37%,-41.92%,31.16%,-,-,58.83%,Upgrade
29,Total Shareholder Return,0.63%,1.58%,0.43%,-2.68%,3.21%,-9.03%,8.80%,-0.61%,3.33%,-5.62%,-3.01%,3.05%,-23.82%,-29.05%,1.25%,-4.37%,-41.92%,31.16%,-,-,59.35%,Upgrade
