,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1558,1390,1266,1328,1474,1329,1270,1559,1695,1650,1717,1675,1837,1645,1507,1492,1348,1182,1096,1225,Upgrade
1,Other Revenue,-32.43,32.43,-,56.52,-24.5,24.5,-,51.75,-27.31,27.31,-,66.93,-42.13,42.13,-,50.74,-18.29,18.29,-,65.04,Upgrade
2,Revenue,1525,1423,1266,1385,1449,1353,1270,1611,1668,1677,1717,1742,1795,1687,1507,1542,1329,1201,1096,1290,Upgrade
3,Revenue Growth (YoY),5.24%,5.14%,-0.33%,-14.06%,-13.10%,-19.33%,-26.00%,-7.53%,-7.10%,-0.56%,13.92%,12.97%,35.04%,40.52%,37.42%,19.54%,1.32%,6.73%,-1.64%,-1.23%,Upgrade
4,Cost of Revenue,1236,1188,1066,1145,1163,1148,1035,1291,1335,1357,1409,1466,1429,1361,1194,1290,1021,914.94,891.62,1038,Upgrade
5,Gross Profit,289.4,234.62,200.5,239.26,285.75,204.96,235.11,319.87,333.09,320.23,307.93,276.55,366.1,326.17,312.34,252.56,308.3,285.59,204.78,252.26,Upgrade
6,"Selling, General & Admin",99.4,93.85,106,85.25,120.82,79.42,130.76,99.1,133.31,120.35,121.67,78.77,139.11,101.91,124.73,56.63,114.14,103.9,114.64,96.01,Upgrade
7,Research & Development,70.3,70.73,72.59,68.49,62.7,67.95,71.67,72.09,65.38,68.8,67.47,68.94,68.46,73.33,65.27,59.06,60.62,55.68,48.18,58.22,Upgrade
8,Other Operating Expenses,4.47,10.53,2.96,5.92,5.83,5.71,1.78,16.36,6.2,6.42,7.7,8.03,5.29,0.39,5.69,48.84,4.06,-16.59,-7.51,27.67,Upgrade
9,Operating Expenses,174.17,175.12,181.55,147.44,189.35,153.07,204.2,186.08,204.89,195.57,196.85,168.25,212.87,175.63,195.7,172.84,178.82,142.99,155.31,183.14,Upgrade
10,Operating Income,115.24,59.5,18.95,91.82,96.4,51.88,30.9,133.79,128.2,124.65,111.08,108.3,153.23,150.55,116.64,79.72,129.49,142.61,49.47,69.12,Upgrade
11,Interest Expense,-13.7,-15.66,-14.88,-20.61,-16.61,-16.81,-15.06,-19.51,-11.44,-10.04,-9.11,-9.14,-11.56,-10.71,-10.76,-5.48,-4.38,-5.17,-4.36,-4.94,Upgrade
12,Interest & Investment Income,11.76,7.37,12.9,10.86,9.55,5.26,18.09,3.03,8.97,4.4,10.36,6.36,9.3,5.45,7.91,14.43,9.61,3.04,4.96,2.6,Upgrade
13,Currency Exchange Gain (Loss),-20.88,20.88,-,17.74,-25.48,25.48,-,58.21,-33.36,33.36,-,-22.72,10.21,-10.21,-,-44.99,-8.79,8.79,-,11.96,Upgrade
14,Other Non Operating Income (Expenses),7.22,-9.09,7.7,-21.29,19.34,14.19,-15.46,-70.3,73.13,2.01,-5.55,7.45,-8.6,-0.56,-0.5,18.28,-17.3,-9.56,8.14,-20.38,Upgrade
15,EBT Excluding Unusual Items,99.63,63,24.67,78.52,83.2,80,18.47,105.22,165.51,154.38,106.79,90.24,152.58,134.52,113.29,61.95,108.63,139.7,58.21,58.35,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,3.16,0.95,-5.13,0.31,0.31,-0.27,-1.17,0.15,-0.38,0.57,0.73,-2.66,-3.01,7.76,-0.85,-4.29,10.15,Upgrade
17,Gain (Loss) on Sale of Assets,-0.97,0.03,-0.04,0.17,-0.02,-0.01,0.09,-0.79,0.86,-0.92,-0.81,1.82,-1.92,-1.08,-0.43,-0.53,0.01,-0.03,-0.07,-0.03,Upgrade
18,Asset Writedown,0.45,-0.45,-,-5.14,0.54,-0.54,-,-2.59,-0.2,0.2,-,-,1.07,-,-,-1.65,0.33,-0.33,-,-1.4,Upgrade
19,Other Unusual Items,-3.83,3.82,1.4,6.62,-0.06,0.06,-,9.5,-,-,-,-2.68,2.11,0.31,-,48.77,-0.05,0.05,-,41.99,Upgrade
20,Pretax Income,95.28,66.4,26.04,83.33,84.62,74.36,18.87,111.65,165.9,152.49,106.13,89.01,154.41,134.48,110.2,105.53,116.68,138.54,53.85,109.07,Upgrade
21,Income Tax Expense,6.73,-3.54,6.37,12.17,10.72,4.74,5,-19.52,14.91,26.45,17.54,-3.05,7.95,23.14,18.63,-4.3,18.8,24.27,9.72,-1.76,Upgrade
22,Earnings From Continuing Operations,88.55,69.94,19.67,71.17,73.9,69.63,13.87,131.17,150.98,126.04,88.59,92.06,146.47,111.34,91.57,109.84,97.87,114.27,44.13,110.83,Upgrade
23,Minority Interest in Earnings,-15.92,-12.43,-2.43,-5.19,-12.16,-16.07,0.85,-11.23,-29.15,-26.12,-13.49,-11.74,-21.37,-16.34,-16.3,-10.17,-17.82,-21.58,-6.56,-12.87,Upgrade
24,Net Income,72.63,57.5,17.24,65.98,61.74,53.56,14.72,119.95,121.83,99.92,75.09,80.33,125.1,95,75.28,99.66,80.05,92.68,37.58,97.96,Upgrade
25,Net Income to Common,72.63,57.5,17.24,65.98,61.74,53.56,14.72,119.95,121.83,99.92,75.09,80.33,125.1,95,75.28,99.66,80.05,92.68,37.58,97.96,Upgrade
26,Net Income Growth,17.65%,7.37%,17.17%,-44.99%,-49.32%,-46.40%,-80.40%,49.33%,-2.61%,5.18%,-0.24%,-19.40%,56.26%,2.50%,100.33%,1.74%,-22.49%,36.17%,11.22%,11.42%,Upgrade
27,Shares Outstanding (Basic),537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,Upgrade
28,Shares Outstanding (Diluted),537,537,537,537,537,537,537,560,563,554,541,545,564,557,537,537,537,537,537,537,Upgrade
29,Shares Change (YoY),0.01%,-0.09%,0.02%,-4.11%,-4.63%,-3.05%,-0.80%,2.72%,-0.14%,-0.52%,0.83%,1.49%,4.96%,3.72%,0.02%,0.06%,-0.03%,0.07%,-0.06%,-0.08%,Upgrade
30,EPS (Basic),0.14,0.11,0.03,0.12,0.12,0.10,0.03,0.22,0.23,0.19,0.14,0.15,0.23,0.18,0.14,0.19,0.15,0.17,0.07,0.18,Upgrade
31,EPS (Diluted),0.14,0.11,0.03,0.12,0.12,0.10,0.03,0.21,0.22,0.18,0.14,0.15,0.22,0.17,0.14,0.19,0.15,0.17,0.07,0.18,Upgrade
32,EPS Growth,17.64%,7.46%,17.15%,-42.63%,-46.86%,-44.72%,-80.25%,45.38%,-2.48%,5.73%,-1.07%,-20.59%,48.88%,-1.18%,100.29%,1.68%,-22.46%,36.07%,11.29%,11.51%,Upgrade
33,Free Cash Flow,131.65,-24.72,41.11,11.06,143.19,-13.48,32.14,173.45,222.47,-5.74,-124.93,13.01,-95.31,48.75,-119.75,-118.71,9.85,1.03,84.5,-68.63,Upgrade
34,Free Cash Flow Per Share,0.25,-0.05,0.08,0.02,0.27,-0.03,0.06,0.31,0.40,-0.01,-0.23,0.02,-0.17,0.09,-0.22,-0.22,0.02,0.00,0.16,-0.13,Upgrade
35,Dividend Per Share,-,-,-,0.100,-,-,-,0.100,-,-,-,0.100,-,-,-,0.130,-,-,-,0.100,Upgrade
36,Dividend Growth,-,-,-,0%,-,-,-,0%,-,-,-,-23.08%,-,-,-,30.00%,-,-,-,0%,Upgrade
37,Gross Margin,18.97%,16.49%,15.84%,17.28%,19.72%,15.15%,18.51%,19.85%,19.97%,19.09%,17.94%,15.87%,20.39%,19.34%,20.73%,16.38%,23.19%,23.79%,18.68%,19.55%,Upgrade
38,Operating Margin,7.56%,4.18%,1.50%,6.63%,6.65%,3.83%,2.43%,8.30%,7.69%,7.43%,6.47%,6.22%,8.54%,8.92%,7.74%,5.17%,9.74%,11.88%,4.51%,5.36%,Upgrade
39,Profit Margin,4.76%,4.04%,1.36%,4.77%,4.26%,3.96%,1.16%,7.44%,7.30%,5.96%,4.37%,4.61%,6.97%,5.63%,5.00%,6.46%,6.02%,7.72%,3.43%,7.59%,Upgrade
40,Free Cash Flow Margin,8.63%,-1.74%,3.25%,0.80%,9.88%,-1.00%,2.53%,10.77%,13.34%,-0.34%,-7.28%,0.75%,-5.31%,2.89%,-7.95%,-7.70%,0.74%,0.09%,7.71%,-5.32%,Upgrade
41,EBITDA,184.81,134.97,88.52,161.39,151.74,116.9,86.24,189.13,181,178.96,163.89,161.1,203.79,202.46,167.39,130.46,177.06,192.98,97.04,116.69,Upgrade
42,EBITDA Margin,12.12%,9.49%,6.99%,11.66%,10.47%,8.64%,6.79%,11.74%,10.85%,10.67%,9.55%,9.25%,11.35%,12.00%,11.11%,8.46%,13.32%,16.07%,8.85%,9.04%,Upgrade
43,D&A For EBITDA,69.57,75.47,69.57,69.57,55.34,65.02,55.34,55.34,52.8,54.3,52.8,52.8,50.55,51.91,50.75,50.75,47.57,50.37,47.57,47.57,Upgrade
