,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2174,680.69,933.36,1287,2073,662.14,853.33,856.97,1726,630.07,1415,1198,1589,594.32,1240,1058,1142,74.93,728.72,887.09,Upgrade
1,Other Revenue,-104.47,104.47,-,77.56,-11.14,11.14,-,45,-28.58,28.58,-,10.54,-2.49,2.49,-,1.41,-0.48,0.48,-,1.08,Upgrade
2,Revenue,2070,785.16,933.36,1365,2062,673.28,853.33,901.97,1697,658.65,1415,1209,1586,596.82,1240,1060,1142,75.4,728.72,888.17,Upgrade
3,Revenue Growth (YoY),0.38%,16.62%,9.38%,51.32%,21.48%,2.22%,-39.69%,-25.37%,6.99%,10.36%,14.10%,14.05%,38.93%,691.49%,70.17%,19.32%,18.86%,-90.08%,-21.63%,30.54%,Upgrade
4,Cost of Revenue,309.52,154.61,182.29,256.32,322.36,137.54,143.58,160.9,259.19,106.39,213.34,214.96,220.62,103.87,185.34,171.83,172.12,29.01,119.89,154.19,Upgrade
5,Gross Profit,1760,630.55,751.07,1108,1739,535.74,709.76,741.07,1438,552.27,1202,993.7,1366,492.95,1055,887.93,969.72,46.39,608.82,733.99,Upgrade
6,"Selling, General & Admin",260.56,406.95,415.69,586.18,331.68,387.29,359.14,448.04,283.01,397.03,502.17,506.42,276.4,416.75,329.46,425.44,264.21,185.78,235.63,356.46,Upgrade
7,Research & Development,6.65,12.7,5.96,12.69,6.72,11.36,6.31,11.65,8.52,9.55,7.32,15.47,3.01,1.41,0.59,0.56,0.29,0.3,0.64,0.88,Upgrade
8,Other Operating Expenses,310.16,122.09,126.81,213.3,299.71,102.89,132.47,154.68,230.05,135.53,214.91,216.66,250.38,97.31,172.1,178.56,171.16,2.27,116.01,165.51,Upgrade
9,Operating Expenses,577.37,541.74,548.46,812.17,638.11,501.54,497.92,614.36,521.59,542.11,724.41,738.56,529.79,515.47,502.15,604.56,435.66,188.21,352.25,522.98,Upgrade
10,Operating Income,1183,88.81,202.61,296.33,1101,34.19,211.84,126.71,916.37,10.16,477.22,255.14,835.89,-22.52,552.59,283.37,534.06,-141.82,256.57,211,Upgrade
11,Interest Expense,-,-0.15,-,-0.46,-,-0.27,-,-0.74,-,-0.4,-,-0.32,-,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,3.4,5.41,7.51,5.86,7.73,6.35,7.3,7.49,8.05,7.85,9.12,8.49,8.83,8.23,8.95,6.57,4.33,5.29,6.38,6.51,Upgrade
13,Other Non Operating Income (Expenses),-0.77,0.13,-0.09,-0.13,3.44,-1.05,0.91,1.65,-2.38,2.42,0.02,36.78,-5.62,-29.09,0.79,7.21,-0.03,0.92,-7.77,0.38,Upgrade
14,EBT Excluding Unusual Items,1185,94.2,210.03,301.59,1112,39.23,220.05,135.1,922.04,20.03,486.35,300.1,839.1,-43.39,562.33,297.15,538.35,-135.61,255.18,217.89,Upgrade
15,Gain (Loss) on Sale of Assets,-0.03,-0.12,-0,-0.14,-,-0.25,0.03,-0.33,-0.35,-0.37,-,-1.92,-1.39,-5.23,-0.58,-4.93,-0.06,-1.68,-,-0.43,Upgrade
16,Asset Writedown,-9.2,3.68,-3.68,14.51,-14.51,4.99,-4.99,6.07,-6.07,-0.61,-1.27,4.49,-4.49,0.78,-0.78,2.44,-6.81,0.64,-0.64,3.94,Upgrade
17,Other Unusual Items,1.68,-17.73,43.12,26.4,-3.61,3.61,-,70.96,-,-,-,-13.34,-,-,-,13.91,-,-,-,28.83,Upgrade
18,Pretax Income,1178,80.03,249.47,342.35,1094,47.57,215.09,211.8,915.62,19.05,485.08,289.33,833.22,-47.84,560.96,308.57,531.49,-136.65,254.54,250.23,Upgrade
19,Income Tax Expense,295.11,23.91,63.18,96.04,274.66,4.27,55.61,50.99,230.32,11.94,122.46,90.65,210.12,-5.71,141.54,79.07,132.76,-48.8,63.6,63.14,Upgrade
20,Earnings From Continuing Operations,882.6,56.12,186.3,246.31,819.71,43.3,159.48,160.81,685.29,7.11,362.62,198.68,623.1,-42.13,419.42,229.51,398.74,-87.85,190.94,187.08,Upgrade
21,Net Income,882.6,56.12,186.3,246.31,819.71,43.3,159.48,160.81,685.29,7.11,362.62,198.68,623.1,-42.13,419.42,229.51,398.74,-87.85,190.94,187.08,Upgrade
22,Net Income to Common,882.6,56.12,186.3,246.31,819.71,43.3,159.48,160.81,685.29,7.11,362.62,198.68,623.1,-42.13,419.42,229.51,398.74,-87.85,190.94,187.08,Upgrade
23,Net Income Growth,7.67%,29.60%,16.82%,53.17%,19.61%,508.87%,-56.02%,-19.06%,9.98%,-,-13.54%,-13.43%,56.27%,-,119.66%,22.68%,33.09%,-,-12.64%,60.33%,Upgrade
24,Shares Outstanding (Basic),486,486,487,487,487,487,487,485,487,488,488,493,485,488,488,488,488,489,488,488,Upgrade
25,Shares Outstanding (Diluted),486,486,487,487,487,487,487,485,487,488,488,493,485,488,488,488,488,489,488,488,Upgrade
26,Shares Change (YoY),-0.29%,-0.29%,0.05%,0.47%,-0.06%,-0.12%,-0.17%,-1.58%,0.45%,-0.16%,-0.15%,0.87%,-0.65%,-0.12%,0.04%,0.01%,-0.02%,0.06%,-0.06%,-0.02%,Upgrade
27,EPS (Basic),1.82,0.12,0.38,0.51,1.68,0.09,0.33,0.33,1.41,0.01,0.74,0.40,1.28,-0.09,0.86,0.47,0.82,-0.18,0.39,0.38,Upgrade
28,EPS (Diluted),1.82,0.12,0.38,0.51,1.68,0.09,0.33,0.33,1.41,0.01,0.74,0.40,1.28,-0.09,0.86,0.47,0.82,-0.18,0.39,0.38,Upgrade
29,EPS Growth,7.98%,29.97%,16.76%,52.45%,19.68%,509.62%,-55.94%,-17.76%,9.48%,-,-13.41%,-14.18%,57.29%,-,119.59%,22.66%,33.11%,-,-12.58%,60.36%,Upgrade
30,Free Cash Flow,1015,-393.06,-308.13,212.95,1202,-318.11,-337.05,-23.51,898.23,-591.72,77.76,-19.01,995.15,-406.59,521.24,14.79,914.21,-323.32,21.76,74.9,Upgrade
31,Free Cash Flow Per Share,2.09,-0.81,-0.63,0.44,2.47,-0.65,-0.69,-0.05,1.84,-1.21,0.16,-0.04,2.05,-0.83,1.07,0.03,1.87,-0.66,0.04,0.15,Upgrade
32,Dividend Per Share,-,-,-,0.915,-,-,-,0.750,-,-,-,0.750,-,-,-,1.200,-,-,-,1.450,Upgrade
33,Dividend Growth,-,-,-,22.00%,-,-,-,0%,-,-,-,-37.50%,-,-,-,-17.24%,-,-,-,26.97%,Upgrade
34,Gross Margin,85.04%,80.31%,80.47%,81.22%,84.37%,79.57%,83.17%,82.16%,84.73%,83.85%,84.92%,82.22%,86.09%,82.60%,85.05%,83.79%,84.93%,61.53%,83.55%,82.64%,Upgrade
35,Operating Margin,57.15%,11.31%,21.71%,21.71%,53.42%,5.08%,24.83%,14.05%,53.99%,1.54%,33.73%,21.11%,52.69%,-3.77%,44.56%,26.74%,46.77%,-188.08%,35.21%,23.76%,Upgrade
36,Profit Margin,42.65%,7.15%,19.96%,18.05%,39.76%,6.43%,18.69%,17.83%,40.38%,1.08%,25.63%,16.44%,39.28%,-7.06%,33.82%,21.66%,34.92%,-116.51%,26.20%,21.06%,Upgrade
37,Free Cash Flow Margin,49.05%,-50.06%,-33.01%,15.60%,58.31%,-47.25%,-39.50%,-2.61%,52.93%,-89.84%,5.50%,-1.57%,62.73%,-68.13%,42.03%,1.40%,80.06%,-428.79%,2.99%,8.43%,Upgrade
38,EBITDA,1203,123.58,223.09,316.81,1123,56.9,233.15,148.01,935.92,30.62,496.77,274.69,854.44,-3.79,571.14,301.91,549.44,-123.03,271.96,226.38,Upgrade
39,EBITDA Margin,58.13%,15.74%,23.90%,23.21%,54.45%,8.45%,27.32%,16.41%,55.15%,4.65%,35.11%,22.73%,53.86%,-0.64%,46.06%,28.49%,48.12%,-163.16%,37.32%,25.49%,Upgrade
