,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+4 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+4 Quarters
0,Revenue,6.2,6.2,11.43,3.8,7.67,8.01,7.87,2.25,6.28,4.14,8.62,6.38,10.39,4.8,14.37,2.4,3.28,2.01,25.69,16.22,Upgrade
1,Revenue Growth (YoY),-19.09%,-22.58%,45.21%,69.15%,21.99%,93.74%,-8.65%,-64.80%,-39.52%,-13.78%,-40.05%,165.76%,216.80%,138.73%,-44.07%,-85.19%,-77.91%,-52.95%,12.49%,22.98%,Upgrade
2,Cost of Revenue,4.61,4.61,0.39,3.6,6.16,7.11,2.69,4.42,5.46,4.67,2.03,5.74,6.89,4.02,5.79,3.16,3.45,3.32,6.38,8.52,Upgrade
3,Gross Profit,1.59,1.59,11.04,0.2,1.51,0.91,5.19,-2.17,0.83,-0.54,6.59,0.64,3.51,0.78,8.58,-0.76,-0.17,-1.31,19.32,7.69,Upgrade
4,"Selling, General & Admin",-,-,6.92,-,-,-,4.42,-,-,-,6.37,-,-,-,4.06,-,-,-,8.76,-,Upgrade
5,Other Operating Expenses,0.56,0.56,1.06,0.23,0.96,0.67,0.72,1.03,0.23,0.63,1.86,0.82,1.26,0.46,2.1,0.69,0.48,1.13,1.96,0.8,Upgrade
6,Operating Expenses,0.96,0.96,8.32,0.19,1.4,0.76,5.11,1.11,0.77,0.07,8.75,0.99,1.52,0.11,6.77,0.8,0.23,0.78,11.45,0.85,Upgrade
7,Operating Income,0.63,0.63,2.72,0.01,0.11,0.15,0.07,-3.29,0.06,-0.61,-2.17,-0.35,1.98,0.66,1.81,-1.56,-0.41,-2.09,7.87,6.84,Upgrade
8,Interest Expense,-0.04,-0.04,-0.08,-,-,-0,-0.01,-,-,-,-,-,-,-,-,-0.01,-0,-0,-0,-0,Upgrade
9,Interest & Investment Income,0.05,0.05,0.08,0.02,0.06,0.06,0.09,0.04,0.07,0.07,0.07,0.07,0.07,0.37,0.3,0.04,0.05,0.04,0.03,0.03,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-0,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,0.03,-,-,-,-,-,-,-,0.16,-,-,-,0.04,-,Upgrade
12,Other Non Operating Income (Expenses),-,-,0.18,-,-,-,-,-,-,-,-,-,-,-,0.25,-,-,-,-6.43,-0.15,Upgrade
13,EBT Excluding Unusual Items,0.64,0.64,2.9,0.03,0.17,0.21,0.19,-3.25,0.13,-0.54,-2.1,-0.28,2.06,1.03,2.52,-1.53,-0.35,-2.05,1.51,6.71,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,0.1,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,-,-,-,-,-,Upgrade
16,Pretax Income,0.64,0.64,3,0.12,0.17,0.21,0.19,-3.25,0.13,-0.54,-2.1,-0.28,2.06,1.03,2.56,-1.53,-0.35,-2.05,1.53,6.71,Upgrade
17,Income Tax Expense,0.3,0.3,1.01,0.06,0.35,0.2,0.12,-0.08,0.15,0.04,0.06,0.19,0.77,0.45,0.79,-0.07,0.01,-0.29,2.53,1.86,Upgrade
18,Net Income,0.34,0.34,2,0.06,-0.18,0.01,0.07,-3.17,-0.02,-0.58,-2.16,-0.47,1.28,0.58,1.77,-1.46,-0.36,-1.76,-1,4.85,Upgrade
19,Net Income to Common,0.34,0.34,2,0.06,-0.18,0.01,0.07,-3.17,-0.02,-0.58,-2.16,-0.47,1.28,0.58,1.77,-1.46,-0.36,-1.76,-1,4.85,Upgrade
20,Net Income Growth,-,2762.50%,2973.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,185.18%,Upgrade
21,Shares Outstanding (Basic),800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,705,600,Upgrade
22,Shares Outstanding (Diluted),800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,705,600,Upgrade
23,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.44%,33.33%,33.33%,33.33%,17.53%,-,Upgrade
