,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,137.43,209.26,145.75,193.22,253.42,346.91,975.73,849.12,804.02,979.21,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,275.3,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,39.97,2.67,5.53,Upgrade
3,Cash & Short-Term Investments,137.43,209.26,145.75,193.22,253.42,346.91,1251,889.09,806.69,984.73,Upgrade
4,Cash Growth,-5.71%,8.30%,-42.49%,-44.30%,-79.74%,-60.98%,55.08%,-9.71%,33.86%,21.84%,Upgrade
5,Accounts Receivable,66.92,39.01,7.24,33.58,58.3,0.35,94.19,78,133.49,169.14,Upgrade
6,Other Receivables,241.69,236.88,218.8,231.92,180.52,178.54,257.49,226.2,77.49,67.14,Upgrade
7,Receivables,308.61,275.89,226.03,265.5,238.83,178.9,351.69,304.2,210.98,236.28,Upgrade
8,Inventory,2888,3506,4908,5172,6217,6044,6391,7158,7276,6304,Upgrade
9,Prepaid Expenses,174.06,190.03,212.74,208.48,199.13,229.35,236.85,160.23,92.26,75.57,Upgrade
10,Other Current Assets,312.45,439.11,682.48,886.06,948.5,1172,1324,520.84,413.68,675.83,Upgrade
11,Total Current Assets,3821,4620,6175,6726,7856,7971,9555,9033,8800,8276,Upgrade
12,"Property, Plant & Equipment",435.49,460.54,512.04,557.58,579.81,599.45,534.31,266.71,239.35,260.7,Upgrade
13,Long-Term Investments,489.23,526.11,582.49,592.12,577.77,588.53,545.99,714.39,1153,906.75,Upgrade
14,Long-Term Deferred Tax Assets,193.93,53.59,108.56,110.3,111.08,126.99,126.95,143.63,169.34,154.32,Upgrade
15,Other Long-Term Assets,4039,4337,4340,4325,4505,4553,6513,7002,6639,6632,Upgrade
16,Total Assets,8979,9998,11717,12311,13630,13839,17275,17159,17000,16230,Upgrade
17,Accounts Payable,977.74,1453,853.9,914.2,1016,946.99,1154,1261,1107,886.38,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,174.51,-,-,-,Upgrade
19,Current Portion of Long-Term Debt,3920,4004,5109,4897,1884,4540,4462,3053,4537,2578,Upgrade
20,Current Portion of Leases,47.48,52.34,55.87,55.92,45.58,44.48,47.5,45.86,39.07,43.3,Upgrade
21,Current Income Taxes Payable,595.83,495.34,416.64,413.88,446.17,498.52,513.06,556.87,633.63,683.58,Upgrade
22,Current Unearned Revenue,351.5,461.2,1685,1908,2504,2406,2392,1914,1454,1003,Upgrade
23,Other Current Liabilities,1479,1314,974.76,833.81,695.05,849.64,797.69,914.2,883.86,922.48,Upgrade
24,Total Current Liabilities,7371,7780,9095,9023,6591,9286,9540,7745,8654,6116,Upgrade
25,Long-Term Debt,287.8,326.4,140.9,261,3355,504.99,1477,3063,2194,3850,Upgrade
26,Long-Term Leases,68.73,97.6,118.61,140.92,134.78,152.62,198.43,215.19,237,249.17,Upgrade
27,Long-Term Unearned Revenue,-,-,-,-,-,-,3.61,15.65,4.36,2.55,Upgrade
