,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1347,1669,1468,2011,2131,2172,2051,1950,1950,1890,1772,Upgrade
1,Market Cap Growth,-17.00%,-17.00%,-31.13%,-7.41%,3.92%,11.34%,5.15%,3.19%,10.09%,-5.17%,-3.45%,Upgrade
2,Enterprise Value,4942,5528,6227,6739,7305,7390,9057,7969,8285,7189,5655,Upgrade
3,Last Close Price,0.67,0.83,0.73,1.00,1.06,1.08,1.02,0.97,0.97,0.94,0.88,Upgrade
4,PE Ratio,31.12,38.52,-,-,-,-,-,-,-,14.80,60.29,Upgrade
5,PS Ratio,0.37,0.46,1.03,1.61,3.19,3.19,1.92,1.72,2.34,1.08,0.81,Upgrade
6,PB Ratio,0.24,0.30,0.28,0.35,0.36,0.34,0.29,0.27,0.27,0.28,0.26,Upgrade
7,P/TBV Ratio,0.30,0.30,0.28,0.37,0.37,0.35,0.31,0.29,0.29,0.30,0.28,Upgrade
8,P/FCF Ratio,1.30,1.60,2.17,-,-5.66,-,2.41,-,-1.90,-,-,Upgrade
9,P/OCF Ratio,1.49,1.49,1.95,-,-8.78,-,2.06,-,-2.05,-,-,Upgrade
10,EV/Sales Ratio,1.35,1.51,4.36,5.41,10.92,10.86,8.47,7.03,9.96,4.10,2.58,Upgrade
11,EV/EBITDA Ratio,2.94,3.32,37.90,219.19,-,-,-,-,-,-,9.50,Upgrade
12,EV/EBIT Ratio,3.27,3.64,-,-74.06,-,-,-,-,-,-,11.09,Upgrade
13,EV/FCF Ratio,4.75,5.32,9.22,-,-19.39,-,10.63,-,-8.08,-,-,Upgrade
14,Debt / Equity Ratio,0.65,0.65,0.74,0.86,0.93,0.97,0.98,1.09,1.06,0.94,0.78,Upgrade
15,Debt / FCF Ratio,3.52,3.52,5.86,-,-14.84,-,8.10,-,-7.44,-,-,Upgrade
16,Return on Capital Employed (ROCE),16.50%,16.50%,-,-0.93%,-,-,-,-,-,-,3.97%,Upgrade
17,Earnings Yield,3.22%,2.60%,-30.33%,-14.80%,-22.94%,-24.09%,-17.66%,-5.99%,2.71%,6.75%,1.66%,Upgrade
18,FCF Yield,77.19%,62.31%,46.01%,0.33%,-17.67%,40.82%,41.54%,-23.83%,-52.56%,-72.45%,-30.22%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,-0.00%,0.03%,0.13%,-0.21%,-9.73%,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,-0.00%,0.03%,0.13%,-0.21%,-9.73%,Upgrade,
