,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Market Capitalization,4809,3569,4600,4241,4525,6121,4078,4519,6705,5687,4742,8086,8256,12445,9500,8797,4817,6487,6183,-,-,Upgrade
1,Market Cap Growth,-41.69%,-41.69%,12.79%,-6.16%,-32.52%,7.63%,-13.99%,-44.11%,-18.78%,-54.30%,-50.09%,-8.08%,71.39%,91.85%,53.65%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4947,3707,4663,4197,4377,5977,3895,4345,6462,5413,4522,7751,7806,11995,9012,8308,4316,5986,6204,-,-,Upgrade
3,Last Close Price,44.20,32.80,32.54,30.00,32.01,43.30,28.86,31.98,47.45,40.23,34.10,57.82,58.80,88.64,67.67,62.66,34.17,46.02,43.86,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,125.74,82.93,130.15,85.16,96.14,-,72.63,73.32,-,-,Upgrade
5,Forward PE,204.00,-,-,-,86.51,135.31,160.33,42.34,62.43,28.87,55.90,69.19,67.82,102.24,93.72,89.77,-,-,-,-,-,Upgrade
6,PS Ratio,8.88,5.08,6.93,6.78,8.66,14.14,9.81,10.32,12.64,9.21,6.95,11.20,11.72,18.88,16.61,18.40,11.75,17.88,17.17,-,-,Upgrade
7,PB Ratio,6.04,4.48,5.77,5.07,5.27,6.68,4.20,4.40,6.29,5.18,4.20,8.19,8.14,12.59,10.13,9.90,5.64,7.57,7.40,-,-,Upgrade
8,P/TBV Ratio,5.42,5.42,6.98,6.10,6.35,8.00,4.85,5.00,7.15,5.87,4.62,9.16,9.09,14.15,10.41,10.23,5.81,7.74,7.56,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-84.32,-,-25.84,-,-,-,-,-,-,-,136.06,-,-175.05,-139.53,-,-,Upgrade
10,P/OCF Ratio,-,-,-,-,-,411.85,189.35,-65.14,-,-66.48,-,277.00,-,101.82,64.61,74.55,100.12,129.24,230.28,-,-,Upgrade
11,EV/Sales Ratio,7.04,5.28,7.03,6.71,8.38,13.81,9.37,9.93,12.18,8.76,6.63,10.73,11.08,18.20,15.76,17.38,10.52,16.50,17.23,-,-,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,102.23,81.83,-,91.37,120.48,69.99,-,63.81,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,135.31,96.79,-,103.26,147.86,89.43,-,70.89,-,-,Upgrade
14,EV/FCF Ratio,-,-,-,-,-,-82.33,-,-24.85,-,-,-,-,-,-,-,128.50,-,-161.54,-140.01,-,-,Upgrade
15,Debt / Equity Ratio,0.58,0.58,0.58,0.54,0.47,0.44,0.41,0.35,0.46,0.44,0.43,0.15,0.02,0.02,0.07,0.08,0.09,0.12,0.13,0.36,0.30,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,1.47,0.98,6.50,0.29,0.41,1.48,-,1.13,0.85,0.97,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-5.55,-,-2.06,-,-,-,-,-,-,-,1.08,-,-2.74,-2.39,-,-,Upgrade
18,Asset Turnover,-,0.46,0.56,0.42,0.41,0.34,0.24,0.15,0.31,0.40,0.63,0.53,0.72,0.72,0.69,0.41,0.43,0.50,0.91,0.59,Upgrade,
19,Inventory Turnover,-,-,1.30,2.15,1.88,2.57,1.58,1.20,0.79,1.83,1.96,2.72,2.49,3.00,2.72,2.67,1.81,2.37,2.01,2.25,1.14,Upgrade
20,Quick Ratio,-,-,2.27,2.72,4.06,4.76,5.70,8.14,4.28,4.16,4.64,2.60,5.74,5.39,6.26,6.85,5.69,5.31,6.15,1.85,3.00,Upgrade
21,Current Ratio,-,-,4.19,4.50,6.05,6.55,8.08,11.38,5.83,5.41,5.97,3.70,8.21,7.26,8.05,8.48,7.22,6.50,7.60,3.44,4.40,Upgrade
22,Return on Equity (ROE),-28.16%,-28.43%,-10.01%,-15.91%,-23.40%,-7.11%,-8.03%,-18.10%,-0.11%,-4.84%,6.06%,0.36%,5.20%,15.60%,23.11%,-1.35%,13.49%,10.83%,37.89%,23.17%,Upgrade,
23,Return on Assets (ROA),-,-7.97%,-5.96%,-5.65%,-15.19%,-2.09%,-3.23%,-7.42%,-6.33%,-4.76%,2.88%,0.44%,-2.03%,12.10%,9.32%,2.55%,-2.57%,6.45%,16.17%,13.81%,Upgrade,
