,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,10582,11926,10948,10677,10539,10099,10142,9124,8164,8200,8227,7620,6671,6696,6454,7006,5219,5676,5567,5750,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.06,17.08,13.67,16.67,Upgrade
2,Trading Asset Securities,200.27,-,-,-,-,-,-,203.1,859.97,362.49,367.48,678.45,1037,1229,1204,555.47,1892,1661,1410,1426,Upgrade
3,Cash & Short-Term Investments,10782,11926,10948,10677,10539,10099,10142,9327,9024,8562,8595,8298,7708,7925,7658,7561,7126,7355,6991,7193,Upgrade
4,Cash Growth,2.31%,18.09%,7.95%,14.47%,16.79%,17.95%,18.01%,12.40%,17.07%,8.04%,12.24%,9.75%,8.17%,7.76%,9.53%,5.12%,10.45%,17.12%,16.94%,20.41%,Upgrade
5,Accounts Receivable,2713,1456,2200,993.88,2366,1475,1436,842.96,1678,712.3,1222,510.42,1510,701.49,1380,714.46,1888,1260,1844,989.32,Upgrade
6,Other Receivables,231.93,232.44,197.55,215.14,135.99,205.11,142.38,230.3,171.32,314.58,189.88,289.78,212.59,296.23,210.8,400.45,242,304.27,242.77,285.96,Upgrade
7,Receivables,2945,1688,2398,1209,2502,1681,1578,1073,1849,1027,1412,800.2,1722,997.72,1591,1115,2130,1564,2087,1275,Upgrade
8,Inventory,1058,1166,1127,1651,1131,1343,1283,1840,1852,1765,2443,2433,2383,1785,1949,1521,1657,1202,858.49,1496,Upgrade
9,Other Current Assets,748.66,351.35,284.42,333.22,513.23,463.93,495.63,490.62,897.3,1114,1093,630.03,1059,780.03,898.36,614.12,742.21,836.52,620.86,513.39,Upgrade
10,Total Current Assets,15534,15131,14757,13870,14686,13587,13499,12731,13623,12468,13543,12161,12872,11488,12096,10811,11654,10957,10558,10478,Upgrade
11,"Property, Plant & Equipment",1844,1890,1937,1960,1869,1829,1815,1866,1872,1897,1950,1990,2008,2026,2039,986.73,944.54,927.09,932.3,915.47,Upgrade
12,Long-Term Investments,1371,2263,2237,2269,2354,2375,2426,2353,1956,2005,2031,2080,2083,2224,2191,2235,2350,2106,2098,2095,Upgrade
13,Goodwill,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,133.54,133.54,133.54,133.54,Upgrade
14,Other Intangible Assets,208.82,220.96,220.84,222.88,221.75,228.49,229.52,232.77,240.57,244.35,245.07,248.45,242.29,244.49,244.34,246.88,250.54,253.39,256.91,260.08,Upgrade
15,Long-Term Accounts Receivable,78.58,94.24,82.8,99,194.86,214.78,136.5,133.76,408.81,224.12,231.78,235.45,294.97,338.83,173.37,201.43,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,231.48,185.74,227.32,222.39,14.01,14.01,10.63,10.63,7.29,7.29,7.29,7.29,5.18,5.18,5.12,5.12,4,4,3.3,3.79,Upgrade
17,Long-Term Deferred Charges,145.36,150.12,154.66,160.71,104.93,108.09,109.11,112.26,118.69,121.71,122.79,117.17,103.44,107.81,112.99,115.63,118.03,120.36,127.84,131.1,Upgrade
18,Other Long-Term Assets,980.42,41.49,48.76,34.72,54.94,39.47,50.44,42.6,68.1,48.09,69.88,50.79,44.4,49.53,46.46,51.49,48.48,54.58,50.19,58.53,Upgrade
19,Total Assets,20418,20001,19690,18863,19524,18419,18299,17505,18318,17039,18224,16914,17678,16507,16932,14677,15504,14555,14159,14075,Upgrade
20,Accounts Payable,4649,3951,3630,2944,4040,3068,3564,2867,3682,2724,3524,2725,3461,2659,3109,2221,3022,2498,2095,2134,Upgrade
21,Accrued Expenses,682.58,644.04,734.06,818.8,660.98,591.07,531.23,614.84,373.91,385.45,343.87,498.73,248.84,309.7,273.26,408.62,197.12,218.35,263.37,376.55,Upgrade
22,Short-Term Debt,1242,1392,1301,1413,1042,1051,112.78,252.73,209.49,223.17,287.18,207.92,150.15,231.22,150,150.17,140,-,-,-,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,-,-,176.13,75.08,213.06,80,122.3,10.1,10.01,10.01,10,10.11,-,-,-,-,Upgrade
24,Current Portion of Leases,118.3,150.96,124.16,135.62,110.73,112.33,-,118.34,-,133.06,-,111.11,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,94.02,74.43,95.22,5.41,25.53,6.08,32.9,8.1,73.35,5.3,22.9,7.24,27.7,6.67,67.14,12.41,15.15,4.08,17.16,7.79,Upgrade
26,Current Unearned Revenue,614.58,450.38,590.95,512.7,550.96,550.89,1063,1067,1005,939.23,1127,936.46,897.41,760.35,918.39,697.35,166.11,583.51,115.61,-,Upgrade
27,Other Current Liabilities,369.29,761.04,255.52,213.98,234.99,460.08,223.44,261.08,257.12,275.1,351.21,250.29,422.3,240.22,128.64,216.55,641.79,140.05,590.9,764.18,Upgrade
28,Total Current Liabilities,7770,7424,6730,6044,6665,5839,5704,5265,5814,4765,5778,4747,5217,4217,4656,3716,4182,3444,3082,3282,Upgrade
