,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,6319,9388,7829,2064,2137,2439,1764,2213,1256,453,669,Upgrade
1,Market Cap Growth,354.82%,354.82%,266.34%,-15.38%,21.15%,10.24%,40.49%,388.64%,87.69%,-54.17%,-58.86%,Upgrade
2,Enterprise Value,6876,9683,8865,4467,5279,5768,4978,5401,4563,3625,3879,Upgrade
3,Last Close Price,6.04,8.96,7.51,1.98,2.05,2.34,1.71,2.15,1.22,0.44,0.65,Upgrade
4,PE Ratio,3.73,5.51,4.38,1.15,4.63,-,-,-,5.60,1.12,0.89,Upgrade
5,PS Ratio,0.76,1.14,0.97,0.28,0.50,1.59,1.23,0.80,0.39,0.13,0.14,Upgrade
6,PB Ratio,0.66,0.86,0.86,0.25,0.30,0.36,0.25,0.33,0.18,0.07,0.10,Upgrade
7,P/TBV Ratio,1.59,1.59,1.48,0.46,0.64,0.87,0.57,0.76,0.42,0.16,0.24,Upgrade
8,P/FCF Ratio,4.04,7.21,3.18,0.94,1.79,3.19,6.15,4.92,4.02,2.14,1.20,Upgrade
9,P/OCF Ratio,3.05,3.05,2.08,0.66,1.17,2.77,2.66,2.28,1.49,0.52,0.51,Upgrade
10,EV/Sales Ratio,0.83,1.17,1.10,0.60,1.24,3.76,3.47,1.96,1.41,1.02,0.79,Upgrade
11,EV/EBITDA Ratio,1.79,2.53,2.36,1.43,5.07,-,-,5.29,4.14,2.71,2.22,Upgrade
12,EV/EBIT Ratio,2.33,3.29,2.94,1.82,9.60,-,-,10.35,7.27,4.18,3.13,Upgrade
13,EV/FCF Ratio,4.40,7.44,3.61,2.04,4.41,7.55,17.36,12.01,14.61,17.12,6.93,Upgrade
14,Debt / Equity Ratio,0.15,0.15,0.18,0.32,0.40,0.53,0.50,0.52,0.51,0.52,0.52,Upgrade
15,Debt / FCF Ratio,1.08,1.29,0.68,1.22,2.44,4.63,12.31,7.79,11.17,16.39,6.24,Upgrade
16,Return on Capital Employed (ROCE),20.82%,20.82%,24.49%,25.00%,4.72%,-,-,4.39%,5.18%,7.47%,10.62%,Upgrade
17,Earnings Yield,26.95%,19.63%,23.92%,86.63%,21.59%,-23.81%,-24.42%,4.43%,17.87%,89.32%,112.39%,Upgrade
18,FCF Yield,24.72%,13.87%,31.41%,106.07%,55.97%,31.32%,16.26%,20.32%,24.87%,46.76%,83.63%,Upgrade
19,Buyback Yield / Dilution,-0.93%,-1.87%,-,-,-0.82%,-1.29%,-0.47%,-0.00%,-,-,-0.00%,Upgrade
20,Total Shareholder Return,-0.93%,-1.87%,-,-,-0.82%,-1.29%,-0.47%,-0.00%,-,-,-0.00%,Upgrade
