,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2198,2494,3286,2779,3801,2729,2637,3010,2871,2664,3588,3271,3463,4774,3964,3555,3667,4374,2066,3237,Upgrade
1,Other Revenue,-16.84,16.84,-,124.09,-30.97,30.97,-,57.17,-50.87,50.87,-,77.6,-105.07,105.07,-,71.3,-21,21,-,340.6,Upgrade
2,Revenue,2181,2511,3286,2903,3770,2760,2637,3067,2821,2715,3588,3348,3358,4879,3964,3626,3646,4395,2066,3578,Upgrade
3,Revenue Growth (YoY),-42.14%,-9.03%,24.61%,-5.35%,33.64%,1.67%,-26.49%,-8.41%,-16.01%,-44.36%,-9.50%,-7.67%,-7.90%,11.02%,91.88%,1.35%,14.64%,20.59%,-33.72%,-30.90%,Upgrade
4,Cost of Revenue,2170,2597,2970,2855,3625,2717,2412,2734,2572,2636,3219,2958,3060,4454,3493,3343,3130,3803,1851,3216,Upgrade
5,Gross Profit,11.15,-85.92,316.16,48.07,144.12,43,225.5,332.64,248.19,78.73,368.53,390.71,298.31,425.23,470.73,283.72,516.25,591.47,214.78,361.76,Upgrade
6,"Selling, General & Admin",173.17,157.93,211.8,241.54,225.93,133.09,210.54,235.53,240.61,83.85,258.65,310.43,228.16,212.88,282.74,163.86,312.11,304.13,129.86,290.17,Upgrade
7,Research & Development,119.6,122.25,102.82,51.47,126.52,105.13,75.44,93.49,110.46,119.04,88.83,137.27,83.48,100.51,108.05,84.71,130.07,103.17,68.84,159.04,Upgrade
8,Other Operating Expenses,7.77,23.81,-4.07,-8.83,1.73,5.33,1.45,115.07,-18.55,1.69,3.74,37.25,31.13,21.24,28.07,46.15,4.85,15.52,6.35,28.53,Upgrade
