,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,3.03,2.87,3.73,3.94,4.14,4.51,6.63,8.04,7.15,3.45,Upgrade
1,Revenue Growth (YoY),-18.73%,-27.20%,-9.93%,-12.76%,-37.61%,-43.85%,-7.27%,132.69%,-35.72%,-59.54%,Upgrade
2,Cost of Revenue,2.72,2.41,3.35,3.5,3.72,4.2,5.89,7.4,6.39,2.89,Upgrade
3,Gross Profit,0.31,0.46,0.38,0.44,0.42,0.31,0.74,0.64,0.77,0.57,Upgrade
4,"Selling, General & Admin",6.68,6.63,6.29,10.4,6.63,8.31,8.94,9.05,7.86,9.76,Upgrade
5,Research & Development,0.71,1.12,0.3,3.26,1.5,1.73,6.52,6.09,-,11.34,Upgrade
6,Operating Expenses,7.39,7.75,6.59,13.66,8.13,10.03,15.46,15.14,7.86,21.1,Upgrade
7,Operating Income,-7.09,-7.29,-6.21,-13.22,-7.71,-9.72,-14.72,-14.5,-7.1,-20.53,Upgrade
8,Interest Expense,-116.24,-86.62,-131.48,-123.36,-110.61,-75.12,-114.83,-103.7,-87.33,-71.39,Upgrade
9,Interest & Investment Income,-,-,-,-,-,0,-,0.03,-,0.02,Upgrade
10,Other Non Operating Income (Expenses),-,0.07,-,0.14,0.04,0.16,-,-0.28,0.22,-0.76,Upgrade
11,EBT Excluding Unusual Items,-123.33,-93.84,-137.69,-136.45,-118.27,-84.68,-129.54,-118.45,-94.21,-92.65,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,3.26,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,0.29,-,-,Upgrade
14,Other Unusual Items,224.29,-0.03,330.27,0.05,-,-,250.65,0.21,-,-21.78,Upgrade
15,Pretax Income,100.97,-93.87,192.58,-136.4,-118.27,-84.68,121.11,-117.95,-94.21,-111.17,Upgrade
16,Earnings From Continuing Operations,100.97,-93.87,192.58,-136.4,-118.27,-84.68,121.11,-117.95,-94.21,-111.17,Upgrade
17,Net Income to Company,100.97,-93.87,192.58,-136.4,-118.27,-84.68,121.11,-117.95,-94.21,-111.17,Upgrade
18,Minority Interest in Earnings,0.78,3.59,1.11,6.36,2.61,5.41,3.97,6.46,0.76,10.53,Upgrade
19,Net Income,101.74,-90.29,193.69,-130.04,-115.66,-79.27,125.08,-111.49,-93.45,-100.64,Upgrade
20,Net Income to Common,101.74,-90.29,193.69,-130.04,-115.66,-79.27,125.08,-111.49,-93.45,-100.64,Upgrade
21,Net Income Growth,-47.47%,-,-,-,-,-,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),1734,1590,1464,1464,1464,1464,1464,1464,1464,1464,Upgrade
23,Shares Outstanding (Diluted),3435,3247,1750,1464,1464,2036,1464,1464,1464,1464,Upgrade
24,Shares Change (YoY),96.29%,121.75%,19.53%,-28.09%,-,39.07%,-,-,-,-,Upgrade
25,EPS (Basic),0.06,-0.06,0.13,-0.09,-0.08,-0.05,0.09,-0.08,-0.06,-0.07,Upgrade
26,EPS (Diluted),-0.00,-0.06,-0.02,-0.09,-0.08,-0.09,0.09,-0.08,-0.06,-0.07,Upgrade
27,Free Cash Flow,-2.63,-3.9,-4.38,-14.78,-2.86,2.95,-15.29,-15.32,-9.69,-22.29,Upgrade
28,Free Cash Flow Per Share,-0.00,-0.00,-0.00,-0.01,-0.00,0.00,-0.01,-0.01,-0.01,-0.02,Upgrade
29,Operating Margin,-233.91%,-254.29%,-166.68%,-335.86%,-186.27%,-215.36%,-221.89%,-180.39%,-99.26%,-594.33%,Upgrade
30,Profit Margin,3358.90%,-3150.21%,5196.89%,-3302.95%,-2795.09%,-1756.55%,1885.95%,-1387.21%,-1306.61%,-2913.67%,Upgrade
31,Free Cash Flow Margin,-86.83%,-136.11%,-117.47%,-375.46%,-69.07%,65.37%,-230.47%,-190.57%,-135.49%,-645.43%,Upgrade
32,EBITDA,-,-6.35,-5.27,-12.41,-6.64,-7.61,-14.7,-14.5,-7.06,-20.5,Upgrade
33,D&A For EBITDA,-,0.94,0.94,0.82,1.07,2.11,0.02,-,0.04,0.03,Upgrade
34,EBIT,-7.09,-7.29,-6.21,-13.22,-7.71,-9.72,-14.72,-14.5,-7.1,-20.53,Upgrade
