,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,17.63,50.15,27.05,75.64,54.76,40.31,51.63,71.8,98.55,94.85
1,Revenue Growth (YoY),-34.82%,-33.70%,-50.59%,87.64%,6.05%,-43.86%,-47.61%,-24.30%,-57.04%,-53.61%
2,Cost of Revenue,14.65,33.91,19.34,58.32,40.72,39.38,41.4,66.15,85.1,82.7
3,Gross Profit,2.99,16.23,7.72,17.32,14.03,0.93,10.23,5.65,13.45,12.16
4,"Selling, General & Admin",8.78,12.02,8.74,15.33,9.63,14.82,10.44,7.2,14.23,13.29
5,Other Operating Expenses,-0.02,-0.01,-,0.44,-1.31,0.08,-0.18,0.38,-0.38,0.11
6,Operating Expenses,8.75,48.25,8.74,42.77,12.15,43.82,10.27,32.94,13.85,16.17
7,Operating Income,-5.77,-32.02,-1.02,-25.45,1.89,-42.89,-0.03,-27.29,-0.4,-4.01
8,Interest Expense,-2.48,-2.65,-2.57,-3.85,-3.73,-7.46,-2.81,-4.08,-4.55,-3.89
9,Interest & Investment Income,0,0,-,-,-,-,0.01,0.07,0.13,0.11
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,0.15,-,0.15
11,Other Non Operating Income (Expenses),-,-0.28,-,-,-,-,-,-,-,-
12,EBT Excluding Unusual Items,-8.24,-34.95,-3.59,-29.3,-1.84,-50.35,-2.83,-31.15,-4.82,-7.65
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,6.43,-,-,-,-0.13
14,Other Unusual Items,-,-,-,0.92,-,-,-,1.87,-,-
15,Pretax Income,-8.24,-34.95,-3.59,-28.39,-1.84,-43.92,-2.83,-29.28,-4.82,-7.78
16,Income Tax Expense,0.28,1.91,-,2.12,-,-,-,-0.2,0.2,0.48
17,Net Income,-8.52,-36.86,-3.59,-30.5,-1.84,-43.92,-2.83,-29.08,-5.02,-8.25
18,Net Income to Common,-8.52,-36.86,-3.59,-30.5,-1.84,-43.92,-2.83,-29.08,-5.02,-8.25
19,Shares Outstanding (Basic),2146,2631,1483,2480,1247,1278,1210,1219,1200,1200
20,Shares Outstanding (Diluted),2146,2631,1483,2480,1247,1278,1210,1219,1200,1204
21,Shares Change (YoY),44.69%,6.10%,18.93%,94.05%,3.10%,4.80%,0.81%,1.29%,-,0.52%
22,EPS (Basic),-0.00,-0.01,-0.00,-0.01,-0.00,-0.03,-0.00,-0.02,-0.00,-0.01
23,EPS (Diluted),-0.00,-0.01,-0.00,-0.01,-0.00,-0.03,-0.00,-0.02,-0.00,-0.01
24,Free Cash Flow,7.27,14.26,-0.62,5,2.79,-17.45,15.45,29.44,-47.8,13.62
25,Free Cash Flow Per Share,0.00,0.01,-0.00,0.00,0.00,-0.01,0.01,0.02,-0.04,0.01
26,Operating Margin,-32.69%,-63.86%,-3.77%,-33.65%,3.45%,-106.40%,-0.06%,-38.01%,-0.41%,-4.23%
27,Profit Margin,-48.33%,-73.50%,-13.27%,-40.33%,-3.35%,-108.96%,-5.48%,-40.51%,-5.09%,-8.70%
28,Free Cash Flow Margin,41.23%,28.44%,-2.28%,6.61%,5.10%,-43.30%,29.93%,41.01%,-48.51%,14.36%
29,EBITDA,-5.5,-31.71,-0.69,-25.12,2.26,-42.5,0.1,-27.01,-0.27,-3.77
30,D&A For EBITDA,0.27,0.31,0.34,0.34,0.37,0.39,0.14,0.28,0.13,0.25
31,EBIT,-5.77,-32.02,-1.02,-25.45,1.89,-42.89,-0.03,-27.29,-0.4,-4.01
