,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6293,6416,5225,7012,8832,8788,8619,8304,8181,7585,6832,5349,4495,4012,5282,2922,2551,2506,2652,2630,2922,Upgrade
1,Market Cap Growth,-26.98%,-26.98%,-39.37%,-15.56%,7.97%,15.85%,26.15%,55.25%,82.00%,89.08%,29.36%,83.08%,76.21%,60.09%,99.15%,11.11%,-12.69%,-12.55%,-0.84%,-28.44%,-11.56%,Upgrade
2,Enterprise Value,6173,6302,5105,6856,8676,8640,8481,8169,8045,7460,6752,5261,4407,3968,5212,2825,2454,2426,2575,2493,2786,Upgrade
3,Last Close Price,5.60,5.71,4.65,6.24,7.86,7.82,7.67,7.39,7.28,6.75,6.08,4.76,4.00,3.57,4.70,2.60,2.27,2.23,2.36,2.34,2.60,Upgrade
4,PE Ratio,-,-1787.08,-,-1007.97,-,-10.11,-,-9.55,-,-,1148.80,-,265.89,-,-,-124.07,-,-,-,-,195.83,Upgrade
5,Forward PE,-,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,Upgrade
6,PS Ratio,37.99,42.22,33.47,42.48,41.75,50.13,49.96,45.72,55.88,38.37,34.81,24.92,20.69,22.11,31.16,21.45,26.96,16.88,16.02,13.18,11.77,Upgrade
7,PB Ratio,4.93,5.24,4.28,5.72,7.21,7.13,-,6.72,6.70,3.55,3.18,2.49,2.09,1.88,2.47,1.36,1.20,1.16,1.23,1.21,1.33,Upgrade
8,P/TBV Ratio,5.13,5.13,4.20,5.62,7.11,7.04,-,6.66,6.65,3.60,3.24,2.54,2.14,1.92,2.57,1.42,1.25,1.21,1.28,1.27,1.40,Upgrade
9,P/FCF Ratio,-,-160.99,-,-,200.30,-444.06,-463.93,2672.84,-,-197.58,-139.83,-,-,-,-,-4508.84,-,-48.21,-55.00,-,-,Upgrade
10,P/OCF Ratio,-,-199.68,-,-,160.73,-955.28,-1114.51,581.33,-,-3862.80,-624.76,-,-,-656.24,1389.09,496.39,-,-52.10,-65.22,-,-,Upgrade
11,EV/Sales Ratio,40.62,41.46,32.70,41.53,41.01,49.29,49.15,44.97,54.96,37.74,34.41,24.51,20.29,21.87,30.75,20.74,25.94,16.35,15.55,12.50,11.22,Upgrade
12,EV/EBITDA Ratio,-,3147.01,-,15653.68,-,-9.66,-,-9.20,-,-300.81,-226.48,-164.92,-,223.15,329.55,342.57,-,-,-,-,70.68,Upgrade
13,EV/EBIT Ratio,-,-238.36,-,-,-,-,-,-8.90,-,-,-,-,-,-,-,-101.95,-,-,-,-,1151.74,Upgrade
14,EV/FCF Ratio,-154.89,-158.11,-,-,196.76,-436.60,-456.48,2629.26,-,-194.31,-138.20,-,-,-,-,-4359.93,-,-46.68,-53.40,-,-,Upgrade
15,Debt / Equity Ratio,-,-,-,0.00,-,-,-,0.00,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,-,-,-,0.13,-,-,-,0.08,-,0.67,0.34,0.56,-,7.81,1.01,0.14,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,1.81,-,-0.44,-0.34,-,-,-,-,-19.11,-,-,-,-,-,Upgrade
18,Asset Turnover,0.10,0.09,0.11,-,-,-,0.24,0.03,0.06,0.08,0.08,0.11,0.06,0.11,0.09,0.05,0.04,0.06,0.02,0.15,Upgrade,
19,Inventory Turnover,0.09,0.06,0.07,0.07,-,-,-,0.18,2.86,0.04,0.05,0.05,0.10,0.03,0.08,0.04,0.05,0.02,0.05,0.01,0.09,Upgrade
20,Quick Ratio,0.94,0.94,0.90,0.95,0.96,1.15,-,1.04,0.86,1.43,1.42,1.21,1.19,1.08,1.14,1.02,0.86,1.64,1.62,1.55,1.80,Upgrade
21,Current Ratio,8.31,8.31,8.68,8.41,6.40,8.07,-,7.31,6.69,14.83,14.39,15.33,10.61,11.77,14.52,13.73,12.35,20.15,20.07,18.99,18.49,Upgrade
22,Return on Equity (ROE),1.82%,-1.99%,0.32%,-,-,-,3.85%,-218.37%,-1.22%,0.37%,-0.34%,1.70%,-0.65%,-0.46%,2.54%,-3.63%,-0.87%,-2.47%,-3.56%,2.38%,Upgrade,
23,Return on Assets (ROA),0.44%,-1.96%,-0.02%,-,-,-,2.13%,-126.19%,-0.25%,-0.25%,-0.15%,-5.51%,-0.81%,-0.69%,1.50%,-1.94%,-1.08%,-1.57%,-2.15%,1.68%,Upgrade,
24,Return on Capital (ROIC),0.49%,-2.20%,-0.03%,-,-,-,2.38%,-136.26%,-0.27%,-0.26%,-0.16%,-5.92%,-0.87%,-0.73%,1.60%,-2.04%,-1.13%,-1.64%,-2.24%,1.75%,Upgrade,
25,Return on Capital Employed (ROCE),-,-2.10%,-,-,-,-,-,-73.15%,-,-,-,-,-,-,-,-1.28%,-,-,-,-,0.11%,Upgrade
26,Earnings Yield,-0.06%,-0.06%,-0.14%,-0.10%,0.04%,-9.89%,-10.18%,-10.47%,-10.80%,0.04%,0.09%,0.03%,0.38%,-0.29%,-0.24%,-0.81%,-2.21%,-0.94%,-0.69%,-0.42%,0.51%,Upgrade
27,FCF Yield,-0.63%,-0.62%,-0.69%,-0.24%,0.50%,-0.23%,-0.22%,0.04%,-0.55%,-0.51%,-0.72%,-1.49%,-0.90%,-0.43%,-0.10%,-0.02%,-1.31%,-2.07%,-1.82%,-2.15%,-1.75%,Upgrade
28,Buyback Yield / Dilution,8.43%,30.46%,-3.10%,2.13%,4.27%,23.12%,-45.03%,0.35%,-4524.17%,-32.18%,30.72%,-0.83%,97.85%,0.97%,-0.24%,0.28%,-13.88%,7.43%,0.29%,-0.49%,11.96%,Upgrade
29,Total Shareholder Return,8.43%,30.46%,-3.10%,2.13%,4.27%,23.12%,-45.03%,0.35%,-4524.17%,-32.18%,30.72%,-0.83%,97.85%,0.97%,-0.24%,0.28%,-13.88%,7.43%,0.29%,-0.49%,11.96%,Upgrade
