,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jul '24 Jul 31, 2024","Jan '24 Jan 31, 2024","Jul '23 Jul 31, 2023","Jan '23 Jan 31, 2023","Jul '22 Jul 31, 2022","Jan '22 Jan 31, 2022","Jul '21 Jul 31, 2021","Jan '21 Jan 31, 2021","Jul '20 Jul 31, 2020","Jan '20 Jan 31, 2020",+2 Quarters
0,Other Revenue,782.18,1409,797.74,1003,1235,1281,1642,1554,601.17,599.78,Upgrade
1,Total Revenue,782.18,1409,797.74,1003,1235,1281,1642,1554,601.17,599.78,Upgrade
2,Revenue Growth (YoY,-1.95%,40.55%,-35.39%,-21.73%,-24.81%,-17.57%,173.15%,159.10%,-32.32%,8.50%,Upgrade
3,Property Expenses,735.76,729.54,375.85,527.52,559.94,661.17,1146,1400,799.61,287.85,Upgrade
4,"Selling, General & Administrative",152.64,198.05,205.13,214.95,185.32,191.04,174.03,211.15,164.96,165.53,Upgrade
5,Other Operating Expenses,-97.59,5.79,103.55,18.92,204.04,38.33,112.41,100.63,113.4,72.05,Upgrade
6,Total Operating Expenses,790.81,933.38,684.53,761.39,949.3,890.53,1433,1712,1078,525.43,Upgrade
7,Operating Income,-8.63,475.71,113.22,241.16,285.38,390.39,209.53,-157.74,-476.81,74.35,Upgrade
8,Interest Expense,-267.51,-314.68,-259.69,-274.45,-175.73,-203.99,-206.81,-183.42,-145.42,-113.99,Upgrade
9,Interest & Investment Income,54.38,-,65.4,-,91.02,-,48.36,-,23.48,-,Upgrade
10,Currency Exchange Gain (Loss),-17.57,-6.58,-32.07,20.27,-29.69,-34.88,-6.4,10.67,-12.28,16.53,Upgrade
11,Other Non-Operating Income,-51.95,-,-62.08,-,-9.62,-10.43,-8.3,-2.9,-1.97,-1.49,Upgrade
12,EBT Excluding Unusual Items,-291.29,154.45,-175.22,-13.02,161.37,141.08,36.38,-333.39,-613,-24.6,Upgrade
13,Gain (Loss) on Sale of Assets,-0.68,-0.25,-0.21,-0.03,-0.03,0.93,-0.16,-0.41,7.52,46.82,Upgrade
14,Asset Writedown,477.72,-106.01,-171.13,-71.32,-18.43,-6.91,-25.99,87.41,-211.48,-387.6,Upgrade
15,Pretax Income,185.76,48.19,-346.56,-84.37,142.91,135.1,10.24,-246.39,-816.97,-365.38,Upgrade
16,Income Tax Expense,332.88,250.23,120.22,138.21,307.02,254.87,191.71,247.7,-163.2,205.41,Upgrade
17,Earnings From Continuing Operations,-147.13,-202.04,-466.78,-222.58,-164.11,-119.78,-181.47,-494.1,-653.77,-570.79,Upgrade
18,Minority Interest in Earnings,54,27.51,59.02,45.63,104.44,44.92,88.63,47.97,89.89,128.4,Upgrade
19,Net Income,-93.13,-174.53,-407.76,-176.94,-59.67,-74.85,-92.84,-446.12,-563.88,-442.39,Upgrade
20,Net Income to Common,-93.13,-174.53,-407.76,-176.94,-59.67,-74.85,-92.84,-446.12,-563.88,-442.39,Upgrade
21,Basic Shares Outstanding,331,331,331,331,331,331,331,331,333,327,Upgrade
22,Diluted Shares Outstanding,331,331,331,331,331,331,331,331,333,327,Upgrade
23,Shares Change (YoY),-,-,-,-,-,-,-0.47%,1.08%,1.49%,0.02%,Upgrade
24,EPS (Basic),-0.28,-0.53,-1.23,-0.53,-0.18,-0.23,-0.28,-1.35,-1.70,-1.35,Upgrade
25,EPS (Diluted),-0.28,-0.53,-1.23,-0.53,-0.18,-0.23,-0.28,-1.35,-1.70,-1.35,Upgrade
26,Operating Margin,-1.10%,33.76%,14.19%,24.05%,23.11%,30.48%,12.76%,-10.15%,-79.31%,12.40%,Upgrade
27,Profit Margin,-11.91%,-12.39%,-51.11%,-17.65%,-4.83%,-5.84%,-5.65%,-28.71%,-93.80%,-73.76%,Upgrade
28,Free Cash Flow Margin,29.06%,11.88%,102.61%,-19.17%,-14.23%,45.52%,47.08%,56.26%,22.43%,-49.84%,Upgrade
29,EBITDA,43,527.79,182.36,314.95,392.69,504.85,320.78,-23.85,-351.29,177.97,Upgrade
30,D&A For Ebitda,51.63,52.07,69.15,73.78,107.31,114.46,111.25,133.89,125.52,103.61,Upgrade
31,EBIT,-8.63,475.71,113.22,241.16,285.38,390.39,209.53,-157.74,-476.81,74.35,Upgrade
