,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jul '24 Jul 31, 2024","Jan '24 Jan 31, 2024","Jul '23 Jul 31, 2023","Jan '23 Jan 31, 2023","Jul '22 Jul 31, 2022","Jan '22 Jan 31, 2022","Jul '21 Jul 31, 2021","Jan '21 Jan 31, 2021","Jul '20 Jul 31, 2020","Jan '20 Jan 31, 2020",+2 Quarters
0,"Property, Plant & Equipment",22274,22322,22511,24168,23856,24819,23961,23884,22417,24522,Upgrade
1,Cash & Equivalents,1014,1194,1649,1599,2111,2499,2820,2291,1194,1249,Upgrade
2,Accounts Receivable,484.91,144.49,481.97,156.79,513.25,142.04,616.96,146.21,143.94,109.53,Upgrade
3,Other Receivables,-,336.8,-,365.41,-,548.13,-,526.48,454.94,485.25,Upgrade
4,Restricted Cash,442.36,-,519.44,-,1865,74.9,1791,933,862.8,1069,Upgrade
5,Other Current Assets,3746,4664,4460,5279,4927,7211,5407,6955,5877,3210,Upgrade
6,Other Long-Term Assets,504.76,500.97,496.55,516.17,512.45,560.43,543.17,338.52,8.46,617.93,Upgrade
7,Total Assets,28467,29162,30118,32085,33785,35855,35139,35075,30958,31263,Upgrade
8,Current Portion of Long-Term Debt,581.03,698.25,1117,1014,3810,3760,429.23,2938,3515,1049,Upgrade
9,Current Portion of Leases,1.63,2.44,2.82,4.11,4.35,2.98,3.47,3.09,5.03,6.45,Upgrade
10,Long-Term Debt,9238,9266,9467,9759,8088,8085,11118,8336,6783,8793,Upgrade
11,Long-Term Leases,0.65,1.5,0.28,0.69,2.58,6.68,5.8,-,0.79,2.74,Upgrade
12,Accounts Payable,-,265.55,273.82,280.84,487.82,427.24,419.95,584.81,362.98,261.66,Upgrade
13,Accrued Expenses,972.95,-,342.55,-,250.96,287.94,598.75,1513,-,1654,Upgrade
14,Current Income Taxes Payable,654.17,615.94,458.98,518.44,455.18,507.94,384.17,258.15,214.58,192.32,Upgrade
15,Current Unearned Revenue,195.06,301.15,874.88,293.3,651.86,1224,1038,1102,608.44,508.65,Upgrade
16,Other Current Liabilities,-,1078,1114,1879,1240,1296,1271,283.17,1978,343.25,Upgrade
17,Long-Term Unearned Revenue,156.17,142.36,129.39,144.54,138.54,153.39,139.63,137.41,119.85,141.61,Upgrade
18,Long-Term Deferred Tax Liabilities,3040,2867,2893,3101,3191,3314,3236,3243,2909,3144,Upgrade
19,Other Long-Term Liabilities,890.24,898.08,900.73,957.34,959.67,1010,1002,1002,-,3.66,Upgrade
20,Total Liabilities,15764,16170,17609,17993,19322,20117,19687,19442,16539,16141,Upgrade
21,Common Stock,1655,1655,1655,1655,1655,1655,1655,1655,1655,1637,Upgrade
22,Additional Paid-In Capital,4105,4105,4105,4105,4105,4105,4105,4105,4105,4088,Upgrade
23,Retained Earnings,7162,7255,7430,7837,7993,8052,8126,8217,8662,9221,Upgrade
24,Comprehensive Income & Other,-603.81,-464.86,-412.48,686.85,852.87,1942,1544,1545,-113.5,-28.27,Upgrade
25,Total Common Equity,12319,12551,12778,14284,14606,15755,15431,15522,14309,14918,Upgrade
26,Minority Interest,384.07,440.82,-268.71,-191.36,-143.37,-16.35,20.34,110.47,110.42,203.57,Upgrade
27,Shareholders' Equity,12703,12992,12509,14093,14463,15738,15452,15633,14420,15122,Upgrade
28,Total Liabilities & Equity,28467,29162,30118,32085,33785,35855,35139,35075,30958,31263,Upgrade
29,Total Debt,9855,10002,10621,10819,11947,11896,11598,11318,10345,9892,Upgrade
30,Net Cash / Debt,-8841,-8809,-8972,-9219,-9836,-9397,-8778,-9028,-9151,-8643,Upgrade
31,Net Cash Per Share,-26.71,-26.61,-27.10,-27.85,-29.71,-28.39,-26.52,-27.27,-27.52,-26.39,Upgrade
32,Filing Date Shares Outstanding,331.03,331.03,331.03,331.03,331.03,331.03,331.03,331.03,331.03,331.03,Upgrade
33,Total Common Shares Outstanding,331.03,331.03,331.03,331.03,331.03,331.03,331.03,331.03,331.03,327.5,Upgrade
34,Book Value Per Share,37.21,37.92,38.60,43.15,44.12,47.59,46.62,46.89,43.23,45.55,Upgrade
35,Tangible Book Value,12319,12551,12778,14284,14606,15755,15431,15522,14309,14918,Upgrade
36,Tangible Book Value Per Share,37.21,37.92,38.60,43.15,44.12,47.59,46.62,46.89,43.23,45.55,Upgrade
37,Buildings,1979,-,1999,-,2140,-,2282,-,2228,-,Upgrade
38,Construction In Progress,910.14,-,744.76,-,6142,-,4841,-,4315,-,Upgrade
