,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,110.05,174.56,170.02,186.58,345.37,411.38,392.86,520.76,593.02,419.39,Upgrade
1,Short-Term Investments,293.73,308.6,344.48,369.21,213.63,101.91,96.79,120.21,116.78,263.09,Upgrade
2,Trading Asset Securities,1.55,1.54,1.49,7.35,11.57,20.28,21.28,21.05,20.28,23.28,Upgrade
3,Cash & Short-Term Investments,405.33,484.69,516,563.14,570.57,533.57,510.92,662.02,730.07,705.76,Upgrade
4,Cash Growth,-21.45%,-13.93%,-9.56%,5.54%,11.68%,-19.40%,-30.02%,-6.20%,11.95%,12.95%,Upgrade
5,Accounts Receivable,145.58,91.01,153.82,72.97,89.74,165.59,282.07,240.6,208.15,133.72,Upgrade
6,Other Receivables,23.93,24.9,21.66,24.5,19.67,23.86,22.46,18.01,16.23,16.88,Upgrade
7,Receivables,169.51,115.91,175.48,97.47,109.42,189.45,304.53,258.61,224.38,150.6,Upgrade
8,Inventory,46.65,37.55,46.01,41.07,60.41,95.49,127.73,93.86,67.43,56.31,Upgrade
9,Other Current Assets,1.41,2.12,5.03,5.87,2.92,4.37,6.98,4.33,3.36,7.32,Upgrade
10,Total Current Assets,622.91,640.27,742.52,707.54,743.31,822.89,950.15,1019,1025,919.98,Upgrade
11,"Property, Plant & Equipment",7.99,7.37,8.26,10.35,11.76,43.18,42.61,42.8,47.99,48.35,Upgrade
12,Long-Term Investments,14.21,14.19,14.1,18.01,10.34,10.34,10.34,10.34,11.02,11.02,Upgrade
13,Long-Term Deferred Tax Assets,0.79,0.79,-,-,-,-,-,-,-,-,Upgrade
14,Other Long-Term Assets,417.47,429.75,481.14,512.99,511.46,536.14,531.78,511.97,501.97,495.42,Upgrade
15,Total Assets,1063,1092,1246,1249,1277,1413,1535,1584,1586,1475,Upgrade
16,Accounts Payable,93.02,53.61,91.4,51.24,46.15,82.53,153.87,147.7,183.57,91.99,Upgrade
17,Current Portion of Long-Term Debt,5.12,5.12,5.12,5.12,5.12,5.12,5.12,5.12,5.12,5.12,Upgrade
18,Current Income Taxes Payable,33.62,33.29,33.68,32.46,32.43,33.19,39.02,38.14,37.06,35.95,Upgrade
19,Current Unearned Revenue,-,-,-,-,-,-,-,-,0.34,-,Upgrade
20,Other Current Liabilities,98.37,91.83,104.11,105.21,131.5,136.05,139.96,129.34,124.59,112.53,Upgrade
21,Total Current Liabilities,230.14,183.86,234.32,194.03,215.21,256.9,337.97,320.3,350.67,245.59,Upgrade
22,Long-Term Debt,2.98,5.54,8.1,10.67,13.23,15.79,18.35,20.91,23.48,26.04,Upgrade
23,Long-Term Deferred Tax Liabilities,29.66,31.96,36.74,36.84,37.75,37.32,38.14,37.72,37.05,36.78,Upgrade
24,Total Liabilities,262.78,221.35,279.16,241.54,266.19,310,394.46,378.93,411.2,308.41,Upgrade
25,Common Stock,33.31,33.31,33.31,33.31,33.31,33.32,33.44,33.54,33.54,33.54,Upgrade
26,Additional Paid-In Capital,105.96,105.96,105.96,105.96,105.96,106.11,108.01,109.88,109.88,109.88,Upgrade
27,Retained Earnings,569.63,649.08,747.34,768.17,784.74,836.88,879.93,947.63,927.21,931.42,Upgrade
28,Comprehensive Income & Other,91.7,82.67,80.26,99.91,86.69,126.25,119.06,113.93,104.38,91.51,Upgrade
29,Shareholders' Equity,800.59,871.01,966.86,1007,1011,1103,1140,1205,1175,1166,Upgrade
30,Total Liabilities & Equity,1063,1092,1246,1249,1277,1413,1535,1584,1586,1475,Upgrade
31,Total Debt,8.1,10.67,13.23,15.79,18.35,20.91,23.48,26.04,28.6,31.16,Upgrade
32,Net Cash (Debt),397.23,474.03,502.77,547.35,552.22,512.66,487.45,635.98,701.48,674.6,Upgrade
33,Net Cash Growth,-20.99%,-13.40%,-8.95%,6.77%,13.29%,-19.39%,-30.51%,-5.72%,13.43%,14.62%,Upgrade
34,Net Cash Per Share,1.19,1.42,1.51,1.64,1.66,1.54,1.45,1.90,2.09,2.01,Upgrade
35,Filing Date Shares Outstanding,333.05,333.05,333.05,333.05,333.05,333.05,334.35,335.43,335.43,335.43,Upgrade
36,Total Common Shares Outstanding,333.05,333.05,333.05,333.05,333.05,333.05,334.35,335.43,335.43,335.43,Upgrade
37,Working Capital,392.77,456.41,508.2,513.51,528.1,565.99,612.18,698.52,674.57,674.39,Upgrade
38,Book Value Per Share,2.40,2.62,2.90,3.02,3.03,3.31,3.41,3.59,3.50,3.48,Upgrade
39,Tangible Book Value,800.59,871.01,966.86,1007,1011,1103,1140,1205,1175,1166,Upgrade
40,Tangible Book Value Per Share,2.40,2.62,2.90,3.02,3.03,3.31,3.41,3.59,3.50,3.48,Upgrade
41,Buildings,-,74.18,-,75.61,-,78.28,-,77.25,-,75.41,Upgrade
42,Machinery,-,331.31,-,364.06,-,393.34,-,379.06,-,367.96,Upgrade
