,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,276.06,208.36,276.4,166.94,246.39,337.28,445.92,470.71,438.76,414.14,Upgrade
1,Revenue Growth (YoY),-0.12%,24.81%,12.18%,-50.50%,-44.75%,-28.35%,1.63%,13.66%,-22.85%,-26.70%,Upgrade
2,Cost of Revenue,255.98,190.1,255.13,164.53,232.07,327.78,403.9,388.93,367.48,346.35,Upgrade
3,Gross Profit,20.07,18.26,21.27,2.41,14.32,9.5,42.02,81.78,71.28,67.79,Upgrade
4,"Selling, General & Admin",44.86,41.98,45.23,41.08,56.74,59.31,60.94,59.39,55.75,59.72,Upgrade
5,Operating Expenses,44.72,42,45.37,41.05,56.69,58.36,61.13,59.98,55.36,59.09,Upgrade
6,Operating Income,-24.65,-23.74,-24.1,-38.64,-42.37,-48.87,-19.12,21.8,15.92,8.7,Upgrade
7,Interest Expense,-0.24,-0.34,-0.36,-0.34,-0.15,-0.1,-0.11,-0.14,-0.23,-0.44,Upgrade
8,Interest & Investment Income,7.79,8.99,8.64,6.48,1.12,1.56,2.65,1.71,2.49,3.12,Upgrade
9,Currency Exchange Gain (Loss),-5.45,-0.99,-0.12,-0.47,6.67,-1.24,-2.82,-4.21,-4.03,-8.66,Upgrade
10,Other Non Operating Income (Expenses),11.57,16.48,12.12,21.12,14.47,13.49,18.29,5.08,9.78,5.71,Upgrade
11,EBT Excluding Unusual Items,-10.98,0.4,-3.82,-11.85,-20.26,-35.15,-1.1,24.24,23.94,8.43,Upgrade
12,Gain (Loss) on Sale of Investments,-,0.26,-,-0.49,-,-0.2,-,4.3,-,-2.11,Upgrade
13,Gain (Loss) on Sale of Assets,-,0.18,-,-,-,-,-,0.03,-,0.38,Upgrade
14,Asset Writedown,-17.59,-53.48,-15.66,-6.3,-23.36,1.14,13.96,1.04,-4,-31.22,Upgrade
15,Other Unusual Items,-,-,-,1.56,-,-,-,2.74,2.25,6.89,Upgrade
16,Pretax Income,-28.56,-52.65,-19.48,-17.08,-43.63,-34.21,12.87,32.36,22.18,-17.62,Upgrade
17,Income Tax Expense,0.93,-4.35,1.35,-0.51,1.86,2.17,3.48,5.23,2.91,1.69,Upgrade
18,Net Income,-29.49,-48.3,-20.83,-16.57,-45.48,-36.38,9.39,27.13,19.27,-19.31,Upgrade
19,Net Income to Common,-29.49,-48.3,-20.83,-16.57,-45.48,-36.38,9.39,27.13,19.27,-19.31,Upgrade
20,Net Income Growth,-,-,-,-,-,-,-51.30%,-,1580.03%,-,Upgrade
21,Shares Outstanding (Basic),333,333,333,333,333,333,335,335,335,335,Upgrade
22,Shares Outstanding (Diluted),333,333,333,333,333,333,335,335,335,335,Upgrade
23,Shares Change (YoY),-,0.01%,-0.01%,-0.14%,-0.63%,-0.58%,-0.07%,-,-,-,Upgrade
24,EPS (Basic),-0.09,-0.15,-0.06,-0.05,-0.14,-0.11,0.03,0.08,0.06,-0.06,Upgrade
25,EPS (Diluted),-0.09,-0.15,-0.06,-0.05,-0.14,-0.11,0.03,0.08,0.06,-0.06,Upgrade
26,EPS Growth,-,-,-,-,-,-,-51.27%,-,1580.26%,-,Upgrade
27,Free Cash Flow,-38.29,12.14,-50.54,-12.67,64.89,30.51,-74.4,-63.45,38.86,64.68,Upgrade
28,Free Cash Flow Per Share,-0.11,0.04,-0.15,-0.04,0.19,0.09,-0.22,-0.19,0.12,0.19,Upgrade
29,Dividend Per Share,0.020,0.020,0.020,-,-,0.020,0.020,0.080,0.020,0.070,Upgrade
30,Dividend Growth,0%,-,-,-,-,-75.00%,0%,14.29%,0%,133.33%,Upgrade
31,Operating Margin,-8.93%,-11.39%,-8.72%,-23.15%,-17.20%,-14.49%,-4.29%,4.63%,3.63%,2.10%,Upgrade
32,Profit Margin,-10.68%,-23.18%,-7.54%,-9.93%,-18.46%,-10.79%,2.10%,5.76%,4.39%,-4.66%,Upgrade
33,Free Cash Flow Margin,-13.87%,5.82%,-18.29%,-7.59%,26.34%,9.04%,-16.68%,-13.48%,8.86%,15.62%,Upgrade
34,EBITDA,-23.81,-22.83,-22.93,-37.34,-35.7,-42.04,-12.69,28.87,22.66,16.07,Upgrade
35,D&A For EBITDA,0.84,0.91,1.17,1.3,6.68,6.83,6.43,7.07,6.74,7.37,Upgrade
36,EBIT,-24.65,-23.74,-24.1,-38.64,-42.37,-48.87,-19.12,21.8,15.92,8.7,Upgrade
