,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,469.75,523.83,504.11,518.94,526.94,479.96,529.68,454,532.27,660.57,599.35,559.3,625.06,410.59,678.57,568.65,631.37,612.41,589.59,410.05,Upgrade
1,Short-Term Investments,77.96,-,92.42,-,94.32,-,132.95,-,140.83,-,176.62,-,168.96,-,300.67,-,195.6,-,209.79,-,Upgrade
2,Cash & Short-Term Investments,547.71,523.83,596.53,518.94,621.26,479.96,662.63,454,673.1,660.57,775.97,559.3,794.02,410.59,979.24,568.65,826.97,612.41,799.38,410.05,Upgrade
3,Cash Growth,-11.84%,9.14%,-9.98%,14.30%,-7.70%,-27.34%,-14.61%,-18.83%,-15.23%,60.88%,-20.76%,-1.65%,-3.98%,-32.96%,22.50%,38.68%,52.82%,38.22%,64.99%,-9.68%,Upgrade
4,Accounts Receivable,261.09,261.5,258.7,246.3,275.57,306.7,269.05,248.79,239.11,243.15,236.82,211.41,213.09,230.79,286.49,322.31,301.52,299.55,289.04,305.96,Upgrade
5,Other Receivables,147.61,253.71,159.28,260.54,170.89,305.69,140.98,290.54,157.45,302.82,182.74,363.6,206.32,422.26,209.86,629.57,219.95,500.2,275.63,549.76,Upgrade
6,Receivables,408.69,515.21,417.97,506.83,446.46,612.39,410.03,539.32,396.56,545.97,419.56,575,419.41,653.05,496.35,951.88,521.47,799.74,564.67,855.72,Upgrade
7,Inventory,587.92,506.6,488.95,525.31,526.85,577.2,528.78,576.05,671.02,636.63,612.84,589.25,608.15,583.39,945.4,949.2,942,929.44,964.66,933.8,Upgrade
8,Other Current Assets,126.04,108.76,123,116.19,143.85,190.17,161.77,186.66,161.36,171.43,177.27,169.72,156.31,1538,214.16,219.16,202.29,173.75,192.77,134.62,Upgrade
9,Total Current Assets,1670,1654,1626,1667,1738,1860,1763,1756,1902,2015,1986,1893,1978,3185,2635,2689,2493,2515,2521,2334,Upgrade
10,"Property, Plant & Equipment",1786,1676,1651,1629,1637,1594,1446,1303,1241,1148,1026,1009,1020,1024,1350,1365,1348,1354,1356,1354,Upgrade
11,Long-Term Investments,76.07,73.72,72.3,71.62,70.91,69.24,68.85,68.88,68.79,68.39,68.72,69.35,69.8,72.45,80.01,82.49,80.73,75.52,76.52,78.6,Upgrade
12,Other Intangible Assets,124.08,125.4,126.73,128.05,129.37,122.42,123.33,124.42,125.5,126.67,137.34,-,139.84,-,-,-,181.7,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,6.05,5.44,5.44,5.75,5.61,5.83,5.83,5.96,6.07,6.5,6.5,8.84,4.27,8.01,31.59,31.91,29.33,27.72,28.25,27.18,Upgrade
14,Other Long-Term Assets,217.54,263.09,255.44,239.22,203.07,204.87,216.47,257.19,227.93,213.99,253.67,391.93,229.84,314.08,366.99,352.04,197.03,320.93,333.96,321.81,Upgrade
15,Total Assets,3880,3798,3737,3741,3784,3856,3623,3515,3571,3578,3478,3373,3441,4604,4464,4520,4329,4293,4316,4116,Upgrade
16,Accounts Payable,445.87,415.45,340.92,347.8,507,537.5,385.26,395.98,472.03,441.22,385.88,369.61,397.66,481.97,617.1,660.69,541.62,535.63,519.32,588.87,Upgrade
17,Accrued Expenses,234.29,-,213.09,-,228.65,-,217.92,-,236.94,-,206.44,-,225.8,-,349.31,-,426.71,-,370.32,-,Upgrade
18,Current Portion of Long-Term Debt,235.63,252.29,347.98,301.32,276.27,162.08,147.25,128.51,107.45,128.75,139.94,105.5,133.64,184.62,533.74,494.38,477.26,390.07,522.53,429.34,Upgrade
19,Current Portion of Leases,2.16,1.69,1.69,1.69,1.69,2,2,2,2,3.39,3.39,3.39,3.39,2.28,8.92,8.92,8.92,6.34,6.34,6.34,Upgrade
20,Current Income Taxes Payable,8.05,10.01,10.04,8.43,7.32,8.69,9.45,5.58,9.93,12.78,9.02,11.47,10.22,9.28,11.09,7.82,12.79,23.05,18.79,18.3,Upgrade
21,Current Unearned Revenue,11.29,13.94,10.82,33.45,10.29,12.85,24.57,21.89,20.76,27.29,15.42,22.48,26.2,22.33,18.69,35.01,39.1,39.38,19.92,19.09,Upgrade
22,Other Current Liabilities,142.07,335.68,84.97,306.86,80.09,349.6,92.37,296.68,91.63,338.55,81.97,271.35,67.3,1176,72.06,444.91,89.15,499.46,64.4,397.88,Upgrade
23,Total Current Liabilities,1079,1029,1010,999.54,1111,1073,878.82,850.64,940.73,951.98,842.06,783.8,864.19,1876,1611,1652,1596,1494,1522,1460,Upgrade
24,Long-Term Debt,331.61,317.18,261.52,288.93,253.81,345.14,341.78,283.95,269.79,261.07,300.63,271.74,273.85,318.97,387.46,374.94,327.39,510.06,574.29,496.29,Upgrade
25,Long-Term Leases,28.48,27.27,27.96,28.65,29.34,26.79,27.77,28.74,29.72,26.16,27.63,29.63,30.58,24.38,123.18,126.89,130.61,80.64,83.17,84.69,Upgrade
26,Long-Term Deferred Tax Liabilities,10.54,10.54,10.54,7.93,8.49,8.49,8.49,8.49,7.94,7.94,7.94,7.94,3.1,5.74,6.09,6.1,3.44,3.23,3.24,3.24,Upgrade
