,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,661,630,620,640,640,661,640,650,640,539,457,569,620,752,813,894,915,854,803,782,503,Upgrade
1,Market Cap Growth,-4.62%,-4.62%,-3.17%,-1.56%,0%,22.64%,40.00%,14.29%,3.28%,-28.38%,-43.75%,-36.36%,-32.22%,-11.90%,1.27%,14.29%,81.94%,42.47%,79.67%,62.22%,19.28%,Upgrade
2,Enterprise Value,990,1001,969,1047,867,1011,767,933,626,594,427,726,521,1416,1406,1945,1565,1750,1685,1878,1410,Upgrade
3,Last Close Price,0.65,0.62,0.61,0.63,0.63,0.65,0.63,0.64,0.63,0.53,0.45,0.56,0.61,0.74,0.80,0.88,0.90,0.84,0.79,0.77,0.49,Upgrade
4,PE Ratio,10.55,10.06,32.29,15.74,9.28,-,6.44,6.09,5.81,5.19,3.37,4.12,5.44,3.94,6.85,5.19,4.41,-,3.06,3.47,2.50,Upgrade
5,PS Ratio,0.11,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.08,0.08,0.09,0.14,0.13,0.12,-,0.08,0.08,0.06,Upgrade
6,PB Ratio,0.28,0.24,0.23,0.25,0.24,0.25,0.25,0.25,0.24,0.21,0.18,0.21,0.22,0.27,0.28,0.32,0.33,0.32,0.32,0.33,0.22,Upgrade
7,P/TBV Ratio,0.29,0.29,0.28,0.30,0.29,0.30,0.30,0.30,0.29,0.24,0.22,0.26,0.25,0.33,0.35,0.39,0.40,0.43,0.39,0.42,0.27,Upgrade
8,EV/Sales Ratio,0.16,0.16,0.15,0.16,0.13,0.14,0.11,0.13,0.09,0.08,0.06,0.10,0.07,0.18,0.23,0.28,0.21,-,0.17,0.20,0.16,Upgrade
9,EV/EBITDA Ratio,3.72,3.73,4.38,4.29,3.29,4.16,2.73,3.11,2.00,1.93,1.43,2.45,1.89,4.17,5.20,5.29,3.52,-,2.48,3.04,2.37,Upgrade
10,EV/EBIT Ratio,7.64,8.08,13.59,10.79,6.80,-,5.34,5.87,3.85,3.83,2.91,5.40,5.37,8.75,10.13,8.18,4.94,-,3.26,4.11,3.25,Upgrade
11,Debt / Equity Ratio,0.25,0.25,0.25,0.26,0.26,0.24,0.22,0.22,0.19,0.18,0.18,0.21,0.18,0.19,0.22,0.45,0.43,0.42,0.45,0.56,0.49,Upgrade
12,Debt / EBITDA Ratio,2.44,2.28,2.91,2.79,1.99,10.51,1.70,1.77,2.00,1.88,1.11,1.69,1.93,2.08,1.71,6.77,2.34,-,1.55,2.74,1.85,Upgrade
13,Asset Turnover,1.58,1.62,1.49,1.49,1.66,1.81,1.81,1.73,1.88,1.94,1.71,1.57,1.56,1.49,1.48,1.45,-,2.27,2.11,1.96,Upgrade,
14,Inventory Turnover,9.15,9.71,10.78,9.59,9.24,10.46,10.92,10.36,8.81,9.21,9.72,8.63,7.97,9.48,7.97,6.45,5.96,-,9.08,8.44,7.49,Upgrade
15,Quick Ratio,0.89,0.89,1.01,1.00,1.03,0.96,1.02,1.22,1.17,1.14,1.27,1.42,1.45,1.40,0.57,0.92,0.92,0.85,0.95,0.90,0.87,Upgrade
16,Current Ratio,1.55,1.55,1.61,1.61,1.67,1.56,1.73,2.01,2.06,2.02,2.12,2.36,2.42,2.29,1.70,1.64,1.63,1.56,1.68,1.66,1.60,Upgrade
17,Return on Equity (ROE),4.51%,1.48%,2.13%,5.86%,-2.79%,6.01%,6.63%,2.95%,4.86%,7.85%,6.75%,1.78%,4.54%,5.34%,0.41%,11.12%,-,17.52%,11.23%,14.90%,Upgrade,
18,Return on Assets (ROA),2.17%,1.29%,1.19%,3.05%,-1.22%,3.03%,3.17%,1.57%,1.47%,4.16%,2.94%,1.26%,1.05%,2.24%,0.21%,3.98%,-,7.17%,4.33%,6.22%,Upgrade,
19,Return on Capital (ROIC),2.76%,1.59%,1.46%,3.83%,-1.59%,3.89%,3.98%,2.01%,1.92%,5.32%,3.68%,1.59%,1.50%,3.22%,0.28%,5.36%,-,9.47%,5.70%,8.36%,Upgrade,
20,Return on Capital Employed (ROCE),4.16%,4.16%,2.33%,3.31%,4.29%,-,4.80%,5.36%,5.34%,5.21%,5.06%,4.36%,3.03%,5.11%,4.21%,6.93%,9.31%,-,16.20%,14.92%,14.93%,Upgrade
21,Earnings Yield,9.48%,9.94%,3.10%,6.35%,10.77%,7.84%,15.53%,16.42%,17.23%,19.28%,29.68%,24.27%,18.40%,25.38%,14.61%,19.29%,22.70%,-,32.72%,28.83%,40.05%,Upgrade
22,Buyback Yield / Dilution,4.66%,-4.86%,0.82%,-0.81%,-1.06%,1.08%,8.30%,-9.78%,-0.20%,0.20%,-7.65%,7.73%,-,9.31%,-0.90%,0.90%,-,-10.60%,18.51%,-29.17%,Upgrade,
23,Total Shareholder Return,4.66%,-4.86%,0.82%,-0.81%,-1.06%,1.08%,8.30%,-9.78%,-0.20%,0.20%,-7.65%,7.73%,-,9.31%,-0.90%,0.90%,-,-10.60%,18.51%,-29.17%,Upgrade,
