,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,1518,1522,1388,1406,1585,1691,1613,1529,1683,1716,1460,1336,1573,1686,1663,1609,-,2440,2228,1999,Upgrade
1,Revenue Growth (YoY),-4.23%,-10.00%,-13.95%,-8.06%,-5.82%,-1.41%,10.47%,14.44%,6.97%,1.75%,-12.16%,-16.95%,-,-30.91%,-25.37%,-19.51%,-,15.99%,17.23%,10.75%,Upgrade
2,Cost of Revenue,1328,1341,1216,1216,1443,1510,1431,1373,1506,1518,1297,1193,1412,1522,1527,1408,-,2149,2003,1750,Upgrade
3,Gross Profit,189.89,181.04,172.1,190.37,141.84,181.93,182.45,156.47,176.67,197.83,163.09,143.31,161.32,163.55,135.73,201.18,-,291.22,225.32,249.09,Upgrade
4,"Selling, General & Admin",165.04,169.31,155.67,150.01,160.45,146.65,141.12,138.31,153.89,155.96,131.75,130.29,137.66,134.75,134.38,135.16,-,174.42,152.85,156.03,Upgrade
5,Other Operating Expenses,-8.54,-7.64,-1.42,-5.49,0.08,-10,-3.87,-4.04,1.77,-16.86,-8.88,-4.18,6.77,-11.76,-2.49,-4.49,-,-6.59,-0.62,-8.49,Upgrade
6,Operating Expenses,156.5,161.67,154.25,144.52,160.53,136.65,137.25,134.28,155.66,139.1,122.87,126.11,144.44,122.98,131.88,130.67,-,167.82,152.23,147.54,Upgrade
7,Operating Income,33.4,19.38,17.86,45.85,-18.69,45.28,45.2,22.19,21.01,58.73,40.22,17.2,16.88,40.57,3.85,70.51,-,123.39,73.08,101.54,Upgrade
8,Interest Expense,-6.88,-7.72,-5.69,-7.32,-6.78,-8.48,-3.78,-3.32,-3.39,-8.48,-1.85,-2.45,-3.36,-6.49,-2.88,-3.36,-,-13.43,-8.44,-8.65,Upgrade
9,Interest & Investment Income,-,-,4.44,-,10.71,-,4.62,-,13.72,-,4.89,-,7.25,-,3.52,-,-,-,5.52,-,Upgrade
10,Earnings From Equity Investments,2.35,1.42,0.68,0.71,1.66,0.39,-0.02,0.09,0.4,-0.33,-0.63,-0.45,-0.71,-0.44,-0.3,-0.09,-,-0.64,-0.21,-1.42,Upgrade
11,Currency Exchange Gain (Loss),-,-1.86,1.86,-,0.24,0.26,-0.26,-,-2.16,-0.17,0.17,-,-0.19,2.3,-2.3,-,-,-1.75,1.75,-,Upgrade
12,EBT Excluding Unusual Items,28.87,11.22,19.15,39.24,-12.85,37.46,45.74,18.96,29.59,49.76,42.8,14.3,19.87,35.94,1.89,67.06,-,107.57,71.7,91.47,Upgrade
13,Gain (Loss) on Sale of Assets,-,1.74,-1.74,-,-6.58,1.38,-1.38,-,-6,0.48,-0.48,-,6.37,-2.27,2.27,-,-,1.31,-1.31,-,Upgrade
14,Asset Writedown,-,-,-,-,3.31,-,-,-,6.83,-,-,-,3.37,-,-,-,-,-,-,-,Upgrade
15,Pretax Income,28.87,12.96,17.41,39.24,-16.12,38.84,44.36,18.96,30.42,50.23,42.32,14.3,29.62,33.67,4.16,67.06,-,108.88,70.39,91.47,Upgrade
16,Income Tax Expense,1.56,3.98,4.53,4.1,0.59,2.99,5.3,1.78,2.13,4.81,3.69,4.16,3.25,2.22,1.75,2.69,-,13.83,11.38,15.43,Upgrade
17,Earnings From Continuing Operations,27.31,8.98,12.88,35.15,-16.71,35.85,39.06,17.18,28.29,45.43,38.63,10.14,26.36,31.45,2.41,64.38,-,95.05,59.01,76.05,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-,-,41.3,6.47,4.63,23.01,-,-,-,-,Upgrade
19,Net Income to Company,27.31,8.98,12.88,35.15,-16.71,35.85,39.06,17.18,28.29,45.43,38.63,10.14,67.66,37.92,7.04,87.39,-,95.05,59.01,76.05,Upgrade
20,Minority Interest in Earnings,-5.39,-3.64,-8.16,-8.3,-2.87,-10.01,-8.54,-6.94,-2.27,-13.4,-10.42,-4.54,-10.5,-10.96,-4.46,-18.62,-,-23,-24.89,-25.02,Upgrade
21,Net Income,21.92,5.34,4.73,26.85,-19.58,25.85,30.51,10.24,26.02,32.03,28.2,5.6,57.17,26.96,2.58,68.77,-,72.05,34.12,51.02,Upgrade
22,Net Income to Common,21.92,5.34,4.73,26.85,-19.58,25.85,30.51,10.24,26.02,32.03,28.2,5.6,57.17,26.96,2.58,68.77,-,72.05,34.12,51.02,Upgrade
