,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,26.56,41.03,52.82,82.99,26.77,25.1,66.94,57.31,64.24,73.44,Upgrade
1,Short-Term Investments,3.93,3.93,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,30.19,65.15,35.61,35.3,39.7,59.14,41.58,36.14,11.34,17.31,Upgrade
3,Cash & Short-Term Investments,60.68,110.11,88.43,118.29,66.47,84.24,108.52,93.45,75.58,90.75,Upgrade
4,Cash Growth,-31.38%,-6.92%,33.04%,40.42%,-38.75%,-9.85%,43.59%,2.97%,-37.62%,-11.05%,Upgrade
5,Accounts Receivable,63.69,63.86,57.95,62.38,123.55,127.7,142.09,134.18,157.11,150.35,Upgrade
6,Other Receivables,51.07,-,64.23,1.66,69.15,2.18,65.31,7,60.61,18.46,Upgrade
7,Receivables,240.32,182.5,268.05,210.29,378.46,294.78,392.63,323.59,421.84,366.1,Upgrade
8,Prepaid Expenses,-,51.08,-,53.9,-,54.02,-,38.87,-,53.21,Upgrade
9,Other Current Assets,9.83,11.09,10.14,11.92,25.92,29.32,20.44,26.28,5.84,17.26,Upgrade
10,Total Current Assets,310.83,354.78,366.63,394.4,470.85,462.36,521.6,482.17,503.26,527.31,Upgrade
11,"Property, Plant & Equipment",2.46,2.73,1.78,2.18,2.69,3.1,2.32,0.97,7.56,9.47,Upgrade
12,Long-Term Investments,12.44,20.15,33.7,29.33,15.68,25.49,18.21,18.36,42.22,68.09,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,11.33,11.55,Upgrade
14,Other Intangible Assets,-,-,-,-,-,-,-,-,18.05,21.91,Upgrade
15,Other Long-Term Assets,1.29,1.29,1.29,1.28,1.28,1.28,1.28,1.28,3.81,4.94,Upgrade
16,Total Assets,327,378.95,403.39,427.19,490.5,492.23,543.42,502.79,586.23,643.27,Upgrade
17,Accounts Payable,15.36,15.44,18.59,19.07,38.03,37.38,41.07,42.25,23.67,26.29,Upgrade
18,Accrued Expenses,-,2.84,72.12,87.77,87.6,82.38,67.58,61.94,35.94,42.14,Upgrade
19,Short-Term Debt,10.09,9.35,-,12.57,3.28,3.16,24.99,25.5,24.49,23.54,Upgrade
20,Current Portion of Long-Term Debt,-,0.95,10.19,0.95,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,1.14,3.16,3.96,4.01,5.01,4.07,8.26,3.98,2.61,3.5,Upgrade
