,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jul '24 Jul 31, 2024","Jan '24 Jan 31, 2024","Jul '23 Jul 31, 2023","Jan '23 Jan 31, 2023","Jul '22 Jul 31, 2022","Jan '22 Jan 31, 2022","Jul '21 Jul 31, 2021","Jan '21 Jan 31, 2021","Jul '20 Jul 31, 2020","Jan '20 Jan 31, 2020",+2 Quarters
0,Revenue,674.18,493.36,500.6,513.26,323.58,506.65,551.18,284.12,-,511.38,Upgrade
1,Revenue Growth (YoY),34.67%,-3.88%,54.70%,1.30%,-41.29%,78.32%,-,-44.44%,-,-59.42%,Upgrade
2,Cost of Revenue,424.5,294.48,271.51,270.46,194.93,286.44,465.82,185.39,-,272.84,Upgrade
3,Gross Profit,249.68,198.87,229.09,242.8,128.65,220.22,85.36,98.73,-,238.54,Upgrade
4,"Selling, General & Admin",183.96,129.53,168.93,155.62,155.92,149.96,155.06,153.19,-,203.52,Upgrade
5,Other Operating Expenses,138.54,166.54,170.21,169.09,171.74,170.35,199.93,117.3,-,157.56,Upgrade
6,Operating Expenses,322.5,296.08,339.15,324.71,327.66,320.3,354.99,270.49,-,361.08,Upgrade
7,Operating Income,-72.82,-97.2,-110.05,-81.91,-199.01,-100.09,-269.62,-171.76,-,-122.53,Upgrade
8,Interest Expense,-21.44,-22.15,-23.17,-24.8,-25.16,-27.72,-29.48,-29.99,-,-42.83,Upgrade
9,Interest & Investment Income,7.92,-,15.73,-,7.5,-,9.38,-,-,1.44,Upgrade
10,Earnings From Equity Investments,-32.88,-11.65,-9.46,-2.34,-17.51,-0.35,-6.49,2.38,-,-1.72,Upgrade
11,Currency Exchange Gain (Loss),-1.8,-0.79,-35.9,22.47,-8.04,1.25,-8.01,44.33,-,-8.07,Upgrade
12,Other Non Operating Income (Expenses),-0.75,-0.69,-0.68,-0.83,-0.73,-0.78,-0.78,-0.73,-,-0.59,Upgrade
13,EBT Excluding Unusual Items,-121.78,-132.48,-163.52,-87.41,-242.93,-127.68,-305,-155.76,-,-174.3,Upgrade
14,Impairment of Goodwill,-,-,-10,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-25.09,-4.02,-0.27,-4.53,-49.08,-5.68,-19.45,0.05,-,-17.14,Upgrade
16,Gain (Loss) on Sale of Assets,3.84,-,0.84,-,-0.36,-,-0.04,22.94,-,-,Upgrade
17,Asset Writedown,-290.9,-,9.92,-,-54.69,-,-43.23,1.05,-,-85.05,Upgrade
18,Other Unusual Items,17.13,28.96,33.12,0.16,69.73,3.81,50.54,49.05,-,-,Upgrade
19,Pretax Income,-416.81,-107.54,-129.9,-91.78,-277.32,-129.55,-317.18,-82.67,-,-276.49,Upgrade
20,Income Tax Expense,0.59,0.79,0.33,0.92,-41.28,4.26,4.8,3.6,-,18.65,Upgrade
21,Earnings From Continuing Operations,-417.4,-108.33,-130.24,-92.71,-236.03,-133.81,-321.98,-86.27,-,-295.14,Upgrade
22,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-587.36,Upgrade
23,Net Income to Company,-417.4,-108.33,-130.24,-92.71,-236.03,-133.81,-321.98,-86.27,-,-882.5,Upgrade
24,Minority Interest in Earnings,12.29,2.56,13.91,10.28,35.63,5.49,46.59,10.53,-,355.93,Upgrade
25,Net Income,-405.11,-105.78,-116.33,-82.43,-200.41,-128.32,-275.39,-75.74,-,-526.57,Upgrade
26,Net Income to Common,-405.11,-105.78,-116.33,-82.43,-200.41,-128.32,-275.39,-75.74,-,-526.57,Upgrade
27,Shares Outstanding (Basic),1756,1756,1676,1492,1492,1492,1492,1492,-,1492,Upgrade
28,Shares Outstanding (Diluted),1756,1756,1676,1492,1492,1492,1492,1492,-,1492,Upgrade
29,Shares Change (YoY),4.79%,17.70%,12.32%,-,-,-,-,-,-,-,Upgrade
30,EPS (Basic),-0.23,-0.06,-0.07,-0.06,-0.13,-0.09,-0.18,-0.05,-,-0.35,Upgrade
31,EPS (Diluted),-0.23,-0.06,-0.07,-0.06,-0.13,-0.09,-0.18,-0.05,-,-0.35,Upgrade
32,Free Cash Flow,-1.28,-110.83,-9.9,37.11,-58.95,-196.21,-131.56,-94.98,-,-618.62,Upgrade
33,Free Cash Flow Per Share,-0.00,-0.06,-0.01,0.02,-0.04,-0.13,-0.09,-0.06,-,-0.41,Upgrade
34,Operating Margin,-10.80%,-19.70%,-21.98%,-15.96%,-61.50%,-19.75%,-48.92%,-60.45%,-,-23.96%,Upgrade
35,Profit Margin,-60.09%,-21.44%,-23.24%,-16.06%,-61.93%,-25.33%,-49.96%,-26.66%,-,-102.97%,Upgrade
36,Free Cash Flow Margin,-0.19%,-22.46%,-1.98%,7.23%,-18.22%,-38.73%,-23.87%,-33.43%,-,-120.97%,Upgrade
37,EBITDA,-51,-73.03,-86.77,-58.79,-173.37,-75.11,-243.6,-144.26,-,17.43,Upgrade
38,D&A For EBITDA,21.82,24.17,23.28,23.12,25.63,24.98,26.02,27.49,97.19,139.96,Upgrade
39,EBIT,-72.82,-97.2,-110.05,-81.91,-199.01,-100.09,-269.62,-171.76,-,-122.53,Upgrade
