,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+6 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+6 Quarters
0,Revenue,87.97,87.97,85.95,85.95,90.55,93.72,74.67,79.19,82.12,91.75,81.49,113.9,115.46,102.05,96.89,109.1,92.43,80.01,75.3,83.9,Upgrade
1,Revenue Growth (YoY),-2.86%,-6.14%,15.09%,8.53%,10.27%,2.14%,-8.36%,-30.47%,-28.88%,-10.09%,-15.90%,4.40%,24.92%,27.55%,28.67%,30.04%,15.45%,-0.12%,-15.07%,-5.38%,Upgrade
2,Cost of Revenue,75.45,75.45,76.99,76.99,74.22,76.09,74.24,70.82,74.49,80,80.74,103.43,100.4,88.7,83.36,95.93,79.79,74.01,72.22,74.19,Upgrade
3,Gross Profit,12.52,12.52,8.96,8.96,16.34,17.63,0.43,8.37,7.63,11.76,0.75,10.47,15.06,13.34,13.53,13.17,12.64,5.99,3.09,9.71,Upgrade
4,"Selling, General & Admin",6.99,6.99,6.76,6.76,7.72,8.12,6.2,4.8,6.37,6.52,12.78,2.84,7.28,6.7,10.61,3.51,6.54,3.65,5.91,-,Upgrade
5,Other Operating Expenses,1.58,1.58,1.46,1.46,1.08,2.02,-0.24,1.84,0.4,1.55,1.86,0.98,1.4,2.26,-1.48,5.43,2.87,1.87,-3.75,2.96,Upgrade
6,Operating Expenses,11.96,11.96,12.19,12.19,14.06,15.4,11.94,11.89,11.01,13.45,18.93,9.5,13.33,14.09,15.69,12.86,13.32,9.1,6.23,6.17,Upgrade
7,Operating Income,0.56,0.56,-3.23,-3.23,2.28,2.23,-11.51,-3.52,-3.38,-1.7,-18.18,0.97,1.74,-0.75,-2.16,0.31,-0.67,-3.11,-3.14,3.53,Upgrade
8,Interest Expense,-0.56,-0.56,-0.57,-0.57,-0.91,-0.92,-1,-0.89,-0.79,-0.7,-0.64,-0.55,-0.75,-0.54,-0.59,-0.4,-0.53,-0.55,-0.65,-0.64,Upgrade
9,Interest & Investment Income,-,-,0.2,0.2,0.2,0.2,0.57,-,-,-,0.17,-,-,-,0.39,-,-,-,0.21,-,Upgrade
10,Earnings From Equity Investments,0,0,-0,-0,0,-0,-0,-0,0.02,-0.01,0,-0,-0.01,0.01,-0.07,0.07,-0.01,0.04,0.01,-0.04,Upgrade
11,Currency Exchange Gain (Loss),-,-,0.04,0.04,-,-,0.18,-,-,-,-0.13,-,-,-,0.51,-0,-0.48,0.01,0.18,-,Upgrade
12,Other Non Operating Income (Expenses),0.56,0.56,0.39,0.39,-0.32,-0.31,2.36,0.04,-0.23,-0.14,0.5,-0.08,-0.12,-0.04,-0.34,0.07,-1.36,0.31,-9.83,0.99,Upgrade
13,EBT Excluding Unusual Items,0.57,0.57,-3.17,-3.17,1.26,1.19,-9.4,-4.37,-4.39,-2.55,-18.28,0.33,0.86,-1.31,-2.26,0.05,-3.04,-3.31,-13.22,3.85,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-0.54,-0.54,-,-,-0.15,-,-,-,-0.27,-,-,-,-0.39,-,-,-,-4.35,-,Upgrade
16,Other Unusual Items,-,-,0.1,0.1,-,-,0.48,-,-,-,-,-,-,-,-6.14,2.85,1.37,1.4,7.91,-,Upgrade
17,Pretax Income,0.57,0.57,-3.61,-3.61,1.26,1.19,-9.06,-4.37,-4.39,-2.55,-18.44,0.33,0.86,-1.31,-8.79,2.9,-1.67,-1.91,-9.67,3.85,Upgrade
18,Income Tax Expense,-,-,-0.16,-0.16,-0.13,0.13,-0.19,-,-,-,-0.26,-0.02,0.02,-,-1.75,-,-,-,-0.96,0.9,Upgrade
19,Net Income,0.57,0.57,-3.45,-3.45,1.39,1.06,-8.88,-4.37,-4.39,-2.55,-18.18,0.35,0.84,-1.31,-7.03,2.9,-1.67,-1.91,-8.72,2.95,Upgrade
20,Net Income to Common,0.57,0.57,-3.45,-3.45,1.39,1.06,-8.88,-4.37,-4.39,-2.55,-18.18,0.35,0.84,-1.31,-7.03,2.9,-1.67,-1.91,-8.72,2.95,Upgrade
21,Net Income Growth,-59.13%,-46.40%,-,-,-,-,-,-,-,-,-,-88.01%,-,-,-,-1.49%,-,-,-,236.69%,Upgrade
22,Shares Outstanding (Basic),528,528,528,528,528,504,480,480,480,480,480,480,480,480,479,473,470,460,360,372,Upgrade
23,Shares Outstanding (Diluted),528,528,528,528,528,504,480,480,480,480,480,480,480,480,479,473,470,460,360,372,Upgrade
24,Shares Change (YoY),-0.03%,4.82%,10.00%,10.00%,10.03%,4.95%,-,-,-,-,0.29%,1.38%,2.09%,4.30%,32.96%,27.30%,24.41%,21.17%,-5.23%,-2.08%,Upgrade
