,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Interest Income on Loans,11323,11343,11341,11333,11478,11516,11134,11087,11057,10761,10547,10626,10504,10135,9810,9745,9455,9624,8268,8405,Upgrade
1,Interest Paid on Deposits,6271,6213,6291,6348,6216,6213,5983,5890,5709,5516,5584,5586,5493,5365,5261,5042,4939,5013,4228,4305,Upgrade
2,Net Interest Income,5051,5130,5050,4985,5262,5302,5151,5198,5348,5245,4963,5041,5012,4770,4548,4703,4516,4611,4041,4100,Upgrade
3,Net Interest Income Growth (YoY),-4.00%,-3.25%,-1.95%,-4.10%,-1.61%,1.09%,3.77%,3.11%,6.71%,9.97%,9.12%,7.18%,10.98%,3.44%,12.57%,14.71%,10.14%,28.92%,12.96%,3.16%,Upgrade
4,Gain (Loss) on Sale of Assets,2.66,15.4,527.98,-0.03,-0.27,33.04,1.5,10.24,0.2,6.4,2.88,6.21,23.91,18.44,95.96,3.41,2.44,-6.68,8.45,394.38,Upgrade
5,Gain (Loss) on Sale of Investments,-860.35,860.35,-,-,-,-,-,4.03,-4.03,4.03,-,-,-,-,-,-,-,-498.4,498.4,-,Upgrade
6,Gain (Loss) on Sale of Equity Investments,-133.01,133.01,-,134.24,-55.85,55.85,-,34.03,-24.56,24.56,-,40.64,-23.1,23.1,-,-,-,-,-,1.48,Upgrade
7,Other Non-Interest Income,2480,690.41,1481,865,1333,1652,1680,818.91,1352,1229,1390,870.91,1143,1356,1185,620.79,898.63,1766,835.95,746.75,Upgrade
8,Total Non-Interest Income,1489,1699,2009,999.21,1277,1741,1682,867.22,1323,1264,1393,917.76,1144,1397,1281,624.21,901.06,1261,1343,1143,Upgrade
9,Non-Interest Income Growth (YoY),16.63%,-2.39%,19.46%,15.22%,-3.51%,37.74%,20.72%,-5.51%,15.67%,-9.55%,8.78%,47.03%,26.98%,10.78%,-4.63%,-45.37%,-21.14%,-30.07%,-25.56%,-2.72%,Upgrade
10,Revenues Before Loan Losses,6541,6829,7059,5984,6539,7043,6832,6065,6671,6509,6356,5958,6156,6167,5829,5327,5417,5873,5383,5243,Upgrade
11,Provision for Loan Losses,368.18,244.99,837.1,1256,376.33,1088,486.02,1448,661.69,1093,661.87,1582,1446,278.43,1192,1336,1572,2316,383.69,1064,Upgrade
12,Revenue,6173,6584,6222,4728,6163,5955,6346,4617,6010,5416,5695,4376,4710,5889,4637,3991,3845,3557,5000,4179,Upgrade
13,Revenue Growth (YoY),0.16%,10.56%,-1.96%,2.41%,2.55%,9.96%,11.45%,5.49%,27.61%,-8.03%,22.80%,9.66%,22.48%,65.57%,-7.25%,-4.49%,-7.99%,-20.58%,11.64%,8.57%,Upgrade
14,"Selling, General & Administrative",1819,2271,1774,2812,1789,2191,1807,2207,1942,1957,1693,1798,1408,2415,1599,1758,1414,2003,1169,1692,Upgrade
15,Other Non-Interest Expense,79.87,75.08,84.58,85.46,78.55,84.02,95.1,79.34,64.9,63.92,76.84,81.4,58.13,82.57,57.33,82.41,55.56,73.63,45.86,62.18,Upgrade
16,Total Non-Interest Expense,1899,2346,1858,2897,1368,2279,1898,2294,1999,2035,1757,1891,1455,2507,1647,1860,1445,2087,1210,1756,Upgrade
17,EBT Excluding Unusual Items,4274,4238,4364,1831,4794,3676,4448,2323,4011,3381,3938,2486,3254,3382,2990,2131,2400,1470,3790,2423,Upgrade
18,Asset Writedown,-0.02,-0.33,-,-0.93,-,-0.63,-,-3.7,-,-,-,3.02,-,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,27.83,-2.51,25.28,137.95,-470.09,470.09,-,19.72,-18.48,18.48,-,64.01,-43.71,43.71,-,108.98,-,-,-,24.52,Upgrade
20,Pretax Income,4302,4236,4389,1968,4324,4146,4448,2339,3992,3400,3938,2553,3210,3425,2990,2240,2400,1470,3790,2447,Upgrade
21,Income Tax Expense,730.24,727.97,753.93,184.21,771.36,596.32,847.21,261.89,728.38,561.16,724.37,441.52,571.18,626.44,492.15,393.12,374.56,-34.31,748.51,364.18,Upgrade
22,Earnings From Continuing Operations,3572,3508,3635,1784,3553,3550,3601,2077,3264,2838,3214,2111,2639,2799,2498,1847,2026,1504,3041,2083,Upgrade
23,Minority Interest in Earnings,-57.34,-88.78,-83.24,-42.44,-79.9,-122.14,-100.93,-82.19,-131.74,-104.12,-100.75,-80.89,-89.48,-93.18,-85.5,10.86,-53,-215.76,-,-25.83,Upgrade
24,Net Income,3514,3419,3552,1741,3473,3427,3500,1995,3132,2734,3113,2030,2550,2706,2412,1858,1973,1289,3041,2057,Upgrade
25,Net Income to Common,3514,3419,3552,1741,3473,3427,3500,1995,3132,2734,3113,2030,2550,2706,2412,1858,1973,1289,3041,2057,Upgrade
26,Net Income Growth,1.19%,-0.25%,1.48%,-12.70%,10.88%,25.34%,12.44%,-1.75%,22.85%,1.06%,29.05%,9.26%,29.25%,109.96%,-20.68%,-9.68%,-4.10%,-45.53%,28.56%,17.69%,Upgrade
27,Basic Shares Outstanding,9569,9689,9600,9687,9602,9566,9723,9611,9678,9561,9728,9566,9080,8745,8615,8819,8541,8680,-,8680,Upgrade
28,Diluted Shares Outstanding,9569,9689,9600,9687,9602,9566,9723,9611,9678,9561,9728,9566,9080,8745,8615,8819,8541,8680,-,8680,Upgrade
29,Shares Change (YoY),-0.34%,1.29%,-1.27%,0.79%,-0.78%,0.05%,-0.05%,0.47%,6.58%,9.33%,12.92%,8.47%,6.31%,0.75%,-,1.60%,-1.60%,-,-,-,Upgrade
30,EPS (Basic),0.37,0.35,0.37,0.18,0.36,0.36,0.36,0.21,0.32,0.29,0.32,0.21,0.28,0.31,0.28,0.21,0.23,0.15,-,0.24,Upgrade
31,EPS (Diluted),0.37,0.35,0.37,0.18,0.36,0.36,0.36,0.21,0.32,0.29,0.32,0.21,0.28,0.31,0.28,0.21,0.23,0.15,-,0.24,Upgrade
32,EPS Growth,2.01%,-2.29%,2.78%,-13.39%,12.51%,25.28%,12.50%,-2.21%,14.09%,-7.57%,14.29%,0.73%,21.42%,108.41%,-,-11.10%,-2.54%,-,-,17.69%,Upgrade
33,Dividend Per Share,-,0.239,-,0.379,-,-,-,0.342,-,-,-,0.300,0.260,-,-,-,-,-,-,-,Upgrade
34,Dividend Growth,-,-,-,10.82%,-,-,-,14.00%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Effective Tax Rate,16.97%,17.19%,17.18%,9.36%,17.84%,14.38%,19.05%,11.20%,18.24%,16.51%,18.39%,17.30%,17.79%,18.29%,16.46%,17.55%,15.60%,-,19.75%,14.88%,Upgrade
