,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,679,1538,679,1472,2165,2478,1372,1219,1292,1305,1239,2711,2884,2524,2484,1898,2584,2864,1805,2271,2624,Upgrade
1,Market Cap Growth,-37.90%,-37.90%,-50.49%,20.77%,67.53%,89.80%,10.75%,-55.04%,-55.20%,-48.28%,-50.13%,42.81%,11.60%,-11.86%,37.64%,-16.42%,-1.52%,4.12%,-52.04%,-59.60%,-21.20%,Upgrade
2,Enterprise Value,1413,2622,1553,2313,3005,3608,2400,3049,3122,3315,3081,4584,4757,4533,4358,3880,4566,5054,3623,4038,4391,Upgrade
3,Last Close Price,1.02,2.31,1.02,2.21,3.25,3.72,2.06,1.83,1.94,1.96,1.86,4.07,4.33,3.79,3.73,2.85,3.88,4.30,2.71,3.41,3.94,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-4.69,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,26.72,Upgrade
6,PS Ratio,1.87,4.24,1.92,4.21,6.25,7.11,3.47,2.75,2.64,2.32,2.11,4.25,4.21,4.02,3.69,2.82,3.98,3.91,2.22,2.50,2.46,Upgrade
7,PB Ratio,-1.40,-1.40,-0.69,-1.70,-2.68,-4.46,-2.84,-3.17,-3.53,-1.71,-1.77,-5.39,-6.40,-8.79,-11.84,-229.29,95.01,14.01,5.62,6.14,6.39,Upgrade
8,P/FCF Ratio,-,-,-,-49.87,-,-45.92,-29.65,-,-,-39.01,-77.26,1629.04,-,29.87,45.49,-34.71,-16.99,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-36.69,-,-57.61,-,-54.59,-35.86,-,-,-69.04,-1326.85,159.65,-,27.89,39.03,-42.15,-18.22,-,-,-,-,Upgrade
10,EV/Sales Ratio,3.89,7.22,4.39,6.61,8.68,10.36,6.06,6.89,6.38,5.89,5.24,7.19,6.95,7.22,6.48,5.77,7.04,6.90,4.46,4.45,4.12,Upgrade
11,EV/EBITDA Ratio,-,-23.28,-,-26.28,-,-,-,-27.56,-,-,-,-36.12,-,-25.78,-,-33.19,-,-,-6.89,-8.05,-,Upgrade
12,EV/FCF Ratio,-31.82,-,-,-78.35,-,-66.87,-51.87,-,-,-99.07,-192.14,2754.59,-,53.64,79.81,-70.96,-30.02,-,-,-,-,Upgrade
13,Debt / Equity Ratio,-1.22,-1.22,-1.69,-1.67,-2.04,-2.44,-3.36,-3.86,-4.57,-2.47,-2.95,-3.74,-4.68,-6.63,-9.71,-230.18,59.26,9.73,6.82,5.24,5.32,Upgrade
14,Debt / EBITDA Ratio,-,88.61,-,209.95,-,-,-,1716.28,-,-,-,36.91,-,101.25,-,25.64,-,-,33.52,1043.45,-,Upgrade
15,Debt / FCF Ratio,-,-,-,-49.04,-,-25.07,-35.10,-,-,-56.37,-128.68,1131.05,-,22.53,37.32,-34.85,-10.60,-,-,-,-,Upgrade
16,Asset Turnover,0.20,0.20,0.16,0.22,0.15,0.17,0.13,0.19,0.22,0.23,0.20,0.30,0.24,0.28,0.24,0.18,0.27,0.23,0.17,0.20,Upgrade,
