,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,515,461.67,320.5,315.04,390,343.47,371.77,458,380.47,403.88,340,341.79,371.92,520.83,323.74,363.23,251.34,175.25,235.12,274.66,Upgrade
1,Cash & Short-Term Investments,515,461.67,320.5,315.04,390,343.47,371.77,458,380.47,403.88,340,341.79,371.92,520.83,323.74,363.23,251.34,175.25,235.12,274.66,Upgrade
2,Cash Growth,32.05%,34.42%,-13.79%,-31.21%,2.50%,-14.96%,9.35%,34.00%,2.30%,-22.45%,5.02%,-5.90%,47.97%,197.19%,37.69%,32.24%,-21.44%,-41.43%,-16.60%,-0.25%,Upgrade
3,Accounts Receivable,600.95,636.36,726.79,753.2,782.53,728.45,726.42,768.21,730.92,786.6,827.53,873,766.15,708.98,691.68,693.24,584.09,565.26,530.28,572.53,Upgrade
4,Other Receivables,45.31,53.01,50.45,53.87,59.08,62.6,59.16,59.68,80.18,84.77,70.25,83.58,57.46,64.07,52.77,66.75,65.46,61.35,89.65,75.02,Upgrade
5,Receivables,646.26,689.37,777.23,807.06,841.61,791.05,785.58,827.89,811.1,871.37,897.78,956.58,823.61,773.05,744.45,759.99,649.55,626.61,619.93,647.55,Upgrade
6,Inventory,393.24,409.97,454.06,512.83,514.06,521.31,525.92,507.05,519.99,470.06,521.98,590.8,557.6,445.32,438.96,458.41,390.35,365.18,386.37,368.73,Upgrade
7,Other Current Assets,6.17,11.11,15.75,21.11,10.34,8.93,14.42,9.79,24.59,9.95,9.98,11.45,21.54,16.66,23.83,17.2,11.93,12.83,20.19,11.7,Upgrade
8,Total Current Assets,1561,1572,1568,1656,1756,1665,1698,1803,1736,1755,1770,1901,1775,1756,1531,1599,1303,1180,1262,1303,Upgrade
9,"Property, Plant & Equipment",260.57,257.48,252.63,240.21,239.5,245.9,249.6,251.44,252.9,254.37,255.03,252.08,250.45,250.98,245.47,247.37,246.93,244.21,247.28,259.05,Upgrade
10,Long-Term Investments,164.35,168.36,162.41,180.56,178.35,174.94,178.13,179.57,361.99,385.62,435.02,484.59,547.68,549.35,551.68,554.26,576.02,574.02,575.11,585.61,Upgrade
11,Goodwill,145.7,145.7,145.7,145.7,145.7,145.7,145.7,145.7,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,Upgrade
12,Other Intangible Assets,20.61,21,21.4,21.82,22.16,22.55,22.75,22.68,22.84,23.27,23.25,23.64,23.62,24.04,24.7,25.01,23.62,23.99,22.75,24.97,Upgrade
13,Long-Term Deferred Tax Assets,38.53,38.31,37.88,37.53,37.01,36.62,35.78,36.42,33.45,35.36,31.49,31.74,33.68,33.39,33.5,32.83,26.73,32.16,34,34.23,Upgrade
14,Long-Term Deferred Charges,11.91,13.02,5.89,5.71,6.09,6.61,-,8.54,7.83,7.74,11.18,9.13,0.65,0.81,1.01,1.33,2.56,2.58,1.82,2.7,Upgrade
15,Other Long-Term Assets,0.82,3.92,3.28,0.49,0.3,0.67,8.84,1.51,0.86,1.05,0.52,0.44,1.93,3.29,3.32,2.99,9.72,8.79,8.72,9.31,Upgrade
16,Total Assets,2203,2220,2197,2288,2385,2298,2338,2449,2606,2653,2716,2892,2823,2808,2581,2653,2379,2256,2341,2409,Upgrade
17,Accounts Payable,540.77,568.38,592.78,676.57,666.03,636.67,646.16,668.47,630.6,595.8,731.04,809.88,902.87,841.91,787.05,726.47,667.62,558.65,584.72,560.12,Upgrade
18,Accrued Expenses,33.82,34.42,33.81,40.72,36.4,41.02,30.54,49.38,29.02,34.3,26.93,47.15,31.95,34.61,28.51,41,19.22,25.82,20.13,31.38,Upgrade
19,Short-Term Debt,524.03,535.03,520.04,533.01,667.72,635.91,679.08,758.98,769.15,801.36,702.34,747.27,771.95,870.22,795.78,931.9,688.38,695.84,746.99,829.89,Upgrade
20,Current Portion of Long-Term Debt,3.04,-,59.49,59.07,59.88,59.52,1.41,1.04,0.26,34.99,35.29,35.05,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,-,3.04,-,0.38,-,0.38,-,0.37,-,0.25,-,0.23,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,13.21,4.65,9.01,4.06,20.33,5.22,19.48,7.65,11.41,6.36,14.52,5.15,8.12,2.01,9.2,2.47,15.7,5.51,18.5,14.23,Upgrade
23,Current Unearned Revenue,5.07,3.52,1.82,2.16,8.59,10.78,2.03,2.78,17.04,16.24,8.13,14.29,3.64,4.54,5.16,4.33,11.79,14.41,16.87,-,Upgrade
24,Other Current Liabilities,36.57,43.83,46.53,45.18,42.75,43.84,45.96,54.67,67.35,94.95,86.48,87.32,30.16,25.15,32.27,34.82,22.53,14.25,17.2,29.27,Upgrade
25,Total Current Liabilities,1157,1193,1263,1361,1502,1433,1425,1543,1525,1584,1605,1746,1749,1778,1658,1741,1425,1315,1404,1465,Upgrade
26,Long-Term Debt,60,60,-,-,-,-,59,59,-,-,-,-,35,-,-,-,-,-,33,-,Upgrade
27,Long-Term Leases,8.85,9.36,0.06,0.43,0.43,0.43,0.82,0.82,0.65,0.72,0.79,0.85,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,5.41,6.4,7.1,8.49,9.61,10.8,11.92,12.78,11.76,5.94,5.12,5.52,3.96,4.28,4.6,4.93,5.64,5.97,5.89,6.22,Upgrade
29,Long-Term Deferred Tax Liabilities,0.25,0.25,0.26,0.28,0.27,0.28,0.32,0.33,0.92,0.94,0.97,0.98,1.25,1.39,1.18,1.42,0.3,0.31,0.34,0.36,Upgrade
30,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,14.46,251.8,247.96,244.06,102.42,100.78,-,-,33,33,-,33,Upgrade
31,Total Liabilities,1231,1269,1271,1370,1512,1445,1497,1616,1553,1844,1860,1998,1891,1885,1664,1747,1464,1354,1444,1504,Upgrade
32,Common Stock,489.1,489.1,489.1,489.1,480.4,480.4,480.4,490.56,448.94,448.94,448.94,448.94,448.94,448.94,448.94,448.94,448.94,448.94,448.94,448.94,Upgrade
33,Additional Paid-In Capital,1212,1212,1212,1212,1178,1178,1178,1218,997.13,997.13,995.27,995.27,995.27,995.27,995.27,995.27,997.12,997.12,997.12,997.12,Upgrade
34,Retained Earnings,-728.38,-749.59,-773.76,-782.05,-785.56,-806.01,-817.26,-826.83,-561.47,-519.03,-470.74,-432.95,-468.15,-476.62,-482.53,-494.22,-480.55,-493.35,-497.97,-499.48,Upgrade
35,Treasury Stock,-,-,-,-,-,-,-,-50.1,-50.1,-50.1,-50.1,-50.1,-50.1,-50.1,-50.1,-50.1,-50.1,-50.1,-50.1,-42,Upgrade
36,Comprehensive Income & Other,-,-,-1.16,-1.16,-0.24,-0.24,-0.24,-0.24,-24.41,-68.94,-68.79,-68.79,3.38,3.38,3.37,3.37,0.01,0.01,0,0,Upgrade
37,Total Common Equity,972.3,951.09,925.76,917.47,872.44,852,840.74,831.18,810.1,808,854.58,892.37,929.34,920.87,914.95,903.26,915.42,902.61,897.99,904.58,Upgrade
38,Minority Interest,-0.17,-0.06,0.08,0.23,0.67,0.89,1.04,1.15,243.33,1.05,2.1,2.15,2.04,1.98,2,2.06,-0.83,-0.72,-0.3,-0.51,Upgrade
39,Shareholders' Equity,972.14,951.03,925.84,917.7,873.11,852.89,841.78,832.33,1053,809.06,856.68,894.52,931.38,922.86,916.95,905.33,914.58,901.89,897.69,904.07,Upgrade
40,Total Liabilities & Equity,2203,2220,2197,2288,2385,2298,2338,2449,2606,2653,2716,2892,2823,2808,2581,2653,2379,2256,2341,2409,Upgrade
41,Total Debt,595.91,607.43,579.6,592.9,728.04,696.25,740.3,820.2,770.06,837.32,738.41,783.4,806.95,870.22,795.78,931.9,688.38,695.84,779.99,829.89,Upgrade
42,Net Cash (Debt),-80.91,-145.75,-259.09,-277.86,-338.04,-352.78,-368.53,-362.21,-389.59,-433.44,-398.42,-441.62,-435.03,-349.39,-472.04,-568.67,-437.04,-520.59,-544.87,-555.22,Upgrade
43,Net Cash Per Share,-0.17,-0.30,-0.53,-0.58,-0.70,-0.73,-0.77,-0.82,-0.89,-0.99,-0.91,-1.01,-0.99,-0.80,-1.07,-1.28,-0.99,-1.21,-1.23,-1.25,Upgrade
44,Filing Date Shares Outstanding,489.1,489.1,489.1,489.1,480.4,480.4,480.4,480.4,438.79,438.79,438.79,438.79,438.79,438.79,438.79,438.79,438.79,438.79,438.79,440.11,Upgrade
45,Total Common Shares Outstanding,489.1,489.1,489.1,489.1,480.4,480.4,480.4,480.4,438.79,438.79,438.79,438.79,438.79,438.79,438.79,438.79,438.79,438.79,438.79,440.11,Upgrade
46,Working Capital,404.17,379.26,304.07,294.89,254.31,231.42,273.04,259.39,211.33,171.01,165.02,154.29,25.98,-22.58,-126.98,-142.14,-122.08,-134.62,-142.79,-162.24,Upgrade
47,Book Value Per Share,1.99,1.94,1.89,1.88,1.82,1.77,1.75,1.73,1.85,1.84,1.95,2.03,2.12,2.10,2.09,2.06,2.09,2.06,2.05,2.06,Upgrade
48,Tangible Book Value,806,784.39,758.67,749.96,704.59,683.75,672.3,662.8,597.24,594.71,641.31,678.71,715.69,706.81,700.22,688.23,701.77,688.6,685.22,689.59,Upgrade
49,Tangible Book Value Per Share,1.65,1.60,1.55,1.53,1.47,1.42,1.40,1.38,1.36,1.36,1.46,1.55,1.63,1.61,1.60,1.57,1.60,1.57,1.56,1.57,Upgrade
50,Buildings,-,251.44,-,251.44,-,251.44,-,251.44,-,251.32,-,251.16,-,252.17,-,252.17,-,252.17,-,252.17,Upgrade
51,Machinery,-,219.18,-,217.3,-,218.04,-,210.63,-,195.56,-,187.33,-,161.51,-,158.59,-,147.75,-,146.68,Upgrade
52,Construction In Progress,-,23.63,-,7.39,-,4.5,-,5.47,-,11.05,-,4.85,-,17.07,-,4.43,-,4.74,-,4.42,Upgrade
